block_id,A,B,probability
0,1,10,1.0
1,1,100,1.0
2,3,100000,1.0
3,3,100000,1.0
4,3,100,1.0
5,1,1000,1.0
6,3,100,1.0
7,2,10,0.0
7,2,100,0.3
7,2,1000,0.3
7,2,10000,0.4
7,2,100000,0.0
8,1,1000,1.0
9,2,10,0.0
9,2,100,0.3
9,2,1000,0.3
9,2,10000,0.4
9,2,100000,0.0
10,1,1000,1.0
11,2,1000,1.0
12,2,100,1.0
13,3,10,0.01
13,3,100,0.19
13,3,1000,0.0
13,3,10000,0.0
13,3,100000,0.8
14,1,10,0.2
14,1,100,0.3
14,1,1000,0.5
14,1,10000,0.0
14,1,100000,0.0
15,1,1000,1.0
16,3,100000,1.0
17,3,100000,1.0
18,3,100000,1.0
19,2,10,0.0
19,2,100,0.3
19,2,1000,0.3
19,2,10000,0.4
19,2,100000,0.0
20,1,1000,1.0
21,3,10,0.01
21,3,100,0.19
21,3,1000,0.0
21,3,10000,0.0
21,3,100000,0.8
22,3,10,0.01
22,3,100,0.19
22,3,1000,0.0
22,3,10000,0.0
22,3,100000,0.8
23,3,100000,1.0
24,2,10,0.0
24,2,100,0.3
24,2,1000,0.3
24,2,10000,0.4
24,2,100000,0.0
25,2,10,0.0
25,2,100,0.3
25,2,1000,0.3
25,2,10000,0.4
25,2,100000,0.0
26,2,10,0.0
26,2,100,0.3
26,2,1000,0.3
26,2,10000,0.4
26,2,100000,0.0
27,2,10,0.0
27,2,100,0.3
27,2,1000,0.3
27,2,10000,0.4
27,2,100000,0.0
28,3,100000,1.0
29,1,1000,1.0
30,2,10,0.0
30,2,100,0.3
30,2,1000,0.3
30,2,10000,0.4
30,2,100000,0.0
31,3,10,0.01
31,3,100,0.19
31,3,1000,0.0
31,3,10000,0.0
31,3,100000,0.8
32,3,10,0.01
32,3,100,0.19
32,3,1000,0.0
32,3,10000,0.0
32,3,100000,0.8
33,1,10,0.2
33,1,100,0.3
33,1,1000,0.5
33,1,10000,0.0
33,1,100000,0.0
34,1,10,1.0
35,3,100000,1.0
36,1,1000,1.0
37,2,10,0.0
37,2,100,0.3
37,2,1000,0.3
37,2,10000,0.4
37,2,100000,0.0
38,1,100,1.0
39,1,1000,1.0
40,3,10,0.01
40,3,100,0.19
40,3,1000,0.0
40,3,10000,0.0
40,3,100000,0.8
41,3,100000,1.0
42,2,10,0.0
42,2,100,0.3
42,2,1000,0.3
42,2,10000,0.4
42,2,100000,0.0
43,3,100000,1.0
44,1,10,0.2
44,1,100,0.3
44,1,1000,0.5
44,1,10000,0.0
44,1,100000,0.0
45,1,1000,1.0
46,1,100,1.0
47,3,100000,1.0
48,3,100000,1.0
49,2,10,0.0
49,2,100,0.3
49,2,1000,0.3
49,2,10000,0.4
49,2,100000,0.0
50,1,1000,1.0
51,3,10,0.01
51,3,100,0.19
51,3,1000,0.0
51,3,10000,0.0
51,3,100000,0.8
52,1,1000,1.0
53,3,100000,1.0
54,3,100,1.0
55,2,10,0.0
55,2,100,0.3
55,2,1000,0.3
55,2,10000,0.4
55,2,100000,0.0
56,3,100,1.0
57,3,100000,1.0
58,2,10,0.0
58,2,100,0.3
58,2,1000,0.3
58,2,10000,0.4
58,2,100000,0.0
59,3,100000,1.0
60,1,10,0.2
60,1,100,0.3
60,1,1000,0.5
60,1,10000,0.0
60,1,100000,0.0
61,2,10,0.0
61,2,100,0.3
61,2,1000,0.3
61,2,10000,0.4
61,2,100000,0.0
62,3,100000,1.0
63,1,100,1.0
64,3,100,1.0
65,3,100000,1.0
66,2,10,0.0
66,2,100,0.3
66,2,1000,0.3
66,2,10000,0.4
66,2,100000,0.0
67,1,10,0.2
67,1,100,0.3
67,1,1000,0.5
67,1,10000,0.0
67,1,100000,0.0
68,3,100000,1.0
69,3,100000,1.0
70,3,100000,1.0
71,1,1000,1.0
72,2,100,1.0
73,3,100000,1.0
74,1,1000,1.0
75,3,10,0.01
75,3,100,0.19
75,3,1000,0.0
75,3,10000,0.0
75,3,100000,0.8
76,3,100000,1.0
77,3,10,0.01
77,3,100,0.19
77,3,1000,0.0
77,3,10000,0.0
77,3,100000,0.8
78,3,100000,1.0
79,3,100000,1.0
80,1,100,1.0
81,1,100,1.0
82,1,1000,1.0
83,1,100,1.0
84,1,1000,1.0
85,3,10,0.01
85,3,100,0.19
85,3,1000,0.0
85,3,10000,0.0
85,3,100000,0.8
86,3,10,0.01
86,3,100,0.19
86,3,1000,0.0
86,3,10000,0.0
86,3,100000,0.8
87,2,10,0.0
87,2,100,0.3
87,2,1000,0.3
87,2,10000,0.4
87,2,100000,0.0
88,3,100000,1.0
89,2,10,0.0
89,2,100,0.3
89,2,1000,0.3
89,2,10000,0.4
89,2,100000,0.0
90,3,100000,1.0
91,3,100,1.0
92,3,100,1.0
93,2,10,0.0
93,2,100,0.3
93,2,1000,0.3
93,2,10000,0.4
93,2,100000,0.0
94,3,10,0.01
94,3,100,0.19
94,3,1000,0.0
94,3,10000,0.0
94,3,100000,0.8
95,3,100,1.0
96,3,100000,1.0
97,1,100,1.0
98,1,1000,1.0
99,3,10,0.01
99,3,100,0.19
99,3,1000,0.0
99,3,10000,0.0
99,3,100000,0.8
100,1,10,0.2
100,1,100,0.3
100,1,1000,0.5
100,1,10000,0.0
100,1,100000,0.0
101,2,10,0.0
101,2,100,0.3
101,2,1000,0.3
101,2,10000,0.4
101,2,100000,0.0
102,1,1000,1.0
103,1,10,1.0
104,3,100000,1.0
105,1,1000,1.0
106,3,100000,1.0
107,1,10,0.2
107,1,100,0.3
107,1,1000,0.5
107,1,10000,0.0
107,1,100000,0.0
108,1,100,1.0
109,1,100,1.0
110,1,100,1.0
111,1,1000,1.0
112,1,100,1.0
113,1,100,1.0
114,1,10,1.0
115,2,10000,1.0
116,2,10,0.0
116,2,100,0.3
116,2,1000,0.3
116,2,10000,0.4
116,2,100000,0.0
117,2,10,0.0
117,2,100,0.3
117,2,1000,0.3
117,2,10000,0.4
117,2,100000,0.0
118,1,1000,1.0
119,3,100000,1.0
120,1,100,1.0
121,1,1000,1.0
122,2,10,0.0
122,2,100,0.3
122,2,1000,0.3
122,2,10000,0.4
122,2,100000,0.0
123,3,100,1.0
124,1,100,1.0
125,3,100000,1.0
126,2,10,0.0
126,2,100,0.3
126,2,1000,0.3
126,2,10000,0.4
126,2,100000,0.0
127,3,10,0.01
127,3,100,0.19
127,3,1000,0.0
127,3,10000,0.0
127,3,100000,0.8
128,1,1000,1.0
129,1,1000,1.0
130,1,1000,1.0
131,1,10,0.2
131,1,100,0.3
131,1,1000,0.5
131,1,10000,0.0
131,1,100000,0.0
132,3,100,1.0
133,1,10,0.2
133,1,100,0.3
133,1,1000,0.5
133,1,10000,0.0
133,1,100000,0.0
134,3,100000,1.0
135,3,10,0.01
135,3,100,0.19
135,3,1000,0.0
135,3,10000,0.0
135,3,100000,0.8
136,1,10,1.0
137,3,100,1.0
138,2,10,0.0
138,2,100,0.3
138,2,1000,0.3
138,2,10000,0.4
138,2,100000,0.0
139,3,100,1.0
140,3,100000,1.0
141,3,100000,1.0
142,1,10,1.0
143,3,100000,1.0
144,3,100000,1.0
145,3,100000,1.0
146,2,10,0.0
146,2,100,0.3
146,2,1000,0.3
146,2,10000,0.4
146,2,100000,0.0
147,2,1000,1.0
148,1,10,1.0
149,1,100,1.0
150,3,100000,1.0
151,1,100,1.0
152,3,100,1.0
153,1,10,1.0
154,1,10,0.2
154,1,100,0.3
154,1,1000,0.5
154,1,10000,0.0
154,1,100000,0.0
155,1,100,1.0
156,1,1000,1.0
157,1,1000,1.0
158,3,100000,1.0
159,1,10,0.2
159,1,100,0.3
159,1,1000,0.5
159,1,10000,0.0
159,1,100000,0.0
160,1,1000,1.0
161,3,100000,1.0
162,2,10,0.0
162,2,100,0.3
162,2,1000,0.3
162,2,10000,0.4
162,2,100000,0.0
163,3,10,0.01
163,3,100,0.19
163,3,1000,0.0
163,3,10000,0.0
163,3,100000,0.8
164,1,10,0.2
164,1,100,0.3
164,1,1000,0.5
164,1,10000,0.0
164,1,100000,0.0
165,1,1000,1.0
166,1,1000,1.0
