block_id,A,B,C,probability
0,2,100,11,1
1,2,10000,11,1
2,1,10,33,1
3,3,100000,18,1
4,1,10,18,1
5,3,100000,33,1
6,3,100000,18,1
7,3,100000,33,1
8,1,10,11,1
9,1,10,11,1
10,1,10,11,1
11,3,10,18,0
11,3,100,18,0
11,3,1000,18,0
11,3,10000,18,0
11,3,100000,18,1
12,1,10,18,1
13,1,10,11,1
14,3,100000,11,1
15,3,100000,11,1
16,3,100000,11,1
17,1,10,18,1
18,1,10,11,1
19,3,100000,33,1
20,3,100000,11,1
21,1,10,33,1
22,3,100000,11,1
23,1,10,33,1
24,2,1000,33,1
25,3,100000,33,1
26,3,100000,18,1
27,3,100000,11,1
28,2,10000,11,1
29,1,10,33,1
30,2,1000,18,1
31,2,10000,11,1
32,3,100000,11,1
33,2,1000,11,1
34,1,10,11,1
35,3,100000,11,1
36,3,100000,11,1
37,3,100000,18,1
38,1,10,11,1
39,1,10,33,1
40,1,10,33,1
41,3,100000,33,1
42,3,100000,18,1
43,3,100000,18,1
44,1,10,33,1
45,3,10,11,0
45,3,100,11,0
45,3,1000,11,0
45,3,10000,11,0
45,3,100000,11,1
46,1,10,11,1
47,2,10000,33,1
48,3,10,18,0
48,3,100,18,0
48,3,1000,18,0
48,3,10000,18,0
48,3,100000,18,1
49,1,10,11,1
50,2,1000,33,1
51,2,1000,11,1
52,1,10,18,1
53,2,10000,11,1
54,1,10,11,1
55,1,10,11,1
56,1,10,11,1
57,1,10,11,1
58,3,100000,18,1
59,3,100000,11,1
60,3,100000,33,1
61,3,100000,33,1
62,1,10,18,1
63,2,10000,11,1
64,3,10,18,0
64,3,100,18,0
64,3,1000,18,0
64,3,10000,18,0
64,3,100000,18,1
65,2,10000,33,1
66,3,100000,11,1
67,2,10000,11,1
68,2,10000,18,1
69,3,100000,11,1
70,1,10,18,1
70,1,100,18,0
70,1,1000,18,0
70,1,10000,18,0
70,1,100000,18,0
71,2,100,18,1
72,1,10,33,1
72,1,100,33,0
72,1,1000,33,0
72,1,10000,33,0
72,1,100000,33,0
73,1,10,33,1
74,3,100000,11,1
75,1,10,33,1
76,3,10,11,0
76,3,100,11,0
76,3,1000,11,0
76,3,10000,11,0
76,3,100000,11,1
77,3,10,11,0
77,3,100,11,0
77,3,1000,11,0
77,3,10000,11,0
77,3,100000,11,1
78,2,1000,11,1
79,1,10,33,1
80,1,10,33,1
80,1,100,33,0
80,1,1000,33,0
80,1,10000,33,0
80,1,100000,33,0
81,1,10,33,1
82,1,10,11,1
83,1,10,11,1
84,1,10,18,1
85,3,100000,11,1
86,3,100000,18,1
87,3,100000,18,1
88,2,1000,11,1
89,1,10,11,1
90,3,100000,18,1
91,3,100000,33,1
92,3,10,11,0
92,3,100,11,0
92,3,1000,11,0
92,3,10000,11,0
92,3,100000,11,1
93,1,10,18,1
94,2,10000,33,1
95,3,100000,11,1
96,1,10,18,1
97,3,10,33,0
97,3,100,33,0
97,3,1000,33,0
97,3,10000,33,0
97,3,100000,33,1
98,1,10,18,1
99,2,10000,11,1
100,3,100000,18,1
101,3,100000,18,1
102,3,100000,11,1
103,3,100000,18,1
104,3,100000,33,1
105,2,1000,11,1
106,3,100000,11,1
107,3,100000,18,1
108,1,10,18,1
109,1,10,11,1
109,1,100,11,0
109,1,1000,11,0
109,1,10000,11,0
109,1,100000,11,0
110,1,10,33,1
111,3,100000,18,1
112,1,10,11,1
113,1,10,18,1
114,3,100000,11,1
115,2,1000,33,1
116,1,10,33,1
117,3,100000,18,1
118,3,100000,33,1
119,2,10000,11,1
120,3,100000,11,1
121,1,10,33,1
122,1,10,33,1
122,1,100,33,0
122,1,1000,33,0
122,1,10000,33,0
122,1,100000,33,0
123,2,10000,33,1
124,1,10,18,1
125,2,10000,11,1
126,2,100,11,1
127,3,100000,33,1
128,3,100000,11,1
129,1,10,33,1
130,1,10,33,1
131,2,1000,18,1
132,2,10000,18,1
133,2,10000,11,1
134,1,10,33,1
135,3,100000,11,1
136,3,100000,11,1
137,3,100000,18,1
138,1,10,33,1
139,1,10,11,1
140,1,10,11,1
140,1,100,11,0
140,1,1000,11,0
140,1,10000,11,0
140,1,100000,11,0
141,1,10,11,1
142,3,100000,11,1
143,1,10,18,1
144,2,10000,33,1
145,1,10,11,1
146,2,10000,18,1
147,1,10,11,1
148,3,100000,18,1
149,1,10,11,1
150,2,1000,18,1
151,3,100000,33,1
152,1,10,33,1
153,1,10,11,1
154,1,10,33,1
155,1,10,11,1
156,2,10000,18,1
157,3,10,11,0
157,3,100,11,0
157,3,1000,11,0
157,3,10000,11,0
157,3,100000,11,1
158,1,10,18,1
159,2,100,11,1
160,3,10,11,0
160,3,100,11,0
160,3,1000,11,0
160,3,10000,11,0
160,3,100000,11,1
161,2,10000,11,1
162,2,1000,18,1
163,3,100000,33,1
164,3,100000,11,1
165,1,10,33,1
166,1,10,18,1
167,1,10,33,1
168,3,100000,11,1
169,1,10,11,1
170,3,100000,11,1
171,3,100000,11,1
172,1,10,18,1
173,1,10,18,1
174,3,10,33,0
174,3,100,33,0
174,3,1000,33,0
174,3,10000,33,0
174,3,100000,33,1
175,3,100000,33,1
176,3,100000,18,1
177,1,10,33,1
178,3,100000,11,1
179,3,100000,11,1
180,2,100,33,1
181,3,100000,11,1
182,1,10,33,1
183,1,10,33,1
