block_id,A,B,probability
0,4,10,1.0
1,4,10,1.0
2,2,1000,1.0
3,6,10,0.0
3,6,100,0.0
3,6,1000,0.0
3,6,10000,0.0
3,6,100000,0.5
3,6,1000000,0.5
4,6,10,0.0
4,6,100,0.0
4,6,1000,0.0
4,6,10000,0.0
4,6,100000,0.5
4,6,1000000,0.5
5,4,10,1.0
6,6,100000,1.0
7,3,10,1.0
8,3,1000000,1.0
9,1,1000000,1.0
10,6,10,0.0
10,6,100,0.0
10,6,1000,0.0
10,6,10000,0.0
10,6,100000,0.5
10,6,1000000,0.5
11,1,100000,1.0
12,4,10,1.0
13,3,1000000,1.0
14,1,1000000,1.0
15,6,100000,1.0
16,5,10000,1.0
17,6,10,0.0
17,6,100,0.0
17,6,1000,0.0
17,6,10000,0.0
17,6,100000,0.5
17,6,1000000,0.5
18,3,10,0.2
18,3,100,0.2
18,3,1000,0.2
18,3,10000,0.0
18,3,100000,0.2
18,3,1000000,0.2
19,6,1000000,1.0
20,2,10000,1.0
21,1,1000,1.0
22,6,1000000,1.0
23,3,1000000,1.0
24,3,10,1.0
25,6,1000000,1.0
26,6,10,0.0
26,6,100,0.0
26,6,1000,0.0
26,6,10000,0.0
26,6,100000,0.5
26,6,1000000,0.5
27,5,100,1.0
28,3,100000,1.0
29,3,10,0.2
29,3,100,0.2
29,3,1000,0.2
29,3,10000,0.0
29,3,100000,0.2
29,3,1000000,0.2
30,6,100000,1.0
31,5,100,1.0
32,6,100000,1.0
33,3,100,1.0
34,6,10,0.0
34,6,100,0.0
34,6,1000,0.0
34,6,10000,0.0
34,6,100000,0.5
34,6,1000000,0.5
35,3,10,0.2
35,3,100,0.2
35,3,1000,0.2
35,3,10000,0.0
35,3,100000,0.2
35,3,1000000,0.2
36,3,1000000,1.0
37,6,1000000,1.0
38,5,10000,1.0
39,1,10000,1.0
40,4,1000,1.0
41,6,100000,1.0
42,6,10,0.0
42,6,100,0.0
42,6,1000,0.0
42,6,10000,0.0
42,6,100000,0.5
42,6,1000000,0.5
43,3,100000,1.0
44,6,100000,1.0
45,1,10,1.0
46,6,100000,1.0
47,5,1000,1.0
48,6,10,0.0
48,6,100,0.0
48,6,1000,0.0
48,6,10000,0.0
48,6,100000,0.5
48,6,1000000,0.5
49,6,1000000,1.0
50,3,100000,1.0
51,6,1000000,1.0
