block_id,A,B,C,probability
0,20,98,78,1.0
1,18,98,4,0.1
1,18,98,15,0.2
1,18,98,78,0.3
1,18,98,123,0.1
1,18,98,245,0.3
2,13,98,123,1.0
3,2,24,78,1.0
4,20,24,4,0.2
4,20,24,15,0.2
4,20,24,78,0.2
4,20,24,123,0.2
4,20,24,245,0.2
5,18,98,4,0.1
5,18,98,15,0.2
5,18,98,78,0.3
5,18,98,123,0.1
5,18,98,245,0.3
6,2,3,78,1.0
7,20,24,123,1.0
8,18,24,15,1.0
9,18,14,123,1.0
10,20,3,78,1.0
11,18,98,4,0.1
11,18,98,15,0.2
11,18,98,78,0.3
11,18,98,123,0.1
11,18,98,245,0.3
12,20,14,15,1.0
13,2,24,4,1.0
14,20,98,78,1.0
15,20,14,245,1.0
16,2,98,15,1.0
17,2,14,78,1.0
18,2,3,245,1.0
19,2,3,245,1.0
20,13,24,123,1.0
21,13,24,78,1.0
22,13,98,4,0.09999999999999998
22,13,98,15,0.19999999999999996
22,13,98,78,0.29999999999999993
22,13,98,123,0.29999999999999993
22,13,98,245,0.09999999999999998
23,18,24,123,1.0
24,2,3,78,1.0
25,2,3,78,1.0
26,13,24,15,1.0
27,20,3,245,1.0
28,18,24,4,0.2
28,18,24,15,0.2
28,18,24,78,0.2
28,18,24,123,0.2
28,18,24,245,0.2
29,13,24,78,1.0
30,20,98,123,1.0
31,20,3,78,1.0
32,18,24,4,1.0
33,13,14,15,1.0
34,20,3,4,1.0
35,20,24,4,0.2
35,20,24,15,0.2
35,20,24,78,0.2
35,20,24,123,0.2
35,20,24,245,0.2
36,2,3,4,1.0
37,18,3,78,1.0
38,20,24,4,1.0
39,18,24,4,0.2
39,18,24,15,0.2
39,18,24,78,0.2
39,18,24,123,0.2
39,18,24,245,0.2
40,20,3,245,1.0
41,20,24,4,1.0
42,13,14,245,1.0
43,20,98,4,0.09999999999999998
43,20,98,15,0.19999999999999996
43,20,98,78,0.29999999999999993
43,20,98,123,0.29999999999999993
43,20,98,245,0.09999999999999998
44,18,24,4,1.0
45,13,14,123,1.0
46,13,98,4,0.09999999999999998
46,13,98,15,0.19999999999999996
46,13,98,78,0.29999999999999993
46,13,98,123,0.29999999999999993
46,13,98,245,0.09999999999999998
47,13,98,123,1.0
48,2,98,4,1.0
49,18,24,78,1.0
50,18,14,4,1.0
51,2,3,15,1.0
52,18,24,245,1.0
53,2,98,4,1.0
54,18,98,245,1.0
55,18,3,123,1.0
56,18,14,123,1.0
57,13,24,123,1.0
58,18,3,245,1.0
59,18,3,15,1.0
60,20,98,4,0.09999999999999998
60,20,98,15,0.19999999999999996
60,20,98,78,0.29999999999999993
60,20,98,123,0.29999999999999993
60,20,98,245,0.09999999999999998
61,18,3,245,1.0
62,18,24,78,1.0
63,18,24,78,1.0
64,18,3,245,1.0
65,13,24,4,1.0
66,13,24,4,0.2
66,13,24,15,0.2
66,13,24,78,0.2
66,13,24,123,0.2
66,13,24,245,0.2
67,2,3,15,1.0
68,18,24,78,1.0
69,13,3,78,1.0
70,20,14,15,1.0
71,18,24,4,0.2
