block_id,A,B,probability
0,3,100000,1.0
1,2,10,0.0
1,2,100,0.3
1,2,1000,0.3
1,2,10000,0.4
1,2,100000,0.0
2,3,100000,1.0
3,1,1000,1.0
4,1,1000,1.0
5,3,100000,1.0
6,3,100000,1.0
7,1,10,0.2
7,1,100,0.3
7,1,1000,0.5
7,1,10000,0.0
7,1,100000,0.0
8,1,10,1.0
9,2,10,0.0
9,2,100,0.3
9,2,1000,0.3
9,2,10000,0.4
9,2,100000,0.0
10,3,100000,1.0
11,1,1000,1.0
12,1,100,1.0
13,3,100000,1.0
14,1,1000,1.0
15,3,10,0.01
15,3,100,0.19
15,3,1000,0.0
15,3,10000,0.0
15,3,100000,0.8
16,2,100,1.0
17,1,100,1.0
18,1,10,0.2
18,1,100,0.3
18,1,1000,0.5
18,1,10000,0.0
18,1,100000,0.0
19,2,10,0.0
19,2,100,0.3
19,2,1000,0.3
19,2,10000,0.4
19,2,100000,0.0
20,3,100000,1.0
21,1,10,1.0
22,1,1000,1.0
23,2,100,1.0
24,1,1000,1.0
25,1,10,0.2
25,1,100,0.3
25,1,1000,0.5
25,1,10000,0.0
25,1,100000,0.0
26,3,100000,1.0
27,1,1000,1.0
28,1,10,1.0
29,3,10,0.01
29,3,100,0.19
29,3,1000,0.0
29,3,10000,0.0
29,3,100000,0.8
30,2,10,0.0
30,2,100,0.3
30,2,1000,0.3
30,2,10000,0.4
30,2,100000,0.0
31,1,10,1.0
32,3,100000,1.0
33,2,10,0.0
33,2,100,0.3
33,2,1000,0.3
33,2,10000,0.4
33,2,100000,0.0
34,3,100000,1.0
35,2,10000,1.0
36,3,10,0.01
36,3,100,0.19
36,3,1000,0.0
36,3,10000,0.0
36,3,100000,0.8
37,1,10,0.2
37,1,100,0.3
37,1,1000,0.5
37,1,10000,0.0
37,1,100000,0.0
38,2,10,0.0
38,2,100,0.3
38,2,1000,0.3
38,2,10000,0.4
38,2,100000,0.0
39,3,100000,1.0
40,1,1000,1.0
41,1,100,1.0
42,2,10,0.0
42,2,100,0.3
42,2,1000,0.3
42,2,10000,0.4
42,2,100000,0.0
43,3,100000,1.0
44,3,100000,1.0
45,2,10,0.0
45,2,100,0.3
45,2,1000,0.3
45,2,10000,0.4
45,2,100000,0.0
46,1,1000,1.0
47,2,10,0.0
47,2,100,0.3
47,2,1000,0.3
47,2,10000,0.4
47,2,100000,0.0
48,3,100000,1.0
49,3,100,1.0
50,1,100,1.0
51,1,1000,1.0
52,2,10,0.0
52,2,100,0.3
52,2,1000,0.3
52,2,10000,0.4
52,2,100000,0.0
53,1,100,1.0
54,3,100000,1.0
55,2,10,0.0
55,2,100,0.3
55,2,1000,0.3
55,2,10000,0.4
55,2,100000,0.0
56,3,100000,1.0
57,1,1000,1.0
58,1,100,1.0
59,3,100000,1.0
60,1,1000,1.0
61,1,1000,1.0
62,1,1000,1.0
63,3,100000,1.0
64,3,100000,1.0
65,1,10,1.0
66,3,100000,1.0
67,1,100,1.0
68,1,10,1.0
69,1,1000,1.0
70,3,100,1.0
71,1,1000,1.0
72,3,10,0.01
72,3,100,0.19
72,3,1000,0.0
72,3,10000,0.0
72,3,100000,0.8
73,1,10,1.0
74,3,100000,1.0
75,3,100000,1.0
76,3,10,0.01
76,3,100,0.19
76,3,1000,0.0
76,3,10000,0.0
76,3,100000,0.8
77,3,10,0.01
77,3,100,0.19
77,3,1000,0.0
77,3,10000,0.0
77,3,100000,0.8
78,3,100000,1.0
79,3,10,0.01
79,3,100,0.19
79,3,1000,0.0
79,3,10000,0.0
