block_id,A,B,C,probability
0,12,56,3,1.0
1,1,13,1,0.3
1,1,56,1,0.2
1,1,103,1,0.2
1,1,200,1,0.1
1,1,350,1,0.2
2,1,13,3,0.4999999999999999
2,1,56,3,0.19999999999999996
2,1,103,3,0.09999999999999998
2,1,200,3,0.09999999999999998
2,1,350,3,0.09999999999999998
3,1,56,4,1.0
4,46,13,2,0.1
4,46,56,2,0.2
4,46,103,2,0.1
4,46,200,2,0.2
4,46,350,2,0.4
5,24,200,3,1.0
6,24,350,1,1.0
7,35,200,2,1.0
8,46,13,4,1.0
9,12,13,2,0.1
9,12,56,2,0.2
9,12,103,2,0.1
9,12,200,2,0.2
9,12,350,2,0.4
10,1,350,1,1.0
11,23,350,4,1.0
12,35,13,3,0.4999999999999999
12,35,56,3,0.19999999999999996
12,35,103,3,0.09999999999999998
12,35,200,3,0.09999999999999998
12,35,350,3,0.09999999999999998
13,1,13,2,0.1
13,1,56,2,0.2
13,1,103,2,0.1
13,1,200,2,0.2
13,1,350,2,0.4
14,1,103,3,1.0
15,46,13,4,0.4999999999999999
15,46,56,4,0.19999999999999996
15,46,103,4,0.09999999999999998
15,46,200,4,0.09999999999999998
15,46,350,4,0.09999999999999998
16,1,13,3,0.4999999999999999
16,1,56,3,0.19999999999999996
16,1,103,3,0.09999999999999998
16,1,200,3,0.09999999999999998
16,1,350,3,0.09999999999999998
17,46,56,4,1.0
18,12,13,1,0.3
18,12,56,1,0.2
18,12,103,1,0.2
18,12,200,1,0.1
18,12,350,1,0.2
19,1,13,4,0.4999999999999999
19,1,56,4,0.19999999999999996
19,1,103,4,0.09999999999999998
19,1,200,4,0.09999999999999998
19,1,350,4,0.09999999999999998
20,46,13,4,1.0
21,1,13,4,0.4999999999999999
21,1,56,4,0.19999999999999996
21,1,103,4,0.09999999999999998
21,1,200,4,0.09999999999999998
21,1,350,4,0.09999999999999998
22,1,13,4,1.0
23,24,103,1,1.0
24,35,56,4,1.0
25,12,13,3,0.4999999999999999
25,12,56,3,0.19999999999999996
25,12,103,3,0.09999999999999998
25,12,200,3,0.09999999999999998
25,12,350,3,0.09999999999999998
26,46,13,3,0.4999999999999999
26,46,56,3,0.19999999999999996
26,46,103,3,0.09999999999999998
26,46,200,3,0.09999999999999998
26,46,350,3,0.09999999999999998
27,12,200,4,1.0
28,12,13,1,0.3
28,12,56,1,0.2
28,12,103,1,0.2
28,12,200,1,0.1
28,12,350,1,0.2
29,35,13,3,1.0
30,1,56,4,1.0
31,46,13,4,0.4999999999999999
31,46,56,4,0.19999999999999996
31,46,103,4,0.09999999999999998
31,46,200,4,0.09999999999999998
31,46,350,4,0.09999999999999998
32,46,13,3,0.4999999999999999
32,46,56,3,0.19999999999999996
32,46,103,3,0.09999999999999998
32,46,200,3,0.09999999999999998
32,46,350,3,0.09999999999999998
33,1,13,4,0.4999999999999999
33,1,56,4,0.19999999999999996
33,1,103,4,0.09999999999999998
33,1,200,4,0.09999999999999998
33,1,350,4,0.09999999999999998
34,24,13,1,0.3
34,24,56,1,0.2
34,24,103,1,0.2
34,24,200,1,0.1
34,24,350,1,0.2
35,23,200,1,1.0
36,35,13,3,0.4999999999999999
36,35,56,3,0.19999999999999996
36,35,103,3,0.09999999999999998
36,35,200,3,0.09999999999999998
36,35,350,3,0.09999999999999998
37,12,200,1,1.0
38,24,56,1,1.0
39,12,13,3,0.4999999999999999
39,12,56,3,0.19999999999999996
39,12,103,3,0.09999999999999998
39,12,200,3,0.09999999999999998
39,12,350,3,0.09999999999999998
40,35,13,3,1.0
41,46,13,4,1.0
42,1,200,4,1.0
43,35,13,3,1.0
44,1,56,1,1.0
45,1,13,4,0.4999999999999999
45,1,56,4,0.19999999999999996
45,1,103,4,0.09999999999999998
45,1,200,4,0.09999999999999998
45,1,350,4,0.09999999999999998
46,12,56,4,1.0
47,46,13,1,0.3
47,46,56,1,0.2
47,46,103,1,0.2
47,46,200,1,0.1
47,46,350,1,0.2
48,35,13,4,1.0
49,35,13,1,1.0
50,46,350,2,1.0
51,12,103,1,1.0
52,35,200,3,1.0
53,35,200,1,1.0
54,35,350,2,1.0
55,35,13,4,0.4999999999999999
55,35,56,4,0.19999999999999996
55,35,103,4,0.09999999999999998
55,35,200,4,0.09999999999999998
55,35,350,4,0.09999999999999998
56,35,13,3,0.4999999999999999
56,35,56,3,0.19999999999999996
56,35,103,3,0.09999999999999998
56,35,200,3,0.09999999999999998
56,35,350,3,0.09999999999999998
57,46,13,3,0.4999999999999999
57,46,56,3,0.19999999999999996
57,46,103,3,0.09999999999999998
57,46,200,3,0.09999999999999998
57,46,350,3,0.09999999999999998
58,35,13,3,1.0
59,1,13,4,1.0
60,35,200,1,1.0
61,46,13,4,1.0
62,12,13,3,1.0
63,1,13,4,1.0
64,46,350,1,1.0
65,46,13,4,0.4999999999999999
65,46,56,4,0.19999999999999996
65,46,103,4,0.09999999999999998
65,46,200,4,0.09999999999999998
65,46,350,4,0.09999999999999998
66,1,13,2,0.1
66,1,56,2,0.2
66,1,103,2,0.1
66,1,200,2,0.2
66,1,350,2,0.4
67,35,13,3,1.0
68,12,13,3,0.4999999999999999
68,12,56,3,0.19999999999999996
68,12,103,3,0.09999999999999998
68,12,200,3,0.09999999999999998
68,12,350,3,0.09999999999999998
69,23,13,1,0.3
69,23,56,1,0.2
69,23,103,1,0.2
69,23,200,1,0.1
69,23,350,1,0.2
70,24,13,1,0.3
70,24,56,1,0.2
70,24,103,1,0.2
70,24,200,1,0.1
70,24,350,1,0.2
71,46,13,1,1.0
72,24,13,1,1.0
73,35,350,3,1.0
74,46,103,3,1.0
75,12,103,4,1.0
76,46,13,4,1.0
77,24,103,1,1.0
78,1,13,4,1.0
79,12,13,4,0.4999999999999999
79,12,56,4,0.19999999999999996
79,12,103,4,0.09999999999999998
79,12,200,4,0.09999999999999998
79,12,350,4,0.09999999999999998
80,1,13,4,0.4999999999999999
80,1,56,4,0.19999999999999996
80,1,103,4,0.09999999999999998
80,1,200,4,0.09999999999999998
80,1,350,4,0.09999999999999998
81,12,200,2,1.0
82,12,56,4,1.0
83,46,56,3,1.0
84,35,200,2,1.0
85,12,13,3,1.0
86,12,13,2,0.1
86,12,56,2,0.2
86,12,103,2,0.1
86,12,200,2,0.2
86,12,350,2,0.4
87,1,13,4,0.4999999999999999
87,1,56,4,0.19999999999999996
87,1,103,4,0.09999999999999998
87,1,200,4,0.09999999999999998
87,1,350,4,0.09999999999999998
88,1,13,4,0.4999999999999999
88,1,56,4,0.19999999999999996
88,1,103,4,0.09999999999999998
88,1,200,4,0.09999999999999998
88,1,350,4,0.09999999999999998
89,46,13,4,0.4999999999999999
89,46,56,4,0.19999999999999996
89,46,103,4,0.09999999999999998
89,46,200,4,0.09999999999999998
89,46,350,4,0.09999999999999998
90,1,13,4,0.4999999999999999
90,1,56,4,0.19999999999999996
90,1,103,4,0.09999999999999998
90,1,200,4,0.09999999999999998
90,1,350,4,0.09999999999999998
91,35,350,3,1.0
92,35,13,4,1.0
93,35,13,3,1.0
94,12,13,3,0.4999999999999999
94,12,56,3,0.19999999999999996
94,12,103,3,0.09999999999999998
94,12,200,3,0.09999999999999998
94,12,350,3,0.09999999999999998
95,46,13,3,1.0
96,12,350,4,1.0
97,46,13,1,0.3
97,46,56,1,0.2
97,46,103,1,0.2
97,46,200,1,0.1
97,46,350,1,0.2
98,46,103,1,1.0
99,35,13,3,0.4999999999999999
99,35,56,3,0.19999999999999996
99,35,103,3,0.09999999999999998
99,35,200,3,0.09999999999999998
99,35,350,3,0.09999999999999998
100,46,200,4,1.0
101,1,56,1,1.0
102,46,13,3,1.0
103,46,13,3,1.0
104,35,56,3,1.0
105,12,350,1,1.0
106,12,13,4,1.0
107,46,350,3,1.0
108,46,13,4,1.0
109,1,13,4,1.0
110,12,13,3,0.4999999999999999
110,12,56,3,0.19999999999999996
110,12,103,3,0.09999999999999998
110,12,200,3,0.09999999999999998
110,12,350,3,0.09999999999999998
111,23,13,4,0.4999999999999999
111,23,56,4,0.19999999999999996
111,23,103,4,0.09999999999999998
111,23,200,4,0.09999999999999998
111,23,350,4,0.09999999999999998
112,1,13,4,0.4999999999999999
112,1,56,4,0.19999999999999996
