block_id,A,B,C,probability
0,8,10,7,0.8
0,8,100,7,0.2
1,5,100,7,1.0
2,1,10,7,1.0
3,8,10,7,1.0
4,1,10,7,1.0
5,4,10,7,1.0
6,1,10,7,1.0
7,1,10,7,1.0
8,1,100,7,1.0
9,5,10,4,1.0
10,1,10,7,1.0
11,1,100,4,1.0
12,3,10,4,0.8
12,3,100,4,0.2
13,7,10,7,1.0
14,1,100,7,1.0
15,10,10,7,1.0
16,4,10,7,1.0
17,8,10,7,0.8
17,8,100,7,0.2
18,1,10,7,1.0
19,1,100,7,1.0
20,10,10,7,1.0
21,10,10,7,1.0
22,1,10,7,1.0
23,1,100,4,1.0
24,10,10,7,0.8
24,10,100,7,0.2
25,8,100,7,1.0
26,1,10,7,1.0
27,1,10,7,1.0
28,1,100,7,1.0
29,1,100,7,1.0
30,10,100,7,1.0
31,7,10,4,1.0
32,10,10,7,1.0
33,1,10,4,1.0
34,1,100,7,1.0
35,9,10,7,1.0
36,7,10,7,1.0
37,1,100,7,1.0
38,1,10,7,1.0
39,4,10,7,0.8
39,4,100,7,0.2
40,1,10,7,1.0
41,7,10,7,1.0
42,1,10,7,1.0
43,1,100,7,1.0
44,1,10,7,1.0
45,1,10,7,1.0
46,6,10,7,1.0
47,10,10,4,1.0
48,1,10,7,1.0
49,2,10,7,1.0
50,8,10,7,1.0
51,1,10,7,1.0
52,8,10,7,1.0
53,1,10,7,1.0
54,1,10,7,1.0
55,5,10,7,1.0
56,9,10,7,1.0
57,1,10,7,1.0
58,1,10,7,1.0
59,1,10,7,1.0
60,1,10,7,1.0
61,1,10,7,1.0
62,1,10,7,1.0
63,1,100,4,1.0
64,1,10,7,1.0
65,1,100,7,1.0
66,2,10,7,1.0
67,10,10,7,1.0
68,1,10,7,1.0
69,1,100,7,1.0
70,1,10,7,1.0
71,9,10,7,1.0
72,1,10,7,1.0
73,1,10,7,1.0
74,6,10,7,1.0
75,6,10,7,1.0
76,8,100,7,1.0
77,5,10,7,1.0
78,3,10,4,1.0
79,1,10,7,1.0
80,1,10,7,1.0
81,1,10,4,1.0
82,1,10,7,1.0
83,3,10,7,1.0
84,7,10,7,1.0
85,8,10,4,1.0
86,1,10,7,1.0
87,10,10,7,1.0
88,5,10,7,1.0
89,1,100,7,1.0
90,5,10,7,1.0
91,6,10,7,1.0
92,1,10,4,1.0
93,1,10,7,1.0
94,1,10,7,1.0
95,9,10,7,1.0
96,3,10,7,1.0
97,1,10,7,1.0
98,1,10,7,1.0
99,1,100,7,1.0
100,2,10,7,1.0
101,1,10,7,1.0
102,8,10,7,1.0
103,1,100,7,1.0
104,6,10,7,1.0
105,1,10,7,1.0
106,1,10,7,1.0
107,1,10,7,1.0
108,10,10,7,1.0
109,7,10,7,1.0
110,1,10,7,1.0
111,6,10,7,0.8
111,6,100,7,0.2
112,1,10,7,1.0
