block_id,A,B,probability
0,6,1000000,1.0
1,6,1000000,1.0
2,6,1000000,1.0
3,1,10,0.3
3,1,100,0.0
3,1,1000,0.3
3,1,10000,0.1
3,1,100000,0.1
3,1,1000000,0.2
4,3,1000000,1.0
5,4,1000,1.0
6,3,10,0.2
6,3,100,0.2
6,3,1000,0.2
6,3,10000,0.0
6,3,100000,0.2
6,3,1000000,0.2
7,5,10000,1.0
8,6,100000,1.0
9,3,100,1.0
10,2,10000,1.0
11,6,1000000,1.0
12,5,10000,1.0
13,3,100000,1.0
14,3,1000,1.0
15,3,1000000,1.0
16,2,100,1.0
17,1,1000,1.0
18,5,10,0.0
18,5,100,0.3
18,5,1000,0.3
18,5,10000,0.4
18,5,100000,0.0
18,5,1000000,0.0
19,3,10,0.2
19,3,100,0.2
19,3,1000,0.2
19,3,10000,0.0
19,3,100000,0.2
19,3,1000000,0.2
20,3,10,1.0
21,3,1000,1.0
22,1,1000,1.0
23,4,1000000,1.0
24,4,1000,1.0
25,6,100000,1.0
26,4,100000,1.0
27,4,10000,1.0
28,1,10,1.0
29,6,100000,1.0
30,1,100000,1.0
31,6,10,0.0
31,6,100,0.0
31,6,1000,0.0
31,6,10000,0.0
31,6,100000,0.5
31,6,1000000,0.5
32,5,100,1.0
33,1,1000,1.0
34,2,10000,1.0
35,3,100000,1.0
36,1,1000,1.0
37,5,100,1.0
38,5,10000,1.0
39,2,100,1.0
40,3,1000000,1.0
41,3,1000000,1.0
42,6,10,0.0
42,6,100,0.0
42,6,1000,0.0
42,6,10000,0.0
42,6,100000,0.5
42,6,1000000,0.5
43,4,10,1.0
44,2,10000,1.0
45,3,1000000,1.0
46,2,10000,1.0
47,6,1000000,1.0
48,2,10000,1.0
49,6,100000,1.0
50,2,10000,1.0
51,6,10,0.0
51,6,100,0.0
51,6,1000,0.0
51,6,10000,0.0
51,6,100000,0.5
51,6,1000000,0.5
52,6,100000,1.0
53,3,1000000,1.0
54,6,100000,1.0
55,3,10,1.0
56,4,10,1.0
57,6,1000000,1.0
58,4,10,0.3
58,4,100,0.0
58,4,1000,0.3
58,4,10000,0.1
58,4,100000,0.1
58,4,1000000,0.2
59,3,1000000,1.0
60,4,10,1.0
61,1,10,0.3
61,1,100,0.0
61,1,1000,0.3
61,1,10000,0.1
61,1,100000,0.1
61,1,1000000,0.2
62,5,10000,1.0
63,4,1000,1.0
64,3,100,1.0
65,3,1000,1.0
66,6,1000000,1.0
67,2,100,1.0
68,6,1000000,1.0
69,6,100000,1.0
70,2,10000,1.0
71,2,100,1.0
72,2,1000,1.0
73,1,10,0.3
73,1,100,0.0
73,1,1000,0.3
73,1,10000,0.1
73,1,100000,0.1
73,1,1000000,0.2
74,5,10000,1.0
75,3,1000000,1.0
76,3,100000,1.0
77,4,100000,1.0
78,6,1000000,1.0
79,1,1000,1.0
80,5,10000,1.0
81,3,1000,1.0
82,6,1000000,1.0
83,6,1000000,1.0
84,2,100,1.0
85,1,10,0.3
85,1,100,0.0
85,1,1000,0.3
85,1,10000,0.1
85,1,100000,0.1
85,1,1000000,0.2
86,2,10000,1.0
87,2,10000,1.0
88,5,1000,1.0
89,4,10,1.0
90,2,1000,1.0
91,6,1000000,1.0
92,2,100,1.0
93,5,10000,1.0
94,2,10000,1.0
95,3,1000,1.0
96,1,10000,1.0
97,4,10000,1.0
98,1,1000000,1.0
99,6,10,0.0
99,6,100,0.0
99,6,1000,0.0
99,6,10000,0.0
99,6,100000,0.5
99,6,1000000,0.5
100,6,1000000,1.0
101,3,100,1.0
102,6,1000000,1.0
103,1,100000,1.0
104,1,1000,1.0
105,3,10,1.0
106,6,1000000,1.0
107,6,10,0.0
107,6,100,0.0
107,6,1000,0.0
107,6,10000,0.0
107,6,100000,0.5
107,6,1000000,0.5
108,6,1000000,1.0
109,3,1000,1.0
110,6,100000,1.0
111,6,100000,1.0
112,4,10,1.0
113,5,10,0.0
113,5,100,0.3
113,5,1000,0.3
113,5,10000,0.4
113,5,100000,0.0
113,5,1000000,0.0
114,6,1000000,1.0
115,5,1000,1.0
116,3,1000000,1.0
117,3,100,1.0
118,3,100000,1.0
119,3,100,1.0
120,6,1000000,1.0
121,6,1000000,1.0
122,6,1000000,1.0
123,3,1000,1.0
124,1,1000,1.0
125,1,10,0.3
125,1,100,0.0
125,1,1000,0.3
125,1,10000,0.1
125,1,100000,0.1
125,1,1000000,0.2
126,4,10,0.3
126,4,100,0.0
126,4,1000,0.3
126,4,10000,0.1
126,4,100000,0.1
126,4,1000000,0.2
127,6,100000,1.0
128,1,1000,1.0
129,6,10,0.0
129,6,100,0.0
129,6,1000,0.0
129,6,10000,0.0
129,6,100000,0.5
129,6,1000000,0.5
130,2,1000,1.0
131,1,10000,1.0
132,3,100,1.0
133,2,10000,1.0
134,6,1000000,1.0
135,6,10,0.0
135,6,100,0.0
135,6,1000,0.0
135,6,10000,0.0
135,6,100000,0.5
135,6,1000000,0.5
136,4,10,1.0
137,4,10,1.0
138,3,100,1.0
139,3,1000,1.0
140,6,1000000,1.0
141,3,1000000,1.0
142,1,1000,1.0
143,2,100,1.0
144,1,10,1.0
145,3,10,0.2
145,3,100,0.2
145,3,1000,0.2
145,3,10000,0.0
145,3,100000,0.2
145,3,1000000,0.2
146,5,10000,1.0
147,5,10000,1.0
148,6,100000,1.0
149,6,10,0.0
149,6,100,0.0
149,6,1000,0.0
149,6,10000,0.0
149,6,100000,0.5
149,6,1000000,0.5
150,1,10,1.0
151,1,10,0.3
151,1,100,0.0
151,1,1000,0.3
151,1,10000,0.1
151,1,100000,0.1
151,1,1000000,0.2
152,4,1000,1.0
153,1,10,1.0
154,6,1000000,1.0
155,1,10,1.0
156,3,100000,1.0
157,1,1000,1.0
158,1,1000,1.0
159,2,1000,1.0
160,4,10000,1.0
161,1,10,1.0
162,5,100,1.0
163,3,1000000,1.0
164,2,10000,1.0
165,5,100,1.0
166,2,1000,1.0
167,6,1000000,1.0
168,1,10,1.0
169,6,100000,1.0
170,3,100000,1.0
171,2,10000,1.0
172,4,1000,1.0
173,1,10,0.3
173,1,100,0.0
173,1,1000,0.3
173,1,10000,0.1
173,1,100000,0.1
173,1,1000000,0.2
174,6,1000000,1.0
175,5,10000,1.0
176,3,100000,1.0
177,1,10,0.3
177,1,100,0.0
177,1,1000,0.3
177,1,10000,0.1
177,1,100000,0.1
177,1,1000000,0.2
178,6,100000,1.0
179,2,10000,1.0
180,5,10000,1.0
181,3,1000000,1.0
182,4,1000,1.0
183,4,10,0.3
183,4,100,0.0
183,4,1000,0.3
183,4,10000,0.1
183,4,100000,0.1
183,4,1000000,0.2
184,3,1000000,1.0
185,4,10,1.0
186,5,1000,1.0
187,6,1000000,1.0
188,5,10000,1.0
189,3,100000,1.0
190,6,1000000,1.0
191,1,1000,1.0
192,1,1000000,1.0
193,2,1000,1.0
194,6,100000,1.0
195,2,1000,1.0
196,5,1000,1.0
197,6,1000000,1.0
198,6,1000000,1.0
199,6,1000000,1.0
200,3,1000000,1.0
201,6,1000000,1.0
202,2,100,1.0
203,6,1000000,1.0
204,3,10,0.2
204,3,100,0.2
204,3,1000,0.2
204,3,10000,0.0
204,3,100000,0.2
204,3,1000000,0.2
205,6,100000,1.0
206,4,1000000,1.0
207,2,100,1.0
208,6,1000000,1.0
209,2,1000,1.0
210,6,1000000,1.0
211,4,1000,1.0
212,6,100000,1.0
213,3,100,1.0
214,6,1000000,1.0
215,2,10000,1.0
216,3,100000,1.0
217,3,100000,1.0
218,2,10000,1.0
219,1,10,0.3
219,1,100,0.0
219,1,1000,0.3
219,1,10000,0.1
219,1,100000,0.1
219,1,1000000,0.2
