block_id,A,B,probability
0,23,55,1
1,10,55,1
2,10,100,1
3,21,55,1
4,23,55,1
5,10,100,1
6,21,100,1
7,10,100,1
8,23,13,1
9,10,55,1
10,10,100,1
11,21,55,1
12,21,13,1
13,21,100,1
14,23,55,1
15,23,100,1
16,21,100,1
17,21,55,1
18,10,100,1
19,21,55,1
20,23,13,0
20,23,55,0
20,23,100,1
21,10,100,1
22,10,55,1
23,10,55,1
24,23,55,1
25,23,55,1
26,23,13,1
27,23,100,1
28,23,55,1
29,21,55,1
30,10,100,1
31,10,13,0
31,10,55,0
31,10,100,1
32,10,100,1
33,21,13,1
34,10,100,1
35,10,100,1
36,21,13,1
37,10,13,0
37,10,55,0
37,10,100,1
38,10,100,1
39,21,55,1
40,10,55,1
41,10,100,1
42,21,55,1
43,23,100,1
44,10,100,1
45,21,55,1
46,10,100,1
47,21,55,1
48,23,55,1
49,23,55,1
50,23,13,1
51,10,100,1
52,23,100,1
53,10,100,1
54,21,55,1
55,10,100,1
56,21,55,1
57,21,100,1
58,23,13,1
59,21,100,1
60,10,100,1
61,23,55,1
62,21,55,1
63,21,100,1
64,23,13,0
64,23,55,0
64,23,100,1
65,10,100,1
66,10,100,1
67,10,100,1
68,10,55,1
69,10,13,0
69,10,55,0
69,10,100,1
70,23,13,1
71,10,55,1
72,10,100,1
73,23,100,1
74,23,100,1
75,10,100,1
76,23,13,1
77,10,100,1
78,10,100,1
79,23,13,1
80,23,13,1
81,23,55,1
82,23,100,1
83,10,55,1
84,21,55,1
85,21,100,1
86,21,55,1
87,23,100,1
88,23,100,1
89,23,100,1
90,10,100,1
91,21,100,1
92,10,100,1
93,23,100,1
94,23,13,1
95,23,13,1
96,23,100,1
97,21,100,1
98,21,100,1
99,21,100,1
100,21,100,1
101,10,55,1
102,10,100,1
103,23,100,1
104,21,55,1
105,21,100,1
106,10,100,1
107,10,100,1
108,10,55,1
109,23,55,1
110,10,100,1
111,10,100,1
112,10,55,1
113,23,13,0
113,23,55,0
113,23,100,1
114,23,13,0
114,23,55,0
114,23,100,1
115,10,100,1
116,10,13,0
116,10,55,0
116,10,100,1
117,10,55,1
118,10,100,1
119,10,100,1
120,23,13,1
121,23,13,1
122,21,100,1
123,10,100,1
124,23,13,0
124,23,55,0
124,23,100,1
125,23,55,1
126,10,100,1
127,10,13,0
127,10,55,0
127,10,100,1
128,10,55,1
129,10,100,1
130,10,13,0
130,10,55,0
130,10,100,1
131,23,55,1
132,23,100,1
133,23,100,1
134,21,55,1
135,10,100,1
136,23,13,1
137,21,13,1
138,23,13,0
138,23,55,0
138,23,100,1
139,10,100,1
140,23,100,1
141,23,100,1
142,23,100,1
143,10,55,1
144,10,100,1
145,23,13,1
146,10,100,1
147,10,100,1
148,10,55,1
149,10,100,1
150,10,55,1
151,10,100,1
152,10,100,1
153,10,100,1
154,21,55,1
155,10,100,1
156,10,100,1
157,23,100,1
158,10,100,1
159,10,55,1
160,21,55,1
161,10,100,1
162,10,100,1
163,23,55,1
164,10,100,1
165,21,55,1
166,21,13,1
167,10,55,1
168,23,100,1
169,10,55,1
170,10,55,1
171,21,55,1
172,10,55,1
173,10,100,1
174,23,100,1
175,21,100,1
176,10,55,1
177,23,100,1
178,10,100,1
179,10,100,1
180,23,100,1
181,21,100,1
182,23,55,1
183,21,55,1
184,10,100,1
185,23,55,1
186,23,100,1
187,10,100,1
188,23,100,1
189,10,100,1
190,21,55,1
191,23,13,0
191,23,55,0
191,23,100,1
192,10,55,1
193,23,55,1
194,10,55,1
195,10,100,1
196,10,100,1
197,10,100,1
198,23,13,1
199,21,55,1
200,23,55,1
201,10,100,1
202,23,13,0
202,23,55,0
202,23,100,1
203,10,100,1
204,23,100,1
205,23,100,1
206,23,100,1
207,23,55,1
208,23,55,1
209,10,100,1
210,10,13,0
210,10,55,0
210,10,100,1
211,21,55,1
212,21,55,1
213,21,100,1
214,23,100,1
215,10,100,1
216,10,100,1
217,10,100,1
218,10,100,1
219,10,100,1
220,23,100,1
221,10,13,0
221,10,55,0
221,10,100,1
222,10,13,0
222,10,55,0
222,10,100,1
223,23,100,1
224,10,100,1
225,10,100,1
226,10,100,1
227,21,100,1
228,23,13,1
229,21,13,1
230,21,100,1
231,21,55,1
232,21,100,1
233,23,100,1
234,21,55,1
235,23,13,1
236,10,100,1
237,10,100,1
238,23,13,1
239,23,100,1
240,23,100,1
241,21,55,1
242,10,100,1
243,23,100,1
244,10,100,1
245,23,13,1
246,10,55,1
247,21,13,1
248,23,100,1
249,10,100,1
250,21,55,1
251,23,13,1
252,23,100,1
253,10,100,1
254,21,100,1
255,21,100,1
256,10,55,1
257,21,55,1
258,10,100,1
259,21,55,1
260,10,100,1
261,10,55,1
262,10,13,0
262,10,55,0
262,10,100,1
263,10,100,1
264,23,100,1
265,10,100,1
266,10,55,1
267,10,100,1
268,10,100,1
269,23,100,1
270,23,13,1
271,10,13,0
271,10,55,0
271,10,100,1
272,23,100,1
273,10,55,1
274,21,55,1
275,23,100,1
276,21,100,1
277,10,55,1
278,10,100,1
279,10,55,1
280,23,55,1
281,10,100,1
282,23,55,1
283,10,55,1
284,23,13,1
285,21,100,1
286,10,13,0
286,10,55,0
286,10,100,1
287,10,100,1
288,21,55,1
289,10,13,0
289,10,55,0
289,10,100,1
290,23,100,1
291,23,55,1
292,10,13,0
292,10,55,0
292,10,100,1
293,10,55,1
294,10,100,1
295,10,100,1
296,10,100,1
297,21,55,1
298,10,100,1
299,10,100,1
300,10,100,1
301,10,100,1
302,10,100,1
303,10,100,1
304,10,13,0
304,10,55,0
304,10,100,1
305,10,100,1
306,10,55,1
307,23,55,1
308,23,100,1
309,10,100,1
310,23,13,1
311,10,100,1
312,10,100,1
313,23,100,1
314,10,100,1
315,23,100,1
316,21,100,1
317,23,55,1
318,23,100,1
319,10,55,1
320,10,100,1
321,10,100,1
322,10,100,1
323,23,100,1
324,21,55,1
325,23,55,1
326,21,13,1
327,23,13,1
328,21,55,1
329,10,55,1
330,10,100,1
331,10,55,1
332,10,100,1
333,23,55,1
334,10,100,1
335,10,100,1
336,21,100,1
337,10,100,1
338,23,100,1
339,10,100,1
340,10,100,1
341,21,13,1
342,21,55,1
343,21,55,1
344,21,55,1
345,21,55,1
346,10,100,1
347,10,100,1
348,10,100,1
349,23,100,1
350,10,100,1
351,23,100,1
352,10,100,1
353,10,100,1
354,23,13,1
355,23,13,1
356,10,100,1
357,10,13,0
357,10,55,0
357,10,100,1
358,23,13,1
359,10,55,1
360,10,13,0
360,10,55,0
360,10,100,1
361,10,100,1
362,10,100,1
363,23,55,1
364,21,55,1
365,23,100,1
366,21,55,1
367,21,100,1
368,10,13,0
368,10,55,0
368,10,100,1
369,10,100,1
370,23,100,1
371,21,100,1
372,21,55,1
373,10,100,1
374,10,100,1
375,10,100,1
376,10,100,1
377,10,100,1
378,23,13,1
379,10,100,1
380,10,55,1
381,10,100,1
382,10,13,0
382,10,55,0
382,10,100,1
383,23,55,1
384,10,100,1
385,10,100,1
386,23,100,1
387,21,100,1
388,10,100,1
389,23,100,1
390,10,100,1
391,10,55,1
392,10,100,1
393,10,13,0
393,10,55,0
393,10,100,1
394,10,100,1
395,10,100,1
396,10,55,1
397,10,55,1
398,10,13,0
398,10,55,0
398,10,100,1
399,10,100,1
400,21,13,1
401,21,55,1
402,23,100,1
403,21,55,1
404,21,55,1
405,21,100,1
406,10,100,1
407,10,100,1
408,23,100,1
409,23,13,0
409,23,55,0
409,23,100,1
410,21,55,1
411,10,100,1
412,10,100,1
413,10,100,1
414,10,100,1
415,23,55,1
416,23,55,1
417,10,100,1
418,21,100,1
419,10,100,1
420,10,100,1
421,10,55,1
422,10,100,1
423,10,100,1
424,23,13,1
425,21,55,1
426,10,100,1
427,10,55,1
428,23,100,1
429,10,13,0
429,10,55,0
429,10,100,1
430,21,100,1
431,10,100,1
432,23,100,1
433,23,13,1
434,10,100,1
435,21,13,1
436,10,100,1
437,23,13,1
438,10,55,1
439,10,55,1
440,21,55,1
441,10,100,1
442,10,100,1
443,21,55,1
444,10,100,1
445,23,100,1
446,10,100,1
447,10,55,1
448,10,55,1
449,10,100,1
450,21,55,1
451,23,100,1
452,23,55,1
453,23,13,1
454,10,100,1
455,23,55,1
456,21,100,1
457,10,100,1
458,21,13,0
458,21,55,0
458,21,100,1
459,21,55,1
460,21,13,1
461,10,100,1
462,21,13,0
462,21,55,0
462,21,100,1
463,10,100,1
464,10,100,1
465,23,100,1
466,10,100,1
467,10,55,1
468,10,100,1
469,10,100,1
470,10,13,0
470,10,55,0
470,10,100,1
471,10,100,1
472,10,55,1
473,10,55,1
474,10,100,1
475,10,100,1
476,10,100,1
477,21,100,1
478,10,100,1
479,21,100,1
480,10,100,1
481,10,100,1
482,10,100,1
483,23,13,0
483,23,55,0
483,23,100,1
484,21,55,1
485,10,55,1
486,21,55,1
487,10,100,1
488,23,13,1
489,10,13,0
489,10,55,0
489,10,100,1
490,23,100,1
491,10,100,1
492,10,13,0
492,10,55,0
492,10,100,1
493,23,100,1
494,10,100,1
495,23,100,1
496,10,55,1
497,10,100,1
498,23,100,1
499,10,100,1
500,23,100,1
501,10,100,1
502,23,100,1
503,23,100,1
504,10,100,1
505,10,100,1
506,10,100,1
507,21,100,1
508,10,100,1
509,10,100,1
510,21,55,1
511,10,55,1
512,23,100,1
513,10,55,1
514,10,100,1
515,23,13,1
516,23,13,1
517,23,13,1
518,10,100,1
519,10,100,1
520,10,100,1
521,10,100,1
522,10,100,1
523,10,55,1
524,21,55,1
525,21,100,1
526,23,13,0
526,23,55,0
526,23,100,1
527,10,100,1
528,10,13,0
528,10,55,0
528,10,100,1
529,21,13,1
530,10,55,1
531,10,100,1
532,10,100,1
533,21,100,1
534,23,100,1
535,10,100,1
536,21,100,1
537,21,55,1
538,10,100,1
539,10,100,1
540,10,100,1
541,10,100,1
542,10,100,1
543,10,100,1
544,21,100,1
545,21,55,1
546,10,100,1
547,10,100,1
548,10,55,1
549,10,100,1
550,10,13,0
550,10,55,0
550,10,100,1
551,10,100,1
552,23,55,1
553,10,100,1
554,21,13,1
555,10,100,1
556,23,55,1
557,10,100,1
558,23,100,1
559,21,55,1
560,23,13,1
561,10,55,1
562,10,100,1
563,23,13,1
564,10,55,1
565,23,55,1
566,23,100,1
567,21,55,1
568,23,13,1
569,23,13,1
570,10,100,1
571,23,100,1
572,23,13,1
573,23,13,1
574,10,100,1
575,10,55,1
576,10,100,1
577,10,100,1
578,10,100,1
579,10,100,1
580,10,13,0
580,10,55,0
580,10,100,1
581,10,100,1
582,21,55,1
583,21,13,0
583,21,55,0
583,21,100,1
584,23,13,1
585,10,100,1
586,10,100,1
587,21,55,1
588,21,55,1
589,23,100,1
590,21,100,1
591,23,55,1
592,21,55,1
593,21,100,1
594,10,55,1
595,21,55,1
596,21,55,1
597,23,100,1
598,10,13,0
598,10,55,0
598,10,100,1
599,23,55,1
600,10,100,1
601,21,55,1
602,10,100,1
603,21,100,1
604,10,100,1
605,23,100,1
606,10,100,1
607,10,100,1
608,23,55,1
609,10,100,1
610,10,13,0
610,10,55,0
610,10,100,1
611,23,100,1
612,10,55,1
613,21,55,1
614,23,13,1
615,10,13,0
615,10,55,0
615,10,100,1
616,10,100,1
617,10,55,1
618,10,100,1
619,23,13,1
620,23,100,1
621,23,100,1
622,10,100,1
623,23,100,1
624,10,100,1
625,23,13,1
626,23,13,1
627,10,100,1
628,10,55,1
629,10,100,1
630,21,100,1
631,10,100,1
632,10,100,1
633,23,55,1
634,21,13,1
635,10,55,1
636,10,13,0
636,10,55,0
636,10,100,1
637,21,55,1
638,10,100,1
639,10,100,1
640,23,100,1
641,10,100,1
642,21,55,1
643,21,100,1
644,10,100,1
645,10,13,0
645,10,55,0
645,10,100,1
646,10,55,1
647,10,100,1
648,23,100,1
649,10,55,1
650,10,100,1
651,10,100,1
652,10,100,1
653,10,100,1
654,23,100,1
655,10,100,1
