block_id,A,B,probability
0,2,1000,1.0
1,2,100,1.0
2,1,100,1.0
3,2,1000,1.0
4,1,10,1.0
5,2,100,1.0
6,1,10,1.0
7,3,100000,1.0
8,3,100000,1.0
9,3,100000,1.0
10,3,100000,1.0
11,3,100000,1.0
12,1,10,1.0
13,1,1000,1.0
14,3,100000,1.0
15,1,1000,1.0
16,2,10000,1.0
17,3,10,0.0
17,3,100,0.0
17,3,1000,0.0
17,3,10000,0.0
17,3,100000,1.0
18,1,10,0.2
18,1,100,0.3
18,1,1000,0.5
18,1,10000,0.0
18,1,100000,0.0
19,2,10000,1.0
20,3,100000,1.0
21,3,100000,1.0
22,1,1000,1.0
23,3,100000,1.0
24,1,10,1.0
25,3,100000,1.0
26,1,1000,1.0
27,2,10000,1.0
28,3,10,0.0
28,3,100,0.0
28,3,1000,0.0
28,3,10000,0.0
28,3,100000,1.0
29,3,100000,1.0
30,3,100000,1.0
31,1,10,1.0
32,2,10000,1.0
33,2,100,1.0
34,3,100000,1.0
35,2,10000,1.0
36,1,10,0.2
36,1,100,0.3
36,1,1000,0.5
36,1,10000,0.0
36,1,100000,0.0
37,3,10,0.0
37,3,100,0.0
37,3,1000,0.0
37,3,10000,0.0
37,3,100000,1.0
38,1,10,1.0
39,1,10,0.2
39,1,100,0.3
39,1,1000,0.5
39,1,10000,0.0
39,1,100000,0.0
40,3,100000,1.0
41,3,10,0.0
41,3,100,0.0
41,3,1000,0.0
41,3,10000,0.0
41,3,100000,1.0
42,3,10,0.0
42,3,100,0.0
42,3,1000,0.0
42,3,10000,0.0
42,3,100000,1.0
43,3,10,0.0
43,3,100,0.0
43,3,1000,0.0
43,3,10000,0.0
43,3,100000,1.0
44,1,1000,1.0
45,3,10,0.0
45,3,100,0.0
45,3,1000,0.0
45,3,10000,0.0
45,3,100000,1.0
46,3,10,0.0
46,3,100,0.0
46,3,1000,0.0
46,3,10000,0.0
46,3,100000,1.0
47,1,10,1.0
48,3,100000,1.0
49,3,100000,1.0
50,2,1000,1.0
51,3,100000,1.0
52,1,10,0.2
52,1,100,0.3
52,1,1000,0.5
52,1,10000,0.0
52,1,100000,0.0
53,3,100000,1.0
54,3,100000,1.0
55,1,1000,1.0
56,1,100,1.0
57,2,10000,1.0
58,2,10000,1.0
59,1,10,0.2
59,1,100,0.3
59,1,1000,0.5
59,1,10000,0.0
59,1,100000,0.0
60,1,100,1.0
61,3,100000,1.0
