block_id,A,B,C,probability
0,20,3,78,1.0
1,18,98,78,1.0
2,2,3,4,0.0
2,2,3,15,0.0
2,2,3,78,0.4285714285714285
2,2,3,123,0.14285714285714288
2,2,3,245,0.4285714285714285
3,2,14,4,1.0
4,20,24,15,1.0
5,18,3,245,1.0
6,2,3,78,1.0
7,18,14,123,1.0
8,18,3,4,0.0
8,18,3,15,0.0
8,18,3,78,0.4285714285714285
8,18,3,123,0.14285714285714288
8,18,3,245,0.4285714285714285
9,18,3,15,1.0
10,18,24,78,1.0
11,18,98,4,1.0
12,13,3,123,1.0
13,2,3,245,1.0
14,18,24,78,1.0
15,20,24,4,1.0
16,20,14,4,1.0
17,13,24,245,1.0
18,13,3,78,1.0
19,20,98,15,1.0
20,20,3,245,1.0
21,13,14,4,1.0
22,2,24,4,1.0
23,20,24,245,1.0
24,20,14,245,1.0
25,2,14,245,1.0
26,13,14,4,1.0
27,13,3,4,1.0
28,18,98,4,1.0
29,13,98,15,1.0
30,20,24,4,1.0
31,18,98,78,1.0
32,18,24,4,1.0
33,20,24,4,1.0
34,20,24,123,1.0
35,20,98,123,1.0
36,20,24,78,1.0
37,20,24,4,1.0
38,18,24,4,0.0
38,18,24,15,0.0
38,18,24,78,0.3333333333333333
38,18,24,123,0.3333333333333333
38,18,24,245,0.3333333333333333
39,13,3,78,1.0
40,13,24,15,1.0
41,13,98,123,1.0
42,18,14,245,1.0
43,2,24,123,1.0
44,13,24,4,0.0
44,13,24,15,0.0
44,13,24,78,0.3333333333333333
44,13,24,123,0.3333333333333333
44,13,24,245,0.3333333333333333
45,13,3,15,1.0
46,18,3,78,1.0
47,18,98,4,0.0
47,18,98,15,0.0
47,18,98,78,0.4285714285714285
47,18,98,123,0.14285714285714288
47,18,98,245,0.4285714285714285
48,20,24,4,0.0
48,20,24,15,0.0
48,20,24,78,0.3333333333333333
48,20,24,123,0.3333333333333333
48,20,24,245,0.3333333333333333
49,2,14,123,1.0
50,13,3,78,1.0
51,13,3,123,1.0
52,2,14,123,1.0
53,20,98,123,1.0
54,20,3,15,1.0
55,20,14,15,1.0
56,20,24,78,1.0
57,20,98,123,1.0
58,20,3,78,1.0
59,20,24,4,1.0
60,20,24,245,1.0
61,13,14,15,1.0
62,18,24,15,1.0
63,2,3,15,1.0
64,20,98,123,1.0
65,2,3,15,1.0
66,20,14,123,1.0
67,13,3,15,1.0
68,18,3,78,1.0
69,20,98,78,1.0
70,13,3,123,1.0
71,18,24,123,1.0
72,18,14,78,1.0
73,18,3,15,1.0
74,18,98,245,1.0
75,20,24,4,1.0
76,18,24,245,1.0
77,2,3,78,1.0
78,13,14,123,1.0
79,20,3,123,1.0
80,18,24,123,1.0
81,2,14,123,1.0
82,18,3,78,1.0
83,18,24,4,0.0
83,18,24,15,0.0
83,18,24,78,0.3333333333333333
83,18,24,123,0.3333333333333333
83,18,24,245,0.3333333333333333
84,18,24,15,1.0
85,20,24,245,1.0
86,20,14,123,1.0
87,20,24,245,1.0
88,18,24,15,1.0
89,20,98,4,0.0
89,20,98,15,0.0
89,20,98,78,0.4285714285714285
89,20,98,123,0.4285714285714285
89,20,98,245,0.14285714285714288
90,18,98,15,1.0
91,20,3,78,1.0
92,2,14,4,1.0
93,18,3,123,1.0
94,20,24,78,1.0
95,2,14,4,1.0
96,13,3,4,1.0
97,18,3,4,1.0
98,13,98,78,1.0
99,18,14,4,1.0
100,2,14,123,1.0
101,18,24,15,1.0
102,18,14,4,1.0
103,20,24,4,1.0
104,20,98,123,1.0
105,18,98,4,1.0
106,13,24,78,1.0
107,20,24,15,1.0
108,18,3,15,1.0
109,20,98,4,1.0
110,20,98,245,1.0
111,18,98,4,1.0
112,2,3,245,1.0
113,13,14,245,1.0
114,20,3,78,1.0
115,18,14,4,1.0
116,20,3,78,1.0
117,18,24,15,1.0
118,18,3,15,1.0
119,20,3,123,1.0
120,18,24,123,1.0
121,18,3,4,1.0
122,18,3,4,1.0
123,2,24,245,1.0
124,20,14,15,1.0
125,18,3,245,1.0
126,2,24,15,1.0
127,20,24,245,1.0
128,2,24,4,0.0
128,2,24,15,0.0
128,2,24,78,0.3333333333333333
128,2,24,123,0.3333333333333333
128,2,24,245,0.3333333333333333
129,18,24,78,1.0
130,20,98,78,1.0
131,18,14,4,1.0
132,13,3,78,1.0
133,20,14,245,1.0
134,18,24,245,1.0
135,2,14,4,1.0
136,2,3,245,1.0
137,2,98,4,0.0
137,2,98,15,0.0
137,2,98,78,0.4285714285714285
137,2,98,123,0.14285714285714288
137,2,98,245,0.4285714285714285
138,20,3,4,1.0
139,2,24,245,1.0
140,13,3,78,1.0
141,18,3,245,1.0
142,13,24,123,1.0
143,18,98,245,1.0
144,2,3,245,1.0
145,20,24,123,1.0
146,18,3,78,1.0
147,20,98,245,1.0
148,13,98,123,1.0
149,20,3,123,1.0
150,18,3,15,1.0
151,20,3,78,1.0
152,13,14,15,1.0
153,2,3,123,1.0
154,20,24,123,1.0
155,20,98,123,1.0
156,13,98,78,1.0
157,18,3,15,1.0
158,13,14,15,1.0
159,18,24,123,1.0
160,18,3,15,1.0
161,2,3,245,1.0
162,18,24,4,0.0
162,18,24,15,0.0
162,18,24,78,0.3333333333333333
162,18,24,123,0.3333333333333333
162,18,24,245,0.3333333333333333
163,18,14,123,1.0
164,20,98,123,1.0
165,20,3,4,0.0
165,20,3,15,0.0
165,20,3,78,0.4285714285714285
165,20,3,123,0.4285714285714285
165,20,3,245,0.14285714285714288
166,2,14,123,1.0
167,20,24,15,1.0
168,2,24,78,1.0
169,20,3,123,1.0
170,18,98,4,0.0
170,18,98,15,0.0
170,18,98,78,0.4285714285714285
170,18,98,123,0.14285714285714288
170,18,98,245,0.4285714285714285
171,20,3,4,0.0
171,20,3,15,0.0
171,20,3,78,0.4285714285714285
171,20,3,123,0.4285714285714285
171,20,3,245,0.14285714285714288
172,13,3,123,1.0
173,13,98,15,1.0
174,18,3,78,1.0
175,18,24,123,1.0
176,18,3,245,1.0
177,18,24,245,1.0
178,13,3,78,1.0
179,13,14,15,1.0
180,18,3,78,1.0
181,20,3,4,1.0
182,20,14,123,1.0
183,13,24,4,1.0
184,13,24,123,1.0
185,20,14,123,1.0
186,13,98,123,1.0
187,13,3,78,1.0
188,18,3,78,1.0
189,20,3,123,1.0
190,18,24,78,1.0
191,13,14,15,1.0
192,18,3,15,1.0
193,18,98,245,1.0
194,2,14,4,1.0
195,20,98,123,1.0
196,20,3,245,1.0
197,13,3,78,1.0
198,18,14,4,1.0
199,2,24,123,1.0
200,13,3,78,1.0
201,20,14,123,1.0
202,18,24,15,1.0
203,13,24,15,1.0
204,18,3,78,1.0
205,20,24,123,1.0
206,13,98,123,1.0
207,2,24,4,1.0
208,13,3,78,1.0
209,20,98,245,1.0
210,20,24,4,1.0
211,13,3,245,1.0
212,2,3,15,1.0
213,13,14,245,1.0
214,18,98,245,1.0
215,18,24,123,1.0
216,13,3,78,1.0
217,20,14,4,1.0
218,18,3,245,1.0
219,18,3,245,1.0
220,18,14,245,1.0
221,18,3,15,1.0
222,13,14,245,1.0
223,13,3,123,1.0
224,2,14,245,1.0
225,18,98,15,1.0
226,13,14,245,1.0
227,2,3,4,1.0
228,20,3,15,1.0
229,13,24,123,1.0
230,2,24,15,1.0
231,2,24,4,1.0
232,2,24,245,1.0
233,18,3,15,1.0
234,13,3,123,1.0
235,18,3,4,1.0
236,20,24,4,1.0
237,2,3,78,1.0
238,18,98,245,1.0
239,2,98,123,1.0
240,13,24,245,1.0
241,13,3,15,1.0
242,2,98,4,0.0
242,2,98,15,0.0
242,2,98,78,0.4285714285714285
242,2,98,123,0.14285714285714288
242,2,98,245,0.4285714285714285
243,18,3,78,1.0
244,20,24,78,1.0
245,18,3,15,1.0
