block_id,A,B,C,probability
0,254,345,254,1.0
1,589,345,254,1.0
2,21,147,789,1.0
3,53,345,41,1.0
4,589,200,789,1.0
5,53,33,254,1.0
6,254,94,254,1.0
7,589,33,41,0.0
7,589,94,41,0.0
7,589,147,41,0.3333333333333333
7,589,200,41,0.3333333333333333
7,589,345,41,0.3333333333333333
8,589,33,789,1.0
9,21,147,65,1.0
10,53,33,41,1.0
11,53,147,789,1.0
12,53,33,41,1.0
13,589,147,254,1.0
14,21,94,65,1.0
15,53,33,254,0.0
15,53,94,254,0.0
15,53,147,254,0.4444444444444444
15,53,200,254,0.2222222222222222
15,53,345,254,0.3333333333333333
16,589,345,41,1.0
17,21,147,65,1.0
18,53,33,41,1.0
19,589,33,41,1.0
20,53,345,254,1.0
21,254,345,65,1.0
22,254,147,789,1.0
23,21,94,65,1.0
24,21,33,65,0.0
24,21,94,65,0.0
24,21,147,65,0.6
24,21,200,65,0.0
24,21,345,65,0.4
25,589,200,789,1.0
26,589,33,254,0.0
26,589,94,254,0.0
26,589,147,254,0.3333333333333333
26,589,200,254,0.3333333333333333
26,589,345,254,0.3333333333333333
27,53,147,789,1.0
28,254,33,65,0.0
28,254,94,65,0.0
28,254,147,65,0.5
28,254,200,65,0.3333333333333333
28,254,345,65,0.16666666666666666
29,53,345,65,1.0
30,53,200,789,1.0
31,53,33,65,0.0
31,53,94,65,0.0
31,53,147,65,0.4444444444444444
31,53,200,65,0.2222222222222222
31,53,345,65,0.3333333333333333
32,254,200,254,1.0
33,53,345,65,1.0
34,53,345,65,1.0
35,53,33,65,0.0
35,53,94,65,0.0
35,53,147,65,0.4444444444444444
35,53,200,65,0.2222222222222222
35,53,345,65,0.3333333333333333
36,21,345,254,1.0
37,254,33,41,1.0
38,589,147,41,1.0
39,53,33,65,0.0
39,53,94,65,0.0
39,53,147,65,0.4444444444444444
39,53,200,65,0.2222222222222222
39,53,345,65,0.3333333333333333
40,53,33,65,0.0
40,53,94,65,0.0
40,53,147,65,0.4444444444444444
40,53,200,65,0.2222222222222222
40,53,345,65,0.3333333333333333
41,589,33,789,0.0
41,589,94,789,0.0
41,589,147,789,0.3333333333333333
41,589,200,789,0.3333333333333333
41,589,345,789,0.3333333333333333
42,254,94,41,1.0
43,254,200,65,1.0
44,254,200,65,1.0
45,589,33,65,1.0
46,589,147,789,1.0
47,53,33,789,0.0
47,53,94,789,0.0
47,53,147,789,0.4444444444444444
47,53,200,789,0.2222222222222222
47,53,345,789,0.3333333333333333
48,589,33,41,1.0
49,21,94,65,1.0
50,254,94,789,1.0
51,53,345,254,1.0
52,21,33,65,0.0
52,21,94,65,0.0
52,21,147,65,0.6
52,21,200,65,0.0
52,21,345,65,0.4
53,53,200,65,1.0
54,21,33,65,1.0
55,21,33,789,0.0
55,21,94,789,0.0
55,21,147,789,0.6
55,21,200,789,0.0
55,21,345,789,0.4
56,53,345,41,1.0
57,254,200,65,1.0
58,53,33,41,0.0
58,53,94,41,0.0
58,53,147,41,0.4444444444444444
58,53,200,41,0.2222222222222222
58,53,345,41,0.3333333333333333
59,254,33,41,0.0
59,254,94,41,0.0
59,254,147,41,0.5
59,254,200,41,0.3333333333333333
59,254,345,41,0.16666666666666666
60,254,33,65,0.0
60,254,94,65,0.0
60,254,147,65,0.5
60,254,200,65,0.3333333333333333
60,254,345,65,0.16666666666666666
61,53,200,254,1.0
62,21,147,65,1.0
63,53,345,254,1.0
64,53,147,41,1.0
65,589,33,41,1.0
66,21,345,65,1.0
67,53,200,41,1.0
68,53,345,65,1.0
69,53,147,65,1.0
70,21,94,65,1.0
71,254,33,41,0.0
71,254,94,41,0.0
71,254,147,41,0.5
71,254,200,41,0.3333333333333333
71,254,345,41,0.16666666666666666
72,53,33,41,0.0
72,53,94,41,0.0
72,53,147,41,0.4444444444444444
72,53,200,41,0.2222222222222222
72,53,345,41,0.3333333333333333
73,21,33,65,0.0
73,21,94,65,0.0
73,21,147,65,0.6
73,21,200,65,0.0
73,21,345,65,0.4
74,53,345,254,1.0
75,589,33,65,0.0
75,589,94,65,0.0
75,589,147,65,0.3333333333333333
75,589,200,65,0.3333333333333333
75,589,345,65,0.3333333333333333
76,589,200,254,1.0
77,53,33,65,0.0
77,53,94,65,0.0
77,53,147,65,0.4444444444444444
77,53,200,65,0.2222222222222222
77,53,345,65,0.3333333333333333
78,589,147,789,1.0
79,53,345,254,1.0
80,254,33,41,1.0
81,254,147,41,1.0
82,53,33,65,0.0
82,53,94,65,0.0
82,53,147,65,0.4444444444444444
82,53,200,65,0.2222222222222222
82,53,345,65,0.3333333333333333
83,21,345,65,1.0
84,254,345,41,1.0
85,21,147,65,1.0
86,53,147,41,1.0
87,53,147,65,1.0
88,254,94,65,1.0
89,53,345,254,1.0
90,21,94,65,1.0
91,254,33,41,1.0
92,53,33,254,0.0
92,53,94,254,0.0
92,53,147,254,0.4444444444444444
92,53,200,254,0.2222222222222222
92,53,345,254,0.3333333333333333
93,53,33,254,0.0
93,53,94,254,0.0
93,53,147,254,0.4444444444444444
93,53,200,254,0.2222222222222222
93,53,345,254,0.3333333333333333
94,53,147,41,1.0
95,21,94,65,1.0
96,254,345,41,1.0
97,254,94,254,1.0
98,53,345,65,1.0
99,589,33,41,1.0
100,53,33,65,1.0
101,53,147,65,1.0
102,53,345,254,1.0
103,53,33,254,0.0
103,53,94,254,0.0
103,53,147,254,0.4444444444444444
103,53,200,254,0.2222222222222222
103,53,345,254,0.3333333333333333
104,53,200,41,1.0
105,21,345,65,1.0
106,53,33,65,0.0
106,53,94,65,0.0
106,53,147,65,0.4444444444444444
106,53,200,65,0.2222222222222222
106,53,345,65,0.3333333333333333
107,21,94,41,1.0
108,21,33,789,1.0
109,254,147,65,1.0
110,53,147,254,1.0
111,589,147,65,1.0
112,589,33,254,1.0
113,21,33,41,0.0
113,21,94,41,0.0
113,21,147,41,0.6
113,21,200,41,0.0
113,21,345,41,0.4
114,53,200,41,1.0
115,53,33,41,0.0
115,53,94,41,0.0
115,53,147,41,0.4444444444444444
115,53,200,41,0.2222222222222222
115,53,345,41,0.3333333333333333
116,589,345,65,1.0
117,254,147,41,1.0
118,589,33,254,0.0
118,589,94,254,0.0
118,589,147,254,0.3333333333333333
118,589,200,254,0.3333333333333333
118,589,345,254,0.3333333333333333
119,53,147,789,1.0
120,254,200,254,1.0
121,589,147,41,1.0
122,254,33,41,0.0
122,254,94,41,0.0
122,254,147,41,0.5
122,254,200,41,0.3333333333333333
122,254,345,41,0.16666666666666666
123,21,33,65,1.0
124,53,147,65,1.0
125,254,200,254,1.0
126,254,94,789,1.0
127,254,147,789,1.0
128,254,200,789,1.0
129,254,345,65,1.0
130,589,33,41,1.0
131,53,345,41,1.0
132,53,147,254,1.0
133,589,33,254,0.0
133,589,94,254,0.0
133,589,147,254,0.3333333333333333
133,589,200,254,0.3333333333333333
133,589,345,254,0.3333333333333333
134,21,147,65,1.0
135,21,94,65,1.0
136,21,345,789,1.0
137,53,147,65,1.0
138,53,33,41,0.0
138,53,94,41,0.0
138,53,147,41,0.4444444444444444
138,53,200,41,0.2222222222222222
138,53,345,41,0.3333333333333333
139,53,33,41,0.0
139,53,94,41,0.0
139,53,147,41,0.4444444444444444
139,53,200,41,0.2222222222222222
139,53,345,41,0.3333333333333333
140,254,147,41,1.0
141,53,345,65,1.0
142,254,94,65,1.0
143,21,94,65,1.0
144,53,200,41,1.0
145,53,147,41,1.0
146,589,33,254,0.0
146,589,94,254,0.0
146,589,147,254,0.3333333333333333
146,589,200,254,0.3333333333333333
146,589,345,254,0.3333333333333333
147,21,345,65,1.0
148,53,147,41,1.0
149,254,200,65,1.0
150,589,345,789,1.0
151,53,200,41,1.0
152,21,147,65,1.0
153,254,94,65,1.0
154,21,94,65,1.0
155,53,33,41,0.0
155,53,94,41,0.0
155,53,147,41,0.4444444444444444
155,53,200,41,0.2222222222222222
155,53,345,41,0.3333333333333333
156,254,147,65,1.0
157,254,147,65,1.0
158,589,33,254,0.0
158,589,94,254,0.0
158,589,147,254,0.3333333333333333
158,589,200,254,0.3333333333333333
158,589,345,254,0.3333333333333333
159,53,147,41,1.0
160,254,94,65,1.0
161,589,147,789,1.0
162,589,33,789,0.0
162,589,94,789,0.0
162,589,147,789,0.3333333333333333
162,589,200,789,0.3333333333333333
162,589,345,789,0.3333333333333333
163,53,200,65,1.0
164,21,147,254,1.0
165,53,147,65,1.0
166,254,200,65,1.0
167,589,147,254,1.0
168,21,33,41,0.0
168,21,94,41,0.0
168,21,147,41,0.6
168,21,200,41,0.0
168,21,345,41,0.4
169,53,147,41,1.0
170,53,345,789,1.0
171,254,147,65,1.0
172,589,147,41,1.0
173,53,33,65,0.0
173,53,94,65,0.0
173,53,147,65,0.4444444444444444
173,53,200,65,0.2222222222222222
173,53,345,65,0.3333333333333333
174,589,200,41,1.0
175,21,33,65,1.0
176,254,147,65,1.0
177,53,345,65,1.0
178,21,33,254,1.0
179,254,94,65,1.0
180,254,33,254,0.0
180,254,94,254,0.0
180,254,147,254,0.5
180,254,200,254,0.3333333333333333
180,254,345,254,0.16666666666666666
181,254,200,65,1.0
182,589,33,41,1.0
183,53,33,41,1.0
184,254,200,65,1.0
185,53,33,65,0.0
185,53,94,65,0.0
185,53,147,65,0.4444444444444444
185,53,200,65,0.2222222222222222
185,53,345,65,0.3333333333333333
186,589,33,789,1.0
187,53,147,65,1.0
188,254,94,65,1.0
189,21,33,41,0.0
189,21,94,41,0.0
189,21,147,41,0.6
189,21,200,41,0.0
189,21,345,41,0.4
190,21,147,41,1.0
