block_id,A,B,probability
0,3,100000,1.0
1,3,100000,1.0
2,2,100,1.0
3,2,10000,1.0
4,1,1000,1.0
5,1,100,1.0
6,3,100000,1.0
7,3,100000,1.0
8,1,1000,1.0
9,1,10,1.0
10,3,10,0.0
10,3,100,0.0
10,3,1000,0.0
10,3,10000,0.0
10,3,100000,1.0
11,3,100000,1.0
12,3,100000,1.0
13,2,1000,1.0
14,3,100000,1.0
15,3,100000,1.0
16,1,1000,1.0
17,1,1000,1.0
18,1,100,1.0
19,2,10000,1.0
20,1,1000,1.0
21,1,100,1.0
22,3,10,0.0
22,3,100,0.0
22,3,1000,0.0
22,3,10000,0.0
22,3,100000,1.0
23,1,1000,1.0
24,1,10,0.2
24,1,100,0.3
24,1,1000,0.5
24,1,10000,0.0
24,1,100000,0.0
25,3,100000,1.0
26,3,100000,1.0
27,3,100000,1.0
28,3,100000,1.0
29,1,10,1.0
30,1,10,1.0
31,1,10,0.2
31,1,100,0.3
31,1,1000,0.5
31,1,10000,0.0
31,1,100000,0.0
32,3,100000,1.0
33,2,1000,1.0
34,1,10,1.0
35,1,1000,1.0
36,3,10,0.0
36,3,100,0.0
36,3,1000,0.0
36,3,10000,0.0
36,3,100000,1.0
37,2,10000,1.0
38,1,10,0.2
38,1,100,0.3
38,1,1000,0.5
38,1,10000,0.0
38,1,100000,0.0
39,3,100000,1.0
40,2,10000,1.0
41,1,1000,1.0
42,3,100000,1.0
43,2,100,1.0
44,3,100000,1.0
45,1,10,1.0
46,3,100000,1.0
47,1,10,0.2
47,1,100,0.3
47,1,1000,0.5
47,1,10000,0.0
47,1,100000,0.0
48,1,1000,1.0
49,3,100000,1.0
50,1,100,1.0
51,3,100000,1.0
52,1,1000,1.0
53,1,1000,1.0
54,3,100000,1.0
55,1,1000,1.0
56,3,100000,1.0
57,2,10000,1.0
58,2,100,1.0
59,1,10,1.0
60,1,1000,1.0
61,3,100000,1.0
62,2,100,1.0
63,1,1000,1.0
64,1,100,1.0
65,1,10,0.2
65,1,100,0.3
65,1,1000,0.5
65,1,10000,0.0
65,1,100000,0.0
66,3,100000,1.0
67,3,100000,1.0
68,3,100000,1.0
69,1,100,1.0
70,3,100000,1.0
71,3,100000,1.0
72,2,1000,1.0
73,3,100000,1.0
74,2,100,1.0
75,3,100000,1.0
76,1,100,1.0
77,2,10000,1.0
78,1,1000,1.0
79,3,100000,1.0
80,2,10000,1.0
81,3,100000,1.0
82,3,100000,1.0
83,3,100000,1.0
84,3,100000,1.0
85,3,100000,1.0
86,2,1000,1.0
87,2,1000,1.0
88,3,100000,1.0
89,3,100000,1.0
90,1,1000,1.0
91,2,10000,1.0
92,1,100,1.0
93,3,100000,1.0
94,2,1000,1.0
95,1,10,0.2
95,1,100,0.3
95,1,1000,0.5
95,1,10000,0.0
95,1,100000,0.0
96,1,10,1.0
97,3,100000,1.0
98,1,10,0.2
98,1,100,0.3
98,1,1000,0.5
98,1,10000,0.0
98,1,100000,0.0
99,2,100,1.0
100,3,100000,1.0
101,3,100000,1.0
102,1,1000,1.0
103,1,10,1.0
104,3,100000,1.0
105,1,10,0.2
105,1,100,0.3
105,1,1000,0.5
105,1,10000,0.0
105,1,100000,0.0
106,2,1000,1.0
107,3,100000,1.0
108,1,100,1.0
109,1,10,1.0
110,1,1000,1.0
111,1,1000,1.0
112,3,100000,1.0
113,1,1000,1.0
114,1,100,1.0
115,3,100000,1.0
116,1,1000,1.0
117,1,10,1.0
118,3,100000,1.0
119,3,100000,1.0
120,1,1000,1.0
121,1,1000,1.0
122,1,10,0.2
122,1,100,0.3
122,1,1000,0.5
122,1,10000,0.0
122,1,100000,0.0
123,3,100000,1.0
124,2,100,1.0
125,3,100000,1.0
126,1,1000,1.0
127,1,1000,1.0
128,1,100,1.0
129,3,10,0.0
129,3,100,0.0
129,3,1000,0.0
129,3,10000,0.0
129,3,100000,1.0
130,3,100000,1.0
131,3,100000,1.0
132,3,100000,1.0
133,2,1000,1.0
134,3,100000,1.0
135,3,100000,1.0
136,3,100000,1.0
137,1,100,1.0
138,1,1000,1.0
139,3,100000,1.0
140,1,10,0.2
140,1,100,0.3
140,1,1000,0.5
140,1,10000,0.0
140,1,100000,0.0
141,1,1000,1.0
142,3,100000,1.0
143,3,100000,1.0
144,2,1000,1.0
145,1,1000,1.0
146,3,100000,1.0
147,2,10000,1.0
148,2,100,1.0
149,3,100000,1.0
150,1,100,1.0
151,3,100000,1.0
152,1,100,1.0
153,3,100000,1.0
154,3,100000,1.0
155,3,100000,1.0
156,2,10000,1.0
157,1,1000,1.0
158,1,10,0.2
158,1,100,0.3
158,1,1000,0.5
158,1,10000,0.0
158,1,100000,0.0
159,1,100,1.0
160,3,100000,1.0
161,1,10,0.2
161,1,100,0.3
161,1,1000,0.5
161,1,10000,0.0
161,1,100000,0.0
162,2,100,1.0
163,3,100000,1.0
164,3,100000,1.0
165,1,1000,1.0
166,1,1000,1.0
167,3,100000,1.0
168,1,10,1.0
169,3,100000,1.0
170,1,1000,1.0
171,1,1000,1.0
172,3,10,0.0
172,3,100,0.0
172,3,1000,0.0
172,3,10000,0.0
172,3,100000,1.0
173,1,10,1.0
174,3,100000,1.0
175,3,100000,1.0
176,3,100000,1.0
177,2,10000,1.0
178,2,10000,1.0
179,1,100,1.0
180,2,100,1.0
181,1,100,1.0
182,3,100000,1.0
183,2,100,1.0
184,3,100000,1.0
185,1,100,1.0
186,2,1000,1.0
187,1,100,1.0
188,2,1000,1.0
189,3,100000,1.0
190,1,100,1.0
191,3,100000,1.0
192,3,100000,1.0
193,3,100000,1.0
194,1,100,1.0
195,1,100,1.0
196,1,1000,1.0
197,3,100000,1.0
198,2,10000,1.0
199,1,10,1.0
200,3,100000,1.0
201,2,10000,1.0
202,1,1000,1.0
203,3,100000,1.0
204,1,1000,1.0
205,2,100,1.0
206,1,10,1.0
207,2,10000,1.0
208,1,10,0.2
208,1,100,0.3
208,1,1000,0.5
208,1,10000,0.0
208,1,100000,0.0
209,3,100000,1.0
210,1,1000,1.0
211,2,100,1.0
212,2,1000,1.0
213,3,100000,1.0
214,2,10000,1.0
215,1,1000,1.0
216,1,100,1.0
217,1,100,1.0
218,3,100000,1.0
219,3,100000,1.0
220,3,100000,1.0
221,3,10,0.0
221,3,100,0.0
221,3,1000,0.0
221,3,10000,0.0
221,3,100000,1.0
222,3,100000,1.0
223,2,1000,1.0
224,3,100000,1.0
225,3,100000,1.0
226,3,100000,1.0
227,1,10,0.2
227,1,100,0.3
227,1,1000,0.5
227,1,10000,0.0
227,1,100000,0.0
228,2,10000,1.0
229,3,100000,1.0
230,1,10,0.2
230,1,100,0.3
230,1,1000,0.5
230,1,10000,0.0
230,1,100000,0.0
231,1,1000,1.0
232,3,100000,1.0
233,3,100000,1.0
234,2,10000,1.0
235,1,10,0.2
235,1,100,0.3
235,1,1000,0.5
235,1,10000,0.0
235,1,100000,0.0
236,1,10,1.0
237,1,1000,1.0
238,2,10000,1.0
239,3,100000,1.0
240,1,100,1.0
241,3,100000,1.0
242,3,100000,1.0
243,3,100000,1.0
244,2,1000,1.0
245,1,100,1.0
246,3,100000,1.0
247,1,10,0.2
247,1,100,0.3
247,1,1000,0.5
247,1,10000,0.0
247,1,100000,0.0
248,3,100000,1.0
249,3,100000,1.0
250,3,100000,1.0
251,1,100,1.0
252,3,100000,1.0
253,3,100000,1.0
254,3,100000,1.0
255,3,100000,1.0
256,1,1000,1.0
257,1,10,0.2
257,1,100,0.3
257,1,1000,0.5
257,1,10000,0.0
257,1,100000,0.0
258,1,10,1.0
259,3,10,0.0
259,3,100,0.0
259,3,1000,0.0
259,3,10000,0.0
259,3,100000,1.0
260,2,10000,1.0
261,1,10,1.0
262,2,1000,1.0
263,1,1000,1.0
264,3,100000,1.0
265,2,10000,1.0
266,3,100000,1.0
267,1,10,0.2
267,1,100,0.3
267,1,1000,0.5
267,1,10000,0.0
267,1,100000,0.0
268,3,100000,1.0
269,2,10000,1.0
270,2,1000,1.0
271,3,100000,1.0
272,1,10,0.2
272,1,100,0.3
272,1,1000,0.5
272,1,10000,0.0
272,1,100000,0.0
273,1,10,1.0
274,1,1000,1.0
275,2,1000,1.0
276,2,10000,1.0
277,3,100000,1.0
278,1,10,0.2
278,1,100,0.3
278,1,1000,0.5
278,1,10000,0.0
278,1,100000,0.0
279,1,1000,1.0
280,2,100,1.0
281,3,100000,1.0
282,1,100,1.0
283,3,10,0.0
283,3,100,0.0
283,3,1000,0.0
283,3,10000,0.0
283,3,100000,1.0
284,1,1000,1.0
285,3,100000,1.0
286,1,1000,1.0
287,1,10,0.2
287,1,100,0.3
287,1,1000,0.5
287,1,10000,0.0
287,1,100000,0.0
288,3,100000,1.0
289,3,100000,1.0
290,3,100000,1.0
291,3,100000,1.0
292,3,100000,1.0
293,2,10000,1.0
294,1,1000,1.0
295,1,10,1.0
296,1,1000,1.0
297,1,1000,1.0
298,3,100000,1.0
299,1,10,0.2
299,1,100,0.3
299,1,1000,0.5
299,1,10000,0.0
299,1,100000,0.0
