block_id,A,B,C,probability
0,78,12,45,1.0
1,78,155,45,1.0
2,78,12,178,1.0
3,34,45,178,1.0
4,56,198,45,0.2
4,56,198,98,0.1
4,56,198,178,0.3
4,56,198,356,0.4
5,34,45,45,1.0
6,56,45,178,1.0
7,34,155,356,1.0
8,34,45,356,1.0
9,34,198,45,1.0
10,56,155,178,1.0
11,78,12,356,1.0
12,21,12,356,1.0
13,34,155,45,1.0
14,34,45,178,1.0
15,34,45,356,1.0
16,21,198,45,0.2
16,21,198,98,0.1
16,21,198,178,0.3
16,21,198,356,0.4
17,56,12,45,0.2
17,56,12,98,0.2
17,56,12,178,0.4
17,56,12,356,0.2
18,34,45,45,1.0
19,21,155,356,1.0
20,56,155,98,1.0
21,21,198,356,1.0
22,34,155,178,1.0
23,78,12,178,1.0
24,21,198,356,1.0
25,78,155,45,1.0
26,78,155,45,1.0
27,56,155,45,1.0
28,34,45,45,1.0
29,78,198,98,1.0
30,21,12,178,1.0
31,21,12,178,1.0
32,56,198,356,1.0
33,78,155,45,0.3
33,78,155,98,0.1
33,78,155,178,0.3
33,78,155,356,0.3
34,78,198,45,1.0
35,78,155,356,1.0
36,21,12,356,1.0
37,56,155,178,1.0
38,21,12,45,1.0
39,34,12,356,1.0
40,78,198,45,0.2
40,78,198,98,0.1
40,78,198,178,0.3
40,78,198,356,0.4
41,56,12,98,1.0
42,34,45,45,1.0
43,78,198,98,1.0
44,34,45,178,1.0
45,21,12,356,1.0
46,56,12,178,1.0
47,34,155,45,1.0
48,56,12,45,1.0
49,21,12,356,1.0
50,56,12,178,1.0
51,21,12,178,1.0
52,21,155,45,1.0
53,56,45,178,1.0
54,56,198,45,1.0
55,56,12,178,1.0
56,34,12,98,1.0
57,78,198,356,1.0
58,34,155,356,1.0
59,34,198,98,1.0
60,21,155,178,1.0
61,56,198,98,1.0
62,56,12,178,1.0
63,56,12,45,1.0
64,21,155,178,1.0
65,56,198,45,0.2
65,56,198,98,0.1
65,56,198,178,0.3
65,56,198,356,0.4
66,56,198,356,1.0
67,21,45,356,1.0
68,78,12,356,1.0
69,34,198,356,1.0
70,56,155,178,1.0
71,78,198,178,1.0
72,21,12,98,1.0
73,78,155,356,1.0
74,56,155,98,1.0
75,21,155,356,1.0
76,56,155,45,0.3
76,56,155,98,0.1
76,56,155,178,0.3
76,56,155,356,0.3
77,78,12,45,1.0
78,78,198,178,1.0
79,56,155,45,1.0
80,21,155,178,1.0
81,78,155,45,0.3
81,78,155,98,0.1
81,78,155,178,0.3
81,78,155,356,0.3
82,34,45,178,1.0
83,56,155,178,1.0
84,78,198,356,1.0
85,78,155,45,1.0
86,34,12,178,1.0
87,34,45,45,1.0
88,34,45,356,1.0
89,21,155,45,1.0
90,56,12,45,0.2
90,56,12,98,0.2
90,56,12,178,0.4
90,56,12,356,0.2
91,34,198,356,1.0
92,78,198,356,1.0
93,21,12,98,1.0
94,34,45,178,1.0
95,21,198,356,1.0
96,78,198,98,1.0
97,21,12,178,1.0
98,78,12,98,1.0
99,78,155,98,1.0
100,56,198,356,1.0
101,21,155,178,1.0
102,56,155,45,0.3
102,56,155,98,0.1
102,56,155,178,0.3
102,56,155,356,0.3
103,34,12,45,1.0
104,56,155,45,1.0
105,78,155,45,1.0
106,56,198,178,1.0
107,56,12,45,1.0
108,56,198,356,1.0
109,78,12,178,1.0
110,21,155,45,1.0
111,78,12,45,1.0
112,56,12,178,1.0
113,56,155,356,1.0
114,21,12,98,1.0
115,21,12,356,1.0
116,21,155,45,0.3
116,21,155,98,0.1
116,21,155,178,0.3
116,21,155,356,0.3
117,56,12,178,1.0
118,56,12,45,1.0
119,21,12,45,1.0
120,21,198,45,1.0
121,56,198,356,1.0
122,21,12,356,1.0
123,21,155,45,1.0
124,56,198,45,0.2
124,56,198,98,0.1
124,56,198,178,0.3
124,56,198,356,0.4
125,21,12,98,1.0
126,34,45,178,1.0
127,21,12,178,0.45714285714285713
127,21,45,178,0.11428571428571428
127,21,155,178,0.34285714285714275
127,21,198,178,0.08571428571428569
128,78,155,356,1.0
129,78,198,98,1.0
130,21,45,45,0.3
130,21,45,98,0.1
130,21,45,178,0.4
130,21,45,356,0.2
131,34,155,356,1.0
132,56,198,356,1.0
133,34,155,178,1.0
134,21,155,178,1.0
135,56,155,98,1.0
136,21,45,178,1.0
137,21,12,178,1.0
138,34,12,98,1.0
139,34,198,356,1.0
140,56,155,45,1.0
141,56,198,356,1.0
142,56,198,178,1.0
143,21,155,45,1.0
144,34,155,356,1.0
145,34,198,356,1.0
146,78,155,45,1.0
147,56,155,45,0.3
147,56,155,98,0.1
147,56,155,178,0.3
147,56,155,356,0.3
148,56,198,356,1.0
149,34,155,178,1.0
150,56,12,45,1.0
151,21,155,356,1.0
152,56,45,356,1.0
153,56,155,45,1.0
154,21,12,98,1.0
155,78,198,356,1.0
156,56,155,178,1.0
157,78,155,45,1.0
158,78,155,45,1.0
159,34,155,178,1.0
160,34,12,178,0.21621621621621626
160,34,45,178,0.5405405405405406
160,34,155,178,0.16216216216216217
160,34,198,178,0.08108108108108109
161,34,45,45,1.0
162,21,155,178,1.0
163,21,12,98,1.0
164,34,45,356,1.0
165,21,155,356,1.0
166,56,12,98,1.0
167,34,198,45,1.0
168,34,155,178,1.0
169,78,12,45,1.0
170,21,12,356,1.0
171,56,155,45,0.3
171,56,155,98,0.1
171,56,155,178,0.3
171,56,155,356,0.3
172,21,12,178,1.0
173,78,155,45,1.0
174,21,155,45,1.0
175,21,198,45,1.0
176,78,155,45,0.3
176,78,155,98,0.1
176,78,155,178,0.3
