block_id,A,B,C,probability
0,3,10,11,1.0
1,3,100000,33,1.0
2,2,100,11,1.0
3,1,100000,33,1.0
4,3,10,33,1.0
5,3,1000,33,1.0
6,1,100,33,1.0
7,2,100,33,1.0
8,3,1000,33,1.0
9,1,100000,33,1.0
10,3,10000,18,1.0
11,1,100,33,1.0
12,3,10,33,1.0
13,3,10,33,1.0
14,3,1000,33,1.0
15,3,10000,18,1.0
16,1,100000,18,1.0
17,3,10,11,1.0
18,1,10,33,1.0
19,1,100,33,1.0
20,2,10000,18,1.0
21,3,10,33,0.4000000000000001
21,3,100,33,0.10000000000000002
21,3,1000,33,0.20000000000000004
21,3,10000,33,0.20000000000000004
21,3,100000,33,0.10000000000000002
22,3,10,33,1.0
23,3,10000,33,1.0
24,3,10000,11,1.0
25,2,10000,18,1.0
26,1,100,33,1.0
27,3,10,33,1.0
28,1,10,11,1.0
29,1,100000,33,1.0
30,3,10,11,1.0
31,2,1000,11,1.0
32,3,100000,33,1.0
33,2,10000,11,1.0
34,2,10000,33,1.0
35,1,100000,11,1.0
36,2,10000,33,1.0
37,1,100000,18,1.0
38,1,10,33,0.2
38,1,100,33,0.2
38,1,1000,33,0.0
38,1,10000,33,0.0
38,1,100000,33,0.6
39,3,1000,33,1.0
40,1,100,18,1.0
41,2,1000,18,1.0
42,1,10,11,1.0
43,3,10000,33,1.0
44,2,10000,33,1.0
45,2,10000,18,1.0
46,3,10,11,0.4000000000000001
46,3,100,11,0.10000000000000002
46,3,1000,11,0.20000000000000004
46,3,10000,11,0.20000000000000004
46,3,100000,11,0.10000000000000002
47,1,100000,11,1.0
48,3,10000,18,1.0
49,3,10000,11,1.0
50,3,10000,33,1.0
51,2,100,11,1.0
52,1,10,18,1.0
53,3,1000,33,1.0
54,3,10,18,1.0
55,3,10,11,1.0
56,2,10000,33,1.0
57,3,10000,18,1.0
58,2,100,18,1.0
59,2,100,11,1.0
60,1,100000,33,1.0
61,2,100,33,1.0
62,3,10000,33,1.0
63,3,1000,33,1.0
64,1,100,33,1.0
65,3,10,18,1.0
66,1,10,33,1.0
67,3,10,11,1.0
68,1,100000,11,1.0
69,1,100000,33,1.0
70,3,10,33,1.0
71,1,100000,18,1.0
72,2,10000,11,1.0
73,3,10000,18,1.0
74,1,100,33,1.0
75,2,1000,11,1.0
76,2,10000,11,1.0
77,1,100000,11,1.0
78,3,100000,18,1.0
79,1,10,33,1.0
80,3,10000,33,1.0
81,2,1000,18,1.0
82,2,100,11,1.0
83,2,100,33,1.0
84,3,10000,33,1.0
85,2,10000,18,1.0
86,1,100000,33,1.0
87,3,100,18,1.0
88,3,10,11,1.0
89,1,10,33,0.2
89,1,100,33,0.2
89,1,1000,33,0.0
89,1,10000,33,0.0
89,1,100000,33,0.6
90,3,10,33,1.0
91,2,1000,18,1.0
92,1,100000,18,1.0
93,2,100,11,1.0
94,3,10,33,1.0
95,3,10,18,0.4000000000000001
95,3,100,18,0.10000000000000002
95,3,1000,18,0.20000000000000004
95,3,10000,18,0.20000000000000004
95,3,100000,18,0.10000000000000002
96,1,100,11,1.0
97,2,100,33,1.0
98,3,100000,33,1.0
99,2,10000,33,1.0
100,1,10,33,1.0
101,2,1000,11,1.0
102,2,10000,11,1.0
103,1,100000,33,1.0
104,3,100000,18,1.0
105,3,10,33,0.4000000000000001
105,3,100,33,0.10000000000000002
105,3,1000,33,0.20000000000000004
105,3,10000,33,0.20000000000000004
105,3,100000,33,0.10000000000000002
106,3,1000,33,1.0
107,1,10,33,1.0
108,1,10,18,1.0
109,2,10000,33,1.0
110,3,10,33,1.0
111,1,10,11,1.0
112,3,10000,18,1.0
113,3,10,33,0.4000000000000001
113,3,100,33,0.10000000000000002
113,3,1000,33,0.20000000000000004
113,3,10000,33,0.20000000000000004
113,3,100000,33,0.10000000000000002
114,1,100000,33,1.0
115,1,100000,18,1.0
116,3,100,18,1.0
117,3,10,33,0.4000000000000001
117,3,100,33,0.10000000000000002
117,3,1000,33,0.20000000000000004
117,3,10000,33,0.20000000000000004
117,3,100000,33,0.10000000000000002
118,3,100,18,1.0
119,1,100000,33,1.0
120,3,10,11,1.0
121,1,100000,33,1.0
122,2,10000,33,1.0
123,3,10,33,0.4000000000000001
123,3,100,33,0.10000000000000002
123,3,1000,33,0.20000000000000004
123,3,10000,33,0.20000000000000004
123,3,100000,33,0.10000000000000002
124,2,100,33,1.0
125,1,100000,33,1.0
126,2,1000,33,1.0
127,1,100000,33,1.0
128,1,100000,18,1.0
129,1,100000,18,1.0
130,3,10,18,1.0
131,3,10000,33,1.0
132,1,10,11,1.0
133,2,100,11,1.0
134,3,100000,11,1.0
135,1,100000,11,1.0
136,3,10000,11,1.0
137,3,10,33,0.4000000000000001
137,3,100,33,0.10000000000000002
137,3,1000,33,0.20000000000000004
137,3,10000,33,0.20000000000000004
137,3,100000,33,0.10000000000000002
138,1,100,11,1.0
139,1,10,33,1.0
140,1,10,18,0.2
140,1,100,18,0.2
140,1,1000,18,0.0
140,1,10000,18,0.0
140,1,100000,18,0.6
141,2,1000,18,1.0
142,1,10,33,1.0
143,1,100,11,1.0
144,1,100,18,1.0
145,1,100000,33,1.0
146,3,100000,11,1.0
147,1,100000,33,1.0
148,1,10,18,1.0
149,3,10,18,0.4000000000000001
149,3,100,18,0.10000000000000002
149,3,1000,18,0.20000000000000004
149,3,10000,18,0.20000000000000004
149,3,100000,18,0.10000000000000002
150,3,10,33,1.0
151,1,10,33,1.0
152,1,100000,33,1.0
153,1,10,18,0.2
153,1,100,18,0.2
153,1,1000,18,0.0
153,1,10000,18,0.0
153,1,100000,18,0.6
154,1,10,33,0.2
154,1,100,33,0.2
154,1,1000,33,0.0
154,1,10000,33,0.0
154,1,100000,33,0.6
155,2,100,33,1.0
156,3,10,18,1.0
157,3,10000,33,1.0
158,1,100000,33,1.0
159,3,10,33,1.0
160,2,100,33,1.0
161,3,10,18,1.0
162,1,100000,33,1.0
163,3,1000,33,1.0
164,1,100,33,1.0
165,3,10,18,1.0
166,2,100,33,1.0
167,2,10000,33,1.0
168,3,10000,18,1.0
169,3,10,33,0.4000000000000001
169,3,100,33,0.10000000000000002
169,3,1000,33,0.20000000000000004
169,3,10000,33,0.20000000000000004
169,3,100000,33,0.10000000000000002
170,1,100000,33,1.0
171,3,1000,33,1.0
172,1,100000,33,1.0
173,1,10,18,0.2
173,1,100,18,0.2
173,1,1000,18,0.0
173,1,10000,18,0.0
173,1,100000,18,0.6
174,1,100,18,1.0
175,1,10,18,1.0
176,3,10000,33,1.0
177,3,10000,18,1.0
178,3,100,33,1.0
179,1,100000,33,1.0
180,3,10,11,1.0
181,1,100000,11,1.0
182,2,1000,33,1.0
183,2,100,33,1.0
184,1,100000,33,1.0
185,3,1000,33,1.0
186,2,1000,11,1.0
187,3,10,33,1.0
188,1,10,33,1.0
189,1,10,33,1.0
190,3,100000,18,1.0
191,1,10,11,1.0
192,3,10000,33,1.0
193,2,10000,11,1.0
194,3,10,33,1.0
195,2,1000,33,1.0
196,1,100000,11,1.0
197,1,10,18,1.0
198,1,100000,33,1.0
199,2,1000,33,1.0
200,1,10,18,1.0
201,3,10,11,1.0
202,2,100,11,1.0
203,1,100000,18,1.0
204,1,10,33,1.0
205,1,100,18,1.0
206,1,100000,33,1.0
207,2,10000,33,1.0
208,2,100,18,1.0
209,3,1000,33,1.0
210,1,100000,11,1.0
211,3,10,33,1.0
212,3,100,33,1.0
213,3,10,33,1.0
214,3,1000,18,1.0
215,1,100000,33,1.0
216,1,100000,33,1.0
217,3,10,33,1.0
218,3,10,33,1.0
219,3,10,33,1.0
220,3,100,11,1.0
221,2,1000,18,1.0
222,1,100000,18,1.0
223,2,100,18,1.0
224,3,10,11,1.0
225,2,100,33,1.0
226,3,10,33,1.0
227,1,100000,18,1.0
228,1,10,33,1.0
229,3,10,33,1.0
230,3,10000,18,1.0
231,3,100000,11,1.0
232,2,10000,11,1.0
233,1,10,33,1.0
234,1,10,18,1.0
235,1,10,33,0.2
235,1,100,33,0.2
235,1,1000,33,0.0
235,1,10000,33,0.0
235,1,100000,33,0.6
236,2,100,18,1.0
237,1,100000,18,1.0
238,2,100,33,1.0
239,3,10,18,1.0
240,3,10,11,0.4000000000000001
240,3,100,11,0.10000000000000002
240,3,1000,11,0.20000000000000004
240,3,10000,11,0.20000000000000004
240,3,100000,11,0.10000000000000002
241,3,1000,11,1.0
242,3,10000,18,1.0
243,3,100,18,1.0
244,1,100000,11,1.0
245,1,100000,18,1.0
246,1,100000,18,1.0
247,1,100,33,1.0
248,3,10,33,0.4000000000000001
248,3,100,33,0.10000000000000002
248,3,1000,33,0.20000000000000004
248,3,10000,33,0.20000000000000004
248,3,100000,33,0.10000000000000002
249,3,10,18,0.4000000000000001
249,3,100,18,0.10000000000000002
249,3,1000,18,0.20000000000000004
249,3,10000,18,0.20000000000000004
249,3,100000,18,0.10000000000000002
250,1,100000,11,1.0
251,1,100000,33,1.0
252,1,100000,18,1.0
253,1,100000,33,1.0
254,2,10000,33,1.0
255,3,1000,33,1.0
256,1,100,18,1.0
257,2,1000,33,1.0
258,1,100000,33,1.0
259,1,10,33,1.0
260,1,10,18,1.0
261,2,10000,33,1.0
262,1,100,18,1.0
263,1,10,18,1.0
264,3,10000,33,1.0
265,3,10,18,1.0
266,3,10,33,1.0
267,1,100000,33,1.0
268,1,100,33,1.0
269,1,100000,18,1.0
270,3,10000,11,1.0
271,1,10,33,0.2
271,1,100,33,0.2
271,1,1000,33,0.0
271,1,10000,33,0.0
271,1,100000,33,0.6
272,3,1000,18,1.0
273,1,10,33,1.0
274,3,100,33,1.0
275,3,10000,33,1.0
276,2,10000,33,1.0
277,1,100000,18,1.0
278,3,10000,33,1.0
279,3,10,33,1.0
280,3,10,18,1.0
281,1,100000,33,1.0
282,2,100,11,1.0
283,1,100,33,1.0
284,1,100000,11,1.0
285,3,1000,33,1.0
286,3,10,33,1.0
287,1,10,33,1.0
288,1,100000,33,1.0
289,3,100,33,1.0
290,1,10,33,1.0
291,2,100,18,1.0
292,3,10000,18,1.0
293,1,100000,11,1.0
294,3,100000,18,1.0
295,3,100000,11,1.0
296,3,10,11,1.0
297,3,100000,18,1.0
298,1,100000,33,1.0
299,1,100,33,1.0
300,3,100000,18,1.0
301,2,100,18,1.0
302,2,1000,33,1.0
303,3,10000,33,1.0
304,1,100000,33,1.0
305,1,10,18,0.2
305,1,100,18,0.2
305,1,1000,18,0.0
305,1,10000,18,0.0
305,1,100000,18,0.6
306,2,10000,33,1.0
307,1,100000,33,1.0
308,2,100,33,1.0
309,1,100000,11,1.0
310,3,1000,33,1.0
311,1,100000,18,1.0
312,1,10,33,0.2
312,1,100,33,0.2
312,1,1000,33,0.0
312,1,10000,33,0.0
312,1,100000,33,0.6
313,1,100000,11,1.0
314,2,10000,18,1.0
