block_id,A,B,C,probability
0,1,100,100,1.0
1,1,100,100,1.0
2,1,100,100,1.0
3,1,100,100,1.0
4,3,13,3,1.0
5,1,100,100,1.0
6,1,100,100,1.0
7,1,100,100,1.0
8,3,13,3,0.25
8,3,55,3,0.25
8,3,100,3,0.25
8,3,999,3,0.25
9,2,999,100,1.0
10,3,55,3,1.0
11,3,55,3,1.0
12,1,100,100,1.0
13,2,13,100,1.0
14,1,100,100,1.0
15,3,13,3,1.0
16,3,13,100,1.0
17,3,13,5,1.0
18,3,999,3,1.0
19,3,55,100,1.0
20,1,100,100,1.0
21,2,13,3,1.0
22,3,100,3,1.0
23,1,100,100,1.0
24,1,13,100,0.0
24,1,55,100,0.0
24,1,100,100,1.0
24,1,999,100,0.0
25,3,999,100,1.0
26,1,100,100,1.0
27,2,13,3,1.0
28,1,100,100,1.0
29,3,13,5,0.25
29,3,55,5,0.25
29,3,100,5,0.25
29,3,999,5,0.25
30,3,13,5,1.0
31,3,100,5,1.0
32,1,100,100,1.0
33,3,55,3,1.0
34,1,100,100,1.0
35,3,100,100,1.0
36,2,100,5,1.0
37,1,100,100,1.0
38,1,100,100,1.0
39,1,100,100,1.0
40,3,100,3,1.0
41,3,100,3,1.0
42,1,100,100,1.0
43,3,100,5,1.0
44,1,100,100,1.0
45,2,999,5,1.0
46,1,100,100,1.0
47,1,100,100,1.0
48,1,13,100,0.0
48,1,55,100,0.0
48,1,100,100,1.0
48,1,999,100,0.0
49,2,13,100,1.0
50,1,100,100,1.0
51,2,13,3,0.25
51,2,55,3,0.25
51,2,100,3,0.25
51,2,999,3,0.25
52,1,100,100,1.0
53,1,100,100,1.0
54,2,999,3,1.0
55,1,100,100,1.0
56,3,55,100,1.0
57,1,13,100,0.0
57,1,55,100,0.0
57,1,100,100,1.0
57,1,999,100,0.0
58,1,100,100,1.0
59,2,55,5,1.0
60,1,100,100,1.0
61,1,100,100,1.0
62,3,999,5,1.0
63,1,100,100,1.0
64,2,13,3,0.25
64,2,55,3,0.25
64,2,100,3,0.25
64,2,999,3,0.25
65,2,13,5,1.0
66,2,100,3,1.0
67,1,100,100,1.0
68,1,100,100,1.0
69,1,100,100,1.0
70,2,999,100,1.0
71,3,13,3,1.0
72,1,13,100,0.0
72,1,55,100,0.0
72,1,100,100,1.0
72,1,999,100,0.0
73,1,13,100,0.0
73,1,55,100,0.0
73,1,100,100,1.0
73,1,999,100,0.0
74,3,13,3,1.0
75,2,13,5,0.25
75,2,55,5,0.25
75,2,100,5,0.25
75,2,999,5,0.25
76,1,100,100,1.0
77,3,999,3,1.0
78,1,100,100,1.0
79,1,100,100,1.0
80,1,100,100,1.0
81,3,999,100,1.0
82,2,55,3,1.0
83,3,100,3,1.0
84,3,999,3,1.0
85,3,999,3,1.0
86,1,100,100,1.0
87,2,13,100,1.0
88,1,100,100,1.0
89,1,100,100,1.0
90,3,999,100,1.0
91,1,100,100,1.0
92,3,999,3,1.0
93,1,100,100,1.0
94,1,100,100,1.0
95,1,100,100,1.0
96,1,100,100,1.0
97,1,100,100,1.0
98,3,55,3,1.0
99,1,100,100,1.0
100,1,100,100,1.0
101,3,55,100,1.0
102,1,13,100,0.0
102,1,55,100,0.0
102,1,100,100,1.0
102,1,999,100,0.0
103,1,100,100,1.0
104,1,100,100,1.0
105,3,999,3,1.0
106,3,13,100,1.0
107,3,13,3,0.25
107,3,55,3,0.25
107,3,100,3,0.25
107,3,999,3,0.25
108,1,100,100,1.0
109,2,100,5,1.0
110,3,13,5,1.0
111,3,13,100,0.25
111,3,55,100,0.25
111,3,100,100,0.25
111,3,999,100,0.25
112,2,55,3,1.0
113,1,100,100,1.0
114,2,55,5,1.0
115,2,100,5,1.0
116,2,999,100,1.0
117,2,13,5,0.25
117,2,55,5,0.25
117,2,100,5,0.25
117,2,999,5,0.25
118,2,13,100,1.0
119,1,100,100,1.0
120,1,100,100,1.0
121,1,100,100,1.0
122,2,55,5,1.0
123,1,100,100,1.0
124,3,100,100,1.0
125,3,13,3,1.0
126,3,100,100,1.0
127,1,100,100,1.0
128,1,100,100,1.0
129,2,999,3,1.0
130,1,100,100,1.0
131,1,100,100,1.0
132,1,13,100,0.0
132,1,55,100,0.0
132,1,100,100,1.0
132,1,999,100,0.0
133,1,100,100,1.0
134,2,13,5,1.0
135,1,100,100,1.0
136,3,13,5,0.25
136,3,55,5,0.25
136,3,100,5,0.25
136,3,999,5,0.25
137,1,100,100,1.0
138,3,55,5,1.0
139,2,100,100,1.0
140,1,100,100,1.0
141,1,13,100,0.0
141,1,55,100,0.0
141,1,100,100,1.0
141,1,999,100,0.0
142,1,100,100,1.0
143,2,100,5,1.0
144,1,100,100,1.0
145,1,100,100,1.0
146,3,55,100,1.0
147,1,13,100,0.0
147,1,55,100,0.0
147,1,100,100,1.0
147,1,999,100,0.0
148,1,100,100,1.0
149,1,100,100,1.0
150,1,100,100,1.0
151,1,100,100,1.0
152,3,999,5,1.0
153,1,100,100,1.0
