block_id,A,B,C,probability
0,21,12,356,1.0
1,21,12,98,1.0
2,21,45,45,0.3
2,21,45,98,0.1
2,21,45,178,0.4
2,21,45,356,0.2
3,34,198,356,1.0
4,34,155,356,1.0
5,78,198,356,1.0
6,56,12,45,1.0
7,34,45,98,1.0
8,56,12,356,1.0
9,21,155,356,1.0
10,78,155,45,1.0
11,78,198,98,1.0
12,78,198,45,1.0
13,56,155,356,1.0
14,21,12,178,1.0
15,78,155,45,1.0
16,56,155,45,0.3
16,56,155,98,0.1
16,56,155,178,0.3
16,56,155,356,0.3
17,78,155,356,1.0
18,21,12,98,1.0
19,21,155,45,1.0
20,78,155,98,1.0
21,21,155,356,1.0
22,21,12,45,0.2
22,21,12,98,0.2
22,21,12,178,0.4
22,21,12,356,0.2
23,21,12,45,0.2
23,21,12,98,0.2
23,21,12,178,0.4
23,21,12,356,0.2
24,21,198,178,1.0
25,56,12,356,1.0
26,56,45,356,1.0
27,56,155,45,0.3
27,56,155,98,0.1
27,56,155,178,0.3
27,56,155,356,0.3
28,56,198,45,1.0
29,78,12,98,1.0
30,56,198,178,1.0
31,21,12,356,1.0
32,21,12,178,1.0
33,56,155,45,1.0
34,78,155,178,1.0
35,56,155,178,1.0
36,78,155,178,1.0
37,78,155,45,1.0
38,78,198,178,1.0
39,56,12,178,1.0
40,56,155,45,0.3
40,56,155,98,0.1
40,56,155,178,0.3
40,56,155,356,0.3
41,34,155,178,1.0
42,34,198,356,1.0
43,78,12,178,1.0
44,34,45,178,1.0
45,78,198,45,1.0
46,78,198,45,0.2
46,78,198,98,0.1
46,78,198,178,0.3
46,78,198,356,0.4
47,78,198,356,1.0
48,78,155,45,1.0
49,78,155,178,1.0
50,56,45,45,1.0
51,21,12,356,1.0
52,21,12,178,1.0
53,78,155,178,1.0
54,78,198,45,1.0
55,56,12,98,1.0
56,78,12,45,0.2
56,78,12,98,0.2
56,78,12,178,0.4
56,78,12,356,0.2
57,21,155,178,1.0
58,21,12,45,0.2
58,21,12,98,0.2
58,21,12,178,0.4
58,21,12,356,0.2
59,21,198,45,1.0
60,21,155,356,1.0
61,56,12,178,1.0
62,21,12,98,1.0
63,78,12,356,1.0
64,56,198,45,0.2
64,56,198,98,0.1
64,56,198,178,0.3
64,56,198,356,0.4
65,21,12,356,1.0
66,56,12,178,0.35294117647058826
66,56,45,178,0.11764705882352945
66,56,155,178,0.2647058823529412
66,56,198,178,0.2647058823529412
67,34,45,45,1.0
68,21,155,45,1.0
69,21,198,178,1.0
70,34,12,98,1.0
71,56,12,178,1.0
72,56,198,178,1.0
73,34,45,45,1.0
74,78,198,356,1.0
75,21,45,98,1.0
76,78,12,45,0.0
76,78,45,45,0.0
76,78,155,45,0.0
76,78,198,45,0.0
76,78,12,98,0.0
76,78,45,98,0.0
76,78,155,98,0.0
76,78,198,98,0.0
76,78,12,178,0.25000000000000006
76,78,45,178,0.0
76,78,155,178,0.375
76,78,198,178,0.375
76,78,12,356,0.0
76,78,45,356,0.0
76,78,155,356,0.0
76,78,198,356,0.0
77,21,155,178,1.0
78,21,155,356,1.0
79,21,45,356,1.0
80,56,45,45,0.3
80,56,45,98,0.1
80,56,45,178,0.4
80,56,45,356,0.2
81,78,155,178,1.0
82,78,198,45,1.0
83,56,198,45,0.2
83,56,198,98,0.1
83,56,198,178,0.3
83,56,198,356,0.4
84,34,155,45,1.0
85,56,12,356,1.0
86,34,45,178,1.0
87,21,12,178,0.45714285714285713
87,21,45,178,0.11428571428571428
87,21,155,178,0.34285714285714275
87,21,198,178,0.08571428571428569
88,21,45,356,1.0
89,56,12,98,1.0
90,34,155,45,1.0
91,78,198,356,1.0
92,34,12,178,1.0
93,34,45,98,1.0
94,56,12,356,1.0
95,21,45,45,0.3
95,21,45,98,0.1
95,21,45,178,0.4
95,21,45,356,0.2
96,21,155,356,1.0
97,56,155,356,1.0
98,21,12,356,1.0
99,21,155,356,1.0
100,21,155,98,1.0
101,78,198,356,1.0
102,56,12,45,1.0
103,21,12,45,1.0
104,21,12,178,1.0
105,34,45,178,1.0
106,21,12,45,0.2
106,21,12,98,0.2
106,21,12,178,0.4
106,21,12,356,0.2
107,56,155,98,1.0
108,34,155,45,1.0
109,56,12,98,1.0
110,21,12,45,1.0
111,21,155,45,1.0
112,21,155,178,1.0
113,21,45,45,1.0
114,78,198,178,1.0
115,21,12,178,1.0
116,34,45,356,1.0
117,56,155,178,1.0
118,78,12,178,1.0
119,21,155,178,1.0
120,56,45,178,1.0
121,56,45,178,1.0
122,21,198,356,1.0
123,56,198,178,1.0
124,78,155,178,1.0
125,56,198,45,0.2
125,56,198,98,0.1
125,56,198,178,0.3
125,56,198,356,0.4
126,56,155,178,1.0
127,34,45,45,1.0
128,21,155,45,0.3
128,21,155,98,0.1
128,21,155,178,0.3
128,21,155,356,0.3
129,34,45,45,1.0
130,21,12,45,1.0
131,56,12,98,1.0
132,21,155,45,1.0
133,21,198,356,1.0
134,78,155,45,1.0
135,34,45,178,1.0
136,21,155,98,1.0
137,21,12,356,1.0
138,78,155,45,1.0
139,56,198,178,1.0
140,21,45,178,1.0
141,78,155,45,1.0
142,34,155,356,1.0
143,34,45,178,1.0
144,78,198,45,0.2
144,78,198,98,0.1
144,78,198,178,0.3
144,78,198,356,0.4
145,56,12,356,1.0
146,56,198,178,1.0
147,21,198,98,1.0
148,34,198,98,1.0
149,56,198,356,1.0
150,78,198,178,1.0
151,78,198,45,1.0
152,34,155,356,1.0
153,56,155,356,1.0
154,78,155,356,1.0
155,56,155,178,1.0
156,78,155,356,1.0
157,21,12,98,1.0
158,56,12,356,1.0
159,56,12,178,1.0
160,21,155,178,1.0
161,56,198,356,1.0
162,78,198,356,1.0
163,56,12,356,1.0
164,78,198,45,1.0
165,56,198,45,1.0
166,56,198,178,1.0
167,78,198,356,1.0
168,21,155,178,1.0
169,34,155,178,1.0
170,21,155,356,1.0
171,56,12,45,0.2
171,56,12,98,0.2
171,56,12,178,0.4
171,56,12,356,0.2
172,78,155,178,1.0
173,21,198,45,1.0
174,56,198,45,1.0
175,56,155,45,0.3
175,56,155,98,0.1
175,56,155,178,0.3
175,56,155,356,0.3
176,21,155,356,1.0
177,78,12,98,1.0
