block_id,A,B,C,probability
0,18,24,4,0.0
0,18,24,15,0.0
0,18,24,78,0.3333333333333333
0,18,24,123,0.3333333333333333
0,18,24,245,0.3333333333333333
1,20,14,4,1.0
2,20,24,78,1.0
3,18,98,245,1.0
4,2,24,4,0.0
4,2,24,15,0.0
4,2,24,78,0.3333333333333333
4,2,24,123,0.3333333333333333
4,2,24,245,0.3333333333333333
5,13,98,123,1.0
6,13,3,123,1.0
7,2,3,15,1.0
8,13,14,4,1.0
9,2,3,15,1.0
10,20,3,15,1.0
11,20,14,15,1.0
12,2,3,15,1.0
13,20,3,4,1.0
14,2,14,4,1.0
15,18,3,78,1.0
16,13,98,4,1.0
17,13,24,4,0.0
17,13,24,15,0.0
17,13,24,78,0.3333333333333333
17,13,24,123,0.3333333333333333
17,13,24,245,0.3333333333333333
18,2,98,15,1.0
19,13,3,4,0.0
19,13,3,15,0.0
19,13,3,78,0.42857142857142855
19,13,3,123,0.42857142857142855
19,13,3,245,0.14285714285714285
20,20,3,4,1.0
21,13,24,15,1.0
22,18,98,4,0.0
22,18,98,15,0.0
22,18,98,78,0.42857142857142855
22,18,98,123,0.14285714285714285
22,18,98,245,0.42857142857142855
23,18,14,15,1.0
24,2,14,245,1.0
25,18,3,78,1.0
26,2,24,4,1.0
27,20,24,245,1.0
28,18,98,78,1.0
29,18,24,123,1.0
30,13,14,4,0.0
30,13,14,15,0.0
30,13,14,78,0.3333333333333333
30,13,14,123,0.3333333333333333
30,13,14,245,0.3333333333333333
31,13,3,15,1.0
32,18,24,4,1.0
33,2,24,245,1.0
34,18,98,4,0.0
34,18,98,15,0.0
34,18,98,78,0.42857142857142855
34,18,98,123,0.14285714285714285
34,18,98,245,0.42857142857142855
35,20,14,4,1.0
36,20,24,78,1.0
37,2,24,123,1.0
38,18,14,78,1.0
39,18,24,4,0.0
39,18,24,15,0.0
39,18,24,78,0.3333333333333333
39,18,24,123,0.3333333333333333
39,18,24,245,0.3333333333333333
40,13,24,245,1.0
41,20,3,78,1.0
42,2,3,245,1.0
43,13,24,15,1.0
44,20,24,123,1.0
45,20,24,15,1.0
46,20,14,123,1.0
47,2,3,4,1.0
48,20,3,15,1.0
49,18,3,78,1.0
50,13,24,4,1.0
51,18,14,15,1.0
52,18,3,4,1.0
53,20,24,4,1.0
54,18,14,78,1.0
55,13,3,15,1.0
56,2,3,15,1.0
57,20,24,4,1.0
58,18,3,245,1.0
59,13,3,78,1.0
60,20,98,245,1.0
61,13,14,15,1.0
62,2,3,245,1.0
63,2,14,123,1.0
64,2,3,78,1.0
65,18,98,245,1.0
66,13,24,123,1.0
67,20,3,123,1.0
68,20,24,15,1.0
69,13,24,4,0.0
69,13,24,15,0.0
69,13,24,78,0.3333333333333333
69,13,24,123,0.3333333333333333
69,13,24,245,0.3333333333333333
70,18,98,15,1.0
71,18,14,4,0.0
71,18,14,15,0.0
71,18,14,78,0.3333333333333333
71,18,14,123,0.3333333333333333
71,18,14,245,0.3333333333333333
72,13,98,4,1.0
73,18,24,4,0.0
73,18,24,15,0.0
73,18,24,78,0.3333333333333333
73,18,24,123,0.3333333333333333
73,18,24,245,0.3333333333333333
74,2,14,123,1.0
75,13,14,245,1.0
76,2,3,78,1.0
77,18,3,245,1.0
78,18,3,245,1.0
79,2,98,15,1.0
80,20,3,4,0.0
80,20,3,15,0.0
80,20,3,78,0.42857142857142855
80,20,3,123,0.42857142857142855
80,20,3,245,0.14285714285714285
81,2,3,78,1.0
82,20,14,15,1.0
83,2,24,4,0.0
83,2,24,15,0.0
83,2,24,78,0.3333333333333333
83,2,24,123,0.3333333333333333
83,2,24,245,0.3333333333333333
84,20,3,123,1.0
85,18,3,15,1.0
86,13,98,245,1.0
87,2,3,15,1.0
88,2,98,245,1.0
89,20,24,123,1.0
90,18,24,4,1.0
91,18,24,78,1.0
92,18,24,15,1.0
93,20,24,4,1.0
94,13,3,123,1.0
95,2,3,245,1.0
96,20,24,78,1.0
97,18,3,123,1.0
98,20,3,15,1.0
99,18,14,15,1.0
100,13,24,4,1.0
101,20,14,78,1.0
102,2,3,4,0.0
102,2,3,15,0.0
102,2,3,78,0.42857142857142855
102,2,3,123,0.14285714285714285
102,2,3,245,0.42857142857142855
103,20,24,78,1.0
104,18,14,123,1.0
105,2,24,123,1.0
106,2,98,15,1.0
107,2,98,4,0.0
107,2,98,15,0.0
107,2,98,78,0.42857142857142855
107,2,98,123,0.14285714285714285
107,2,98,245,0.42857142857142855
108,13,98,15,1.0
109,20,3,4,0.0
109,20,3,15,0.0
109,20,3,78,0.42857142857142855
109,20,3,123,0.42857142857142855
109,20,3,245,0.14285714285714285
110,13,3,15,1.0
111,2,24,15,1.0
112,13,14,78,1.0
113,18,14,245,1.0
114,18,3,4,0.0
114,18,3,15,0.0
114,18,3,78,0.42857142857142855
114,18,3,123,0.14285714285714285
114,18,3,245,0.42857142857142855
115,18,3,78,1.0
116,20,98,15,1.0
117,2,24,245,1.0
118,2,24,4,1.0
119,2,24,78,1.0
120,13,3,245,1.0
121,2,98,245,1.0
122,13,3,78,1.0
123,13,3,123,1.0
