block_id,A,B,probability
0,6,100000,1.0
1,1,10,0.3
1,1,100,0.0
1,1,1000,0.3
1,1,10000,0.1
1,1,100000,0.1
1,1,1000000,0.2
2,4,10,1.0
3,1,1000000,1.0
4,6,10,0.0
4,6,100,0.0
4,6,1000,0.0
4,6,10000,0.0
4,6,100000,0.5
4,6,1000000,0.5
5,4,100000,1.0
6,3,1000000,1.0
7,2,10000,1.0
8,4,10,0.3
8,4,100,0.0
8,4,1000,0.3
8,4,10000,0.1
8,4,100000,0.1
8,4,1000000,0.2
9,1,10,1.0
10,6,10,0.0
10,6,100,0.0
10,6,1000,0.0
10,6,10000,0.0
10,6,100000,0.5
10,6,1000000,0.5
11,3,100000,1.0
12,3,10,0.2
12,3,100,0.2
12,3,1000,0.2
12,3,10000,0.0
12,3,100000,0.2
12,3,1000000,0.2
13,6,1000000,1.0
14,6,100000,1.0
15,6,1000000,1.0
16,6,10,0.0
16,6,100,0.0
16,6,1000,0.0
16,6,10000,0.0
16,6,100000,0.5
16,6,1000000,0.5
17,2,10000,1.0
18,6,1000000,1.0
19,3,1000,1.0
20,6,1000000,1.0
21,6,10,0.0
21,6,100,0.0
21,6,1000,0.0
21,6,10000,0.0
21,6,100000,0.5
21,6,1000000,0.5
22,1,10,0.3
22,1,100,0.0
22,1,1000,0.3
22,1,10000,0.1
22,1,100000,0.1
22,1,1000000,0.2
23,3,10,0.2
23,3,100,0.2
23,3,1000,0.2
23,3,10000,0.0
23,3,100000,0.2
23,3,1000000,0.2
24,1,1000,1.0
25,6,100000,1.0
26,4,10,0.3
26,4,100,0.0
26,4,1000,0.3
26,4,10000,0.1
26,4,100000,0.1
26,4,1000000,0.2
27,6,1000000,1.0
28,5,10000,1.0
29,1,1000,1.0
30,5,10000,1.0
31,1,1000,1.0
32,1,1000000,1.0
33,5,10000,1.0
34,1,1000,1.0
35,5,10000,1.0
36,6,100000,1.0
37,1,10,0.3
37,1,100,0.0
37,1,1000,0.3
37,1,10000,0.1
37,1,100000,0.1
37,1,1000000,0.2
38,3,1000,1.0
39,3,10,0.2
39,3,100,0.2
39,3,1000,0.2
39,3,10000,0.0
39,3,100000,0.2
39,3,1000000,0.2
40,3,1000000,1.0
41,3,10,0.2
41,3,100,0.2
41,3,1000,0.2
41,3,10000,0.0
41,3,100000,0.2
41,3,1000000,0.2
42,5,10000,1.0
43,6,100000,1.0
44,1,1000,1.0
45,1,100000,1.0
46,1,10,1.0
47,1,10,0.3
47,1,100,0.0
47,1,1000,0.3
47,1,10000,0.1
47,1,100000,0.1
47,1,1000000,0.2
48,5,1000,1.0
