block_id,A,B,probability
0,43,88,0.25
0,43,1000,0.25
0,43,44444,0.5
1,11,44444,1.0
2,43,88,1.0
3,32,44444,1.0
4,11,88,0.0
4,11,1000,0.0
4,11,44444,1.0
5,32,44444,1.0
6,43,44444,1.0
7,43,88,1.0
8,11,44444,1.0
9,11,44444,1.0
10,43,44444,1.0
11,43,44444,1.0
12,11,44444,1.0
13,32,44444,1.0
14,11,44444,1.0
15,11,44444,1.0
16,11,44444,1.0
17,43,44444,1.0
18,32,44444,1.0
19,32,1000,1.0
20,11,44444,1.0
21,43,44444,1.0
22,11,44444,1.0
23,43,1000,1.0
24,11,44444,1.0
25,11,44444,1.0
26,43,44444,1.0
27,11,44444,1.0
28,11,44444,1.0
29,11,44444,1.0
30,32,1000,1.0
31,11,44444,1.0
32,11,44444,1.0
33,32,44444,1.0
34,43,1000,1.0
35,43,1000,1.0
36,11,44444,1.0
37,11,44444,1.0
38,43,44444,1.0
39,11,44444,1.0
40,11,44444,1.0
41,43,44444,1.0
42,43,44444,1.0
43,11,44444,1.0
44,43,44444,1.0
45,11,44444,1.0
46,11,44444,1.0
47,32,1000,1.0
48,32,44444,1.0
49,32,44444,1.0
50,43,44444,1.0
51,11,44444,1.0
52,11,44444,1.0
53,32,44444,1.0
54,43,1000,1.0
55,11,44444,1.0
56,11,44444,1.0
57,11,44444,1.0
58,11,44444,1.0
59,43,44444,1.0
60,43,44444,1.0
61,11,44444,1.0
62,11,88,0.0
62,11,1000,0.0
62,11,44444,1.0
63,11,44444,1.0
64,43,1000,1.0
65,43,44444,1.0
66,43,1000,1.0
67,11,44444,1.0
68,11,44444,1.0
69,11,44444,1.0
70,11,44444,1.0
71,11,44444,1.0
72,11,44444,1.0
73,43,88,1.0
74,43,88,0.25
74,43,1000,0.25
74,43,44444,0.5
75,43,44444,1.0
76,11,44444,1.0
77,32,88,1.0
78,11,44444,1.0
79,43,88,1.0
80,11,44444,1.0
81,11,44444,1.0
82,11,44444,1.0
83,43,88,1.0
84,11,44444,1.0
85,32,1000,1.0
86,11,44444,1.0
87,11,88,0.0
87,11,1000,0.0
87,11,44444,1.0
88,43,44444,1.0
89,11,44444,1.0
90,43,44444,1.0
91,43,1000,1.0
92,11,44444,1.0
93,32,1000,1.0
94,43,44444,1.0
95,11,44444,1.0
96,11,44444,1.0
97,43,88,1.0
98,11,44444,1.0
99,32,44444,1.0
100,11,44444,1.0
101,43,44444,1.0
102,11,44444,1.0
103,11,88,0.0
103,11,1000,0.0
103,11,44444,1.0
104,11,44444,1.0
105,43,88,1.0
106,11,44444,1.0
107,11,44444,1.0
108,11,44444,1.0
109,32,1000,1.0
110,43,88,1.0
111,43,44444,1.0
112,11,44444,1.0
113,11,44444,1.0
114,32,44444,1.0
115,43,44444,1.0
116,32,1000,1.0
117,11,44444,1.0
118,11,44444,1.0
119,43,44444,1.0
120,43,44444,1.0
121,11,44444,1.0
122,43,88,1.0
123,11,44444,1.0
124,43,44444,1.0
125,11,88,0.0
125,11,1000,0.0
125,11,44444,1.0
126,11,44444,1.0
127,11,44444,1.0
128,11,44444,1.0
129,43,88,1.0
130,11,44444,1.0
131,11,88,0.0
