block_id,A,B,probability
0,1,10,1.0
1,1,1000,1.0
2,3,10,1.0
3,2,1000,1.0
4,1,10,0.6
4,1,100,0.2
4,1,1000,0.2
5,3,1000,1.0
6,1,1000,1.0
7,1,100,1.0
8,2,100,1.0
9,3,1000,1.0
10,2,1000,1.0
11,3,1000,1.0
12,3,1000,1.0
13,1,100,1.0
14,2,100,1.0
15,2,100,1.0
16,3,10,1.0
17,2,10,1.0
18,2,10,1.0
19,3,1000,1.0
20,1,10,1.0
21,2,100,1.0
22,3,10,1.0
23,1,100,1.0
24,1,10,1.0
25,3,10,1.0
26,1,10,1.0
27,1,10,0.6
27,1,100,0.2
27,1,1000,0.2
28,3,10,1.0
29,2,100,1.0
30,3,1000,1.0
31,1,10,1.0
32,1,10,1.0
33,1,1000,1.0
34,3,10,0.2
34,3,100,0.2
34,3,1000,0.6
35,1,10,1.0
36,3,100,1.0
37,2,100,1.0
38,2,1000,1.0
39,1,10,1.0
40,2,1000,1.0
41,2,100,1.0
42,1,10,0.6
42,1,100,0.2
42,1,1000,0.2
43,1,10,1.0
44,2,1000,1.0
45,1,10,1.0
46,2,10,1.0
47,2,10,1.0
48,3,10,1.0
49,1,1000,1.0
50,2,10,1.0
51,2,100,1.0
52,2,100,1.0
53,2,100,1.0
54,2,100,1.0
55,2,100,1.0
56,1,10,1.0
57,1,100,1.0
58,1,10,1.0
59,1,10,1.0
60,3,100,1.0
61,1,10,1.0
62,2,100,1.0
63,1,10,1.0
64,1,100,1.0
65,1,100,1.0
66,1,10,1.0
67,1,10,1.0
68,3,1000,1.0
69,1,100,1.0
70,1,10,1.0
71,2,100,1.0
72,2,100,1.0
73,2,10,1.0
74,2,1000,1.0
75,3,100,1.0
76,1,10,1.0
77,1,100,1.0
78,1,1000,1.0
79,3,1000,1.0
80,1,10,1.0
81,2,100,1.0
82,1,1000,1.0
83,3,1000,1.0
84,2,1000,1.0
85,1,10,1.0
86,3,1000,1.0
87,3,10,0.2
87,3,100,0.2
87,3,1000,0.6
88,1,1000,1.0
89,2,100,1.0
90,2,100,1.0
91,2,100,1.0
92,2,100,1.0
93,3,10,0.2
93,3,100,0.2
93,3,1000,0.6
94,2,1000,1.0
95,1,100,1.0
