block_id,A,B,probability
0,43,44444,1.0
1,11,44444,1.0
2,11,44444,1.0
3,32,1000,1.0
4,11,44444,1.0
5,11,44444,1.0
6,11,44444,1.0
7,32,1000,1.0
8,11,44444,1.0
9,11,44444,1.0
10,11,88,0.0
10,11,1000,0.0
10,11,44444,1.0
11,11,44444,1.0
12,11,44444,1.0
13,11,44444,1.0
14,32,88,0.1
14,32,1000,0.4
14,32,44444,0.5
15,43,88,1.0
16,43,44444,1.0
17,43,1000,1.0
18,11,44444,1.0
19,32,1000,1.0
20,43,1000,1.0
21,11,44444,1.0
22,11,44444,1.0
23,11,44444,1.0
24,11,88,0.0
24,11,1000,0.0
24,11,44444,1.0
25,43,88,1.0
26,32,44444,1.0
27,32,88,1.0
28,32,88,1.0
29,11,44444,1.0
30,43,44444,1.0
31,32,44444,1.0
32,11,44444,1.0
33,11,44444,1.0
34,11,44444,1.0
35,43,44444,1.0
36,43,1000,1.0
37,11,44444,1.0
38,43,88,1.0
39,32,44444,1.0
40,43,1000,1.0
41,43,1000,1.0
42,11,44444,1.0
43,32,1000,1.0
44,11,44444,1.0
45,11,44444,1.0
46,11,44444,1.0
47,11,44444,1.0
48,43,44444,1.0
49,11,44444,1.0
50,43,44444,1.0
51,11,44444,1.0
52,11,88,0.0
52,11,1000,0.0
52,11,44444,1.0
53,11,44444,1.0
54,11,44444,1.0
55,43,88,0.25
55,43,1000,0.25
55,43,44444,0.5
56,11,44444,1.0
57,32,1000,1.0
58,11,44444,1.0
59,43,44444,1.0
60,32,88,0.1
60,32,1000,0.4
60,32,44444,0.5
61,43,44444,1.0
62,11,44444,1.0
63,43,44444,1.0
64,32,44444,1.0
65,43,1000,1.0
66,43,88,1.0
67,11,44444,1.0
68,32,44444,1.0
69,11,44444,1.0
70,11,44444,1.0
71,43,1000,1.0
72,43,1000,1.0
73,11,44444,1.0
74,11,44444,1.0
75,32,1000,1.0
76,32,88,1.0
77,32,1000,1.0
78,11,44444,1.0
79,43,44444,1.0
80,43,44444,1.0
81,11,44444,1.0
82,11,44444,1.0
83,43,88,1.0
84,32,44444,1.0
85,43,1000,1.0
86,32,44444,1.0
87,32,1000,1.0
88,11,44444,1.0
89,32,44444,1.0
90,43,44444,1.0
91,43,44444,1.0
92,11,44444,1.0
93,11,44444,1.0
94,43,1000,1.0
95,11,44444,1.0
96,11,44444,1.0
97,32,44444,1.0
98,11,44444,1.0
99,11,44444,1.0
100,32,44444,1.0
101,11,44444,1.0
102,11,44444,1.0
103,43,88,1.0
104,11,44444,1.0
105,11,44444,1.0
106,11,88,0.0
106,11,1000,0.0
106,11,44444,1.0
107,32,44444,1.0
108,11,44444,1.0
109,11,44444,1.0
110,32,1000,1.0
111,11,44444,1.0
112,11,44444,1.0
113,11,44444,1.0
114,11,44444,1.0
115,43,88,1.0
116,43,44444,1.0
117,11,88,0.0
117,11,1000,0.0
117,11,44444,1.0
118,32,1000,1.0
119,11,44444,1.0
120,11,44444,1.0
121,11,44444,1.0
122,43,88,1.0
123,11,44444,1.0
124,11,44444,1.0
125,32,1000,1.0
126,11,44444,1.0
127,11,88,0.0
127,11,1000,0.0
127,11,44444,1.0
128,43,88,1.0
129,43,88,1.0
130,11,44444,1.0
131,11,44444,1.0
132,11,44444,1.0
133,11,44444,1.0
134,32,1000,1.0
135,11,44444,1.0
136,32,1000,1.0
137,11,44444,1.0
138,43,1000,1.0
139,11,44444,1.0
140,43,88,0.25
140,43,1000,0.25
140,43,44444,0.5
141,43,88,1.0
142,32,88,0.1
142,32,1000,0.4
142,32,44444,0.5
143,11,44444,1.0
144,11,44444,1.0
145,11,44444,1.0
146,32,88,0.1
146,32,1000,0.4
146,32,44444,0.5
147,32,44444,1.0
148,11,44444,1.0
149,11,44444,1.0
150,32,44444,1.0
151,11,44444,1.0
152,43,88,0.25
152,43,1000,0.25
152,43,44444,0.5
153,32,44444,1.0
154,32,1000,1.0
155,11,44444,1.0
156,32,88,0.1
156,32,1000,0.4
156,32,44444,0.5
157,11,44444,1.0
158,11,88,0.0
158,11,1000,0.0
158,11,44444,1.0
159,11,44444,1.0
160,11,44444,1.0
161,43,44444,1.0
162,43,88,1.0
163,32,88,0.1
163,32,1000,0.4
163,32,44444,0.5
164,11,88,0.0
164,11,1000,0.0
164,11,44444,1.0
165,43,44444,1.0
166,11,88,0.0
166,11,1000,0.0
166,11,44444,1.0
167,43,44444,1.0
168,11,88,0.0
168,11,1000,0.0
168,11,44444,1.0
169,11,44444,1.0
170,43,1000,1.0
171,11,44444,1.0
172,43,1000,1.0
173,11,44444,1.0
174,43,1000,1.0
175,11,88,0.0
175,11,1000,0.0
175,11,44444,1.0
176,11,44444,1.0
177,43,44444,1.0
178,11,44444,1.0
179,11,44444,1.0
180,43,88,1.0
181,11,44444,1.0
182,43,44444,1.0
183,11,88,0.0
183,11,1000,0.0
183,11,44444,1.0
184,43,44444,1.0
185,43,88,1.0
186,11,44444,1.0
187,11,44444,1.0
188,11,44444,1.0
189,11,44444,1.0
190,11,44444,1.0
191,43,44444,1.0
192,11,44444,1.0
193,43,1000,1.0
194,32,1000,1.0
195,32,44444,1.0
196,43,1000,1.0
197,11,44444,1.0
198,11,44444,1.0
199,32,44444,1.0
200,43,88,1.0
201,43,1000,1.0
202,11,44444,1.0
203,32,44444,1.0
204,43,44444,1.0
205,32,44444,1.0
206,43,44444,1.0
207,43,1000,1.0
208,11,44444,1.0
209,11,44444,1.0
210,43,1000,1.0
211,43,1000,1.0
212,11,44444,1.0
213,11,44444,1.0
214,43,44444,1.0
215,11,44444,1.0
216,11,44444,1.0
217,11,44444,1.0
218,43,1000,1.0
219,43,88,1.0
220,43,44444,1.0
221,11,44444,1.0
222,11,44444,1.0
223,11,44444,1.0
224,32,1000,1.0
225,11,44444,1.0
226,11,44444,1.0
227,32,1000,1.0
228,11,44444,1.0
229,43,44444,1.0
230,43,88,0.25
230,43,1000,0.25
230,43,44444,0.5
231,11,44444,1.0
232,43,44444,1.0
233,32,44444,1.0
234,43,1000,1.0
235,32,44444,1.0
236,43,44444,1.0
237,11,44444,1.0
238,11,44444,1.0
239,43,44444,1.0
240,43,88,0.25
240,43,1000,0.25
240,43,44444,0.5
241,43,1000,1.0
242,11,44444,1.0
243,32,1000,1.0
244,43,88,0.25
244,43,1000,0.25
244,43,44444,0.5
245,43,88,0.25
245,43,1000,0.25
245,43,44444,0.5
246,11,44444,1.0
247,43,1000,1.0
248,11,44444,1.0
249,11,44444,1.0
250,11,44444,1.0
251,43,1000,1.0
252,43,44444,1.0
253,11,44444,1.0
254,43,44444,1.0
255,11,44444,1.0
256,43,1000,1.0
257,32,1000,1.0
258,32,44444,1.0
259,11,44444,1.0
260,32,44444,1.0
261,32,44444,1.0
262,11,44444,1.0
263,43,88,1.0
264,43,44444,1.0
265,32,88,1.0
266,11,88,0.0
266,11,1000,0.0
266,11,44444,1.0
267,32,44444,1.0
268,11,44444,1.0
269,32,44444,1.0
270,11,44444,1.0
271,11,88,0.0
271,11,1000,0.0
271,11,44444,1.0
272,11,44444,1.0
273,11,44444,1.0
274,43,1000,1.0
275,32,44444,1.0
276,11,44444,1.0
277,11,44444,1.0
278,11,44444,1.0
279,43,44444,1.0
280,43,88,1.0
281,43,44444,1.0
282,11,44444,1.0
283,11,44444,1.0
284,11,44444,1.0
285,11,44444,1.0
286,11,44444,1.0
287,11,44444,1.0
288,11,88,0.0
288,11,1000,0.0
288,11,44444,1.0
289,11,44444,1.0
290,43,88,1.0
291,11,44444,1.0
292,32,44444,1.0
293,43,88,1.0
294,43,44444,1.0
295,11,44444,1.0
296,43,88,1.0
297,43,88,0.25
297,43,1000,0.25
297,43,44444,0.5
298,43,88,1.0
299,43,44444,1.0
300,11,44444,1.0
301,11,44444,1.0
302,11,44444,1.0
303,43,88,0.25
303,43,1000,0.25
303,43,44444,0.5
304,32,44444,1.0
305,43,44444,1.0
306,43,44444,1.0
307,11,44444,1.0
308,11,44444,1.0
309,32,1000,1.0
310,32,44444,1.0
311,32,44444,1.0
312,32,1000,1.0
313,43,88,1.0
314,11,44444,1.0
315,43,88,1.0
316,11,44444,1.0
317,43,1000,1.0
318,32,44444,1.0
319,11,88,0.0
319,11,1000,0.0
319,11,44444,1.0
320,11,44444,1.0
321,11,44444,1.0
322,32,44444,1.0
323,11,44444,1.0
324,11,44444,1.0
325,11,44444,1.0
326,32,1000,1.0
327,11,44444,1.0
328,11,44444,1.0
329,11,44444,1.0
330,43,44444,1.0
331,11,44444,1.0
332,43,1000,1.0
333,43,44444,1.0
334,11,88,0.0
334,11,1000,0.0
334,11,44444,1.0
335,11,44444,1.0
336,11,44444,1.0
337,11,44444,1.0
338,11,44444,1.0
339,32,44444,1.0
340,11,44444,1.0
341,11,44444,1.0
342,43,88,1.0
343,32,44444,1.0
344,43,44444,1.0
345,43,44444,1.0
346,32,88,0.1
346,32,1000,0.4
346,32,44444,0.5
347,11,44444,1.0
348,11,44444,1.0
349,11,44444,1.0
350,11,44444,1.0
351,11,88,0.0
351,11,1000,0.0
351,11,44444,1.0
352,32,44444,1.0
353,32,88,0.1
353,32,1000,0.4
353,32,44444,0.5
354,11,44444,1.0
355,32,88,0.1
355,32,1000,0.4
355,32,44444,0.5
356,43,44444,1.0
357,32,44444,1.0
358,11,44444,1.0
359,32,44444,1.0
360,11,44444,1.0
361,43,88,1.0
362,32,44444,1.0
363,11,44444,1.0
364,32,44444,1.0
365,43,88,1.0
366,11,44444,1.0
367,11,88,0.0
367,11,1000,0.0
367,11,44444,1.0
368,11,44444,1.0
369,11,44444,1.0
370,11,44444,1.0
371,32,88,1.0
372,32,44444,1.0
373,43,44444,1.0
374,11,44444,1.0
375,11,44444,1.0
376,11,44444,1.0
377,32,44444,1.0
378,11,88,0.0
378,11,1000,0.0
378,11,44444,1.0
379,11,44444,1.0
380,43,1000,1.0
381,11,44444,1.0
382,11,44444,1.0
383,11,44444,1.0
384,32,88,0.1
384,32,1000,0.4
384,32,44444,0.5
385,11,44444,1.0
386,11,88,0.0
386,11,1000,0.0
386,11,44444,1.0
387,43,44444,1.0
388,43,88,0.25
388,43,1000,0.25
388,43,44444,0.5
389,43,44444,1.0
390,11,44444,1.0
391,11,44444,1.0
392,43,88,0.25
392,43,1000,0.25
392,43,44444,0.5
393,11,44444,1.0
394,11,44444,1.0
395,32,88,1.0
396,11,44444,1.0
397,43,1000,1.0
398,11,44444,1.0
399,43,44444,1.0
400,11,88,0.0
400,11,1000,0.0
400,11,44444,1.0
401,11,44444,1.0
402,43,1000,1.0
403,11,88,0.0
403,11,1000,0.0
403,11,44444,1.0
404,43,88,1.0
405,11,44444,1.0
406,11,44444,1.0
407,11,44444,1.0
408,11,44444,1.0
409,43,1000,1.0
410,11,44444,1.0
411,32,1000,1.0
412,11,44444,1.0
413,11,44444,1.0
414,32,44444,1.0
