block_id,A,B,C,probability
0,56,234,43,1.0
1,2,12,89,1.0
2,56,234,89,1.0
3,77,12,78,1.0
4,77,99,89,1.0
5,2,12,78,1.0
6,56,134,43,1.0
7,56,12,89,1.0
8,56,12,89,0.2
8,56,99,89,0.2
8,56,134,89,0.2
8,56,234,89,0.4
9,2,99,89,1.0
10,56,134,123,1.0
11,56,134,43,1.0
12,44,99,89,1.0
13,56,12,43,0.2
13,56,99,43,0.2
13,56,134,43,0.2
13,56,234,43,0.4
14,2,99,78,1.0
15,56,99,43,1.0
16,56,234,78,1.0
17,56,234,123,1.0
18,56,12,123,1.0
19,56,234,89,1.0
20,77,12,123,1.0
21,44,134,89,1.0
22,2,134,78,1.0
23,56,234,89,1.0
24,77,12,123,1.0
25,77,12,89,1.0
26,2,134,89,1.0
27,77,12,89,1.0
28,56,234,89,1.0
29,44,99,78,1.0
30,77,12,89,1.0
31,2,134,89,1.0
32,2,134,43,1.0
33,44,134,43,1.0
34,2,134,123,1.0
35,77,12,89,1.0
36,2,99,123,1.0
37,44,99,78,1.0
38,77,99,89,1.0
39,77,12,89,1.0
40,44,134,43,1.0
41,56,234,123,1.0
42,2,99,123,1.0
43,44,99,89,1.0
44,77,234,123,1.0
45,44,134,89,1.0
46,2,12,43,1.0
47,56,99,89,1.0
48,56,134,89,1.0
49,77,134,78,1.0
50,2,99,123,1.0
51,56,234,78,1.0
52,44,234,123,1.0
53,56,134,89,1.0
54,44,12,78,1.0
55,56,134,89,1.0
56,77,99,123,1.0
57,2,134,43,1.0
58,2,234,89,1.0
59,56,234,89,1.0
60,56,234,89,1.0
61,44,134,123,1.0
62,77,12,78,1.0
63,56,234,89,1.0
64,77,12,123,1.0
65,77,12,123,1.0
66,56,99,89,1.0
67,2,12,78,0.3
67,2,99,78,0.20000000000000004
67,2,134,78,0.4000000000000001
67,2,234,78,0.10000000000000002
68,44,99,89,1.0
69,56,134,89,1.0
70,2,134,78,1.0
71,2,12,78,1.0
72,56,12,89,0.2
72,56,99,89,0.2
72,56,134,89,0.2
72,56,234,89,0.4
73,56,234,43,1.0
74,2,99,43,1.0
75,44,12,123,0.1
75,44,99,123,0.29999999999999993
75,44,134,123,0.4
75,44,234,123,0.2
76,56,99,89,1.0
77,56,234,89,1.0
78,2,134,78,1.0
79,44,12,89,0.1
79,44,99,89,0.29999999999999993
79,44,134,89,0.4
79,44,234,89,0.2
80,2,134,78,1.0
81,56,234,89,1.0
82,44,99,123,1.0
83,2,134,89,1.0
84,77,12,78,1.0
85,44,134,78,1.0
86,77,99,123,1.0
87,44,99,89,1.0
88,56,12,43,0.2
88,56,99,43,0.2
88,56,134,43,0.2
88,56,234,43,0.4
89,56,99,43,1.0
90,2,234,123,1.0
91,2,12,123,1.0
92,44,99,43,1.0
93,2,134,78,1.0
94,44,12,43,0.1
94,44,99,43,0.29999999999999993
94,44,134,43,0.4
94,44,234,43,0.2
95,2,134,89,1.0
96,56,134,43,1.0
97,77,12,89,1.0
98,77,12,89,1.0
99,56,99,89,1.0
100,2,234,89,1.0
101,77,12,89,0.49999999999999994
101,77,99,89,0.1
101,77,134,89,0.2
101,77,234,89,0.2
102,77,99,123,1.0
