block_id,A,B,C,probability
0,2,14,78,1.0
1,20,3,123,1.0
2,20,14,123,1.0
3,20,14,123,1.0
4,2,24,78,1.0
5,20,14,4,1.0
6,20,98,123,1.0
7,20,3,78,1.0
8,18,14,78,1.0
9,18,14,4,1.0
10,2,24,4,0.2
10,2,24,15,0.2
10,2,24,78,0.2
10,2,24,123,0.2
10,2,24,245,0.2
11,2,3,78,1.0
12,18,3,78,1.0
13,20,24,4,1.0
14,13,14,15,1.0
15,18,14,15,1.0
16,20,24,123,1.0
17,2,24,4,0.2
17,2,24,15,0.2
17,2,24,78,0.2
17,2,24,123,0.2
17,2,24,245,0.2
18,20,3,123,1.0
19,18,14,78,1.0
20,2,24,78,1.0
21,18,98,15,1.0
22,20,3,123,1.0
23,2,3,245,1.0
24,18,24,4,0.2
24,18,24,15,0.2
24,18,24,78,0.2
24,18,24,123,0.2
24,18,24,245,0.2
25,2,98,4,0.1
25,2,98,15,0.2
25,2,98,78,0.3
25,2,98,123,0.1
25,2,98,245,0.3
26,20,98,4,1.0
27,13,98,4,0.09999999999999998
27,13,98,15,0.19999999999999996
27,13,98,78,0.29999999999999993
27,13,98,123,0.29999999999999993
27,13,98,245,0.09999999999999998
28,13,98,4,0.09999999999999998
28,13,98,15,0.19999999999999996
28,13,98,78,0.29999999999999993
28,13,98,123,0.29999999999999993
28,13,98,245,0.09999999999999998
29,13,14,245,1.0
30,13,3,123,1.0
31,20,14,78,1.0
32,13,14,4,1.0
33,13,24,4,0.2
33,13,24,15,0.2
33,13,24,78,0.2
33,13,24,123,0.2
33,13,24,245,0.2
34,20,98,4,0.09999999999999998
34,20,98,15,0.19999999999999996
34,20,98,78,0.29999999999999993
34,20,98,123,0.29999999999999993
34,20,98,245,0.09999999999999998
35,13,98,15,1.0
36,20,3,78,1.0
37,2,24,4,1.0
38,2,24,4,0.2
38,2,24,15,0.2
38,2,24,78,0.2
38,2,24,123,0.2
38,2,24,245,0.2
39,13,98,15,1.0
40,2,14,15,1.0
41,18,14,15,1.0
42,18,98,78,1.0
43,18,14,4,1.0
44,18,24,15,1.0
45,13,3,4,1.0
46,18,3,78,1.0
47,2,14,4,1.0
48,18,98,4,0.1
48,18,98,15,0.2
48,18,98,78,0.3
48,18,98,123,0.1
48,18,98,245,0.3
49,18,3,245,1.0
50,13,98,15,1.0
51,18,98,4,0.1
51,18,98,15,0.2
51,18,98,78,0.3
51,18,98,123,0.1
51,18,98,245,0.3
52,20,24,4,1.0
53,18,3,15,1.0
54,20,24,78,1.0
55,13,24,4,0.2
55,13,24,15,0.2
55,13,24,78,0.2
55,13,24,123,0.2
55,13,24,245,0.2
56,18,98,4,1.0
57,20,24,4,0.2
57,20,24,15,0.2
57,20,24,78,0.2
57,20,24,123,0.2
57,20,24,245,0.2
58,20,3,123,1.0
59,13,24,123,1.0
60,13,24,78,1.0
61,20,24,123,1.0
62,2,98,245,1.0
63,20,14,78,1.0
64,2,3,15,1.0
65,13,98,4,0.09999999999999998
65,13,98,15,0.19999999999999996
65,13,98,78,0.29999999999999993
65,13,98,123,0.29999999999999993
65,13,98,245,0.09999999999999998
66,2,24,123,1.0
67,18,3,4,1.0
68,2,3,245,1.0
69,2,98,78,1.0
70,18,24,15,1.0
71,13,3,78,1.0
72,18,14,245,1.0
73,18,24,123,1.0
74,20,3,15,1.0
75,18,98,15,1.0
76,2,24,15,1.0
77,20,24,78,1.0
78,20,98,4,0.09999999999999998
78,20,98,15,0.19999999999999996
78,20,98,78,0.29999999999999993
78,20,98,123,0.29999999999999993
78,20,98,245,0.09999999999999998
79,2,24,4,0.2
79,2,24,15,0.2
79,2,24,78,0.2
79,2,24,123,0.2
79,2,24,245,0.2
80,18,14,15,1.0
81,13,24,15,1.0
82,20,14,245,1.0
83,18,98,78,1.0
84,18,14,4,1.0
85,2,98,245,1.0
86,2,24,4,0.2
86,2,24,15,0.2
86,2,24,78,0.2
86,2,24,123,0.2
86,2,24,245,0.2
87,20,24,15,1.0
88,18,3,245,1.0
89,18,98,78,1.0
90,13,98,4,0.09999999999999998
90,13,98,15,0.19999999999999996
90,13,98,78,0.29999999999999993
90,13,98,123,0.29999999999999993
90,13,98,245,0.09999999999999998
91,20,3,15,1.0
92,18,24,4,0.2
92,18,24,15,0.2
92,18,24,78,0.2
92,18,24,123,0.2
92,18,24,245,0.2
93,20,3,123,1.0
94,18,24,4,0.2
94,18,24,15,0.2
94,18,24,78,0.2
94,18,24,123,0.2
94,18,24,245,0.2
95,20,14,4,1.0
96,2,14,4,1.0
97,13,98,15,1.0
98,2,3,123,1.0
99,2,24,4,0.2
99,2,24,15,0.2
99,2,24,78,0.2
99,2,24,123,0.2
99,2,24,245,0.2
100,18,3,4,1.0
101,18,3,15,1.0
102,20,3,15,1.0
103,18,3,78,1.0
104,20,3,4,1.0
105,20,3,78,1.0
106,18,24,4,0.2
106,18,24,15,0.2
106,18,24,78,0.2
106,18,24,123,0.2
106,18,24,245,0.2
107,20,14,4,1.0
108,18,14,15,1.0
109,20,24,4,0.2
109,20,24,15,0.2
109,20,24,78,0.2
109,20,24,123,0.2
109,20,24,245,0.2
110,18,24,4,1.0
111,2,24,245,1.0
112,13,3,123,1.0
113,20,98,123,1.0
114,18,3,15,1.0
115,18,24,123,1.0
116,20,24,123,1.0
117,13,14,245,1.0
118,2,14,4,1.0
119,18,24,4,0.2
119,18,24,15,0.2
119,18,24,78,0.2
119,18,24,123,0.2
119,18,24,245,0.2
120,13,24,245,1.0
121,20,3,123,1.0
122,18,24,4,1.0
123,20,3,123,1.0
124,20,14,4,1.0
125,20,3,123,1.0
126,20,14,78,1.0
127,20,3,15,1.0
