block_id,A,B,C,probability
0,56,134,43,1.0
1,2,99,78,1.0
2,56,234,78,1.0
3,56,134,78,1.0
4,2,134,89,1.0
5,44,12,89,0.1
5,44,99,89,0.29999999999999993
5,44,134,89,0.4
5,44,234,89,0.2
6,77,12,123,1.0
7,56,134,43,1.0
8,2,134,123,1.0
9,77,12,123,1.0
10,44,134,89,1.0
11,2,12,43,1.0
12,56,12,123,1.0
13,56,99,78,1.0
14,2,234,89,1.0
15,2,12,78,1.0
16,56,234,43,1.0
17,56,12,89,1.0
18,44,12,43,1.0
19,56,234,89,1.0
20,44,134,123,1.0
21,2,12,43,1.0
22,77,12,78,0.49999999999999994
22,77,99,78,0.1
22,77,134,78,0.2
22,77,234,78,0.2
23,44,99,78,1.0
24,2,134,123,1.0
25,77,12,89,0.49999999999999994
25,77,99,89,0.1
25,77,134,89,0.2
25,77,234,89,0.2
26,2,99,89,1.0
27,56,12,123,1.0
28,56,234,89,1.0
29,44,134,89,1.0
30,77,12,89,1.0
31,2,134,123,1.0
32,2,12,43,1.0
33,56,12,43,1.0
34,44,234,89,1.0
35,2,234,78,1.0
36,77,234,43,1.0
37,2,134,89,1.0
38,44,234,89,1.0
39,56,134,89,1.0
40,56,234,89,1.0
41,77,234,43,1.0
42,56,234,89,1.0
43,2,234,89,1.0
44,77,134,89,1.0
45,56,12,123,0.2
45,56,99,123,0.2
45,56,134,123,0.2
45,56,234,123,0.4
46,44,134,78,1.0
47,56,99,89,1.0
48,56,99,43,1.0
49,77,12,78,1.0
50,44,134,43,1.0
51,56,234,43,1.0
52,56,12,43,1.0
53,77,234,123,1.0
54,2,134,78,1.0
55,56,234,89,1.0
56,44,134,43,1.0
57,2,99,123,1.0
58,2,234,78,1.0
59,77,12,43,0.49999999999999994
59,77,99,43,0.1
59,77,134,43,0.2
59,77,234,43,0.2
60,44,99,89,1.0
61,44,134,78,1.0
62,56,12,43,1.0
63,44,234,89,1.0
64,2,234,78,1.0
65,44,99,43,1.0
66,44,234,78,1.0
67,44,134,123,1.0
68,44,134,89,1.0
69,56,234,123,1.0
70,77,134,123,1.0
71,56,234,123,1.0
72,56,134,123,1.0
73,2,134,78,1.0
74,44,12,43,1.0
75,44,12,43,1.0
76,44,99,89,1.0
77,2,134,89,1.0
78,77,12,123,1.0
79,56,234,123,1.0
80,77,134,123,1.0
81,44,134,78,1.0
82,44,12,123,1.0
83,2,99,89,1.0
84,2,134,89,1.0
85,77,99,123,1.0
86,44,134,89,1.0
87,77,134,123,1.0
88,2,99,123,1.0
89,56,99,78,1.0
90,77,12,123,1.0
91,56,134,89,1.0
92,77,12,89,1.0
93,2,12,78,1.0
94,56,134,89,1.0
95,2,134,89,1.0
96,56,134,78,1.0
97,2,99,43,1.0
98,2,99,89,1.0
99,77,134,123,1.0
100,2,134,78,1.0
101,56,134,43,1.0
102,56,234,123,1.0
103,2,134,123,1.0
104,56,134,43,1.0
105,2,134,89,1.0
106,44,134,78,1.0
107,56,99,89,1.0
108,44,99,123,1.0
109,56,99,43,1.0
110,56,234,89,1.0
111,44,99,78,1.0
112,2,12,43,1.0
113,77,12,123,1.0
114,77,234,123,1.0
115,2,12,89,1.0
116,56,12,89,1.0
117,44,99,89,1.0
118,44,99,43,1.0
119,44,134,43,1.0
120,44,12,89,0.1
120,44,99,89,0.29999999999999993
120,44,134,89,0.4
120,44,234,89,0.2
121,56,134,89,1.0
122,2,12,78,1.0
123,56,12,123,1.0
124,2,12,123,1.0
125,56,99,123,1.0
126,2,12,78,1.0
127,56,234,78,1.0
128,56,234,89,1.0
129,2,12,78,1.0
130,56,234,123,1.0
131,2,134,89,1.0
132,2,134,43,1.0
133,56,234,89,1.0
134,2,99,78,1.0
135,56,12,89,1.0
136,56,234,123,1.0
137,56,234,89,1.0
138,77,234,123,1.0
139,2,99,78,1.0
140,77,12,123,1.0
141,56,134,43,1.0
142,77,99,89,1.0
143,77,234,89,1.0
144,2,234,43,1.0
145,44,234,78,1.0
146,77,134,123,1.0
147,2,12,123,1.0
148,2,99,78,1.0
149,44,234,89,1.0
150,44,12,89,1.0
151,44,234,43,1.0
152,2,234,78,1.0
153,2,99,78,1.0
154,2,12,78,1.0
155,2,134,89,1.0
156,56,234,89,1.0
157,2,134,43,1.0
158,2,12,43,1.0
159,77,12,123,1.0
160,44,234,123,1.0
161,77,134,123,1.0
162,56,99,123,1.0
163,2,12,78,1.0
164,2,134,123,1.0
165,77,12,123,1.0
166,2,12,78,1.0
167,44,12,123,1.0
168,44,12,43,1.0
169,56,234,89,1.0
170,56,234,78,1.0
171,56,99,123,1.0
172,44,234,43,1.0
173,2,99,89,1.0
174,2,12,89,0.3
174,2,99,89,0.20000000000000004
174,2,134,89,0.4000000000000001
174,2,234,89,0.10000000000000002
175,2,12,78,0.3
175,2,99,78,0.20000000000000004
175,2,134,78,0.4000000000000001
175,2,234,78,0.10000000000000002
176,44,134,123,1.0
177,2,134,123,1.0
178,44,234,123,1.0
179,44,134,123,1.0
180,2,99,89,1.0
181,56,234,43,1.0
182,56,12,89,1.0
183,56,234,89,1.0
184,77,99,123,1.0
185,44,134,89,1.0
186,56,12,123,1.0
187,77,12,123,1.0
188,56,12,78,0.2
188,56,99,78,0.2
188,56,134,78,0.2
188,56,234,78,0.4
189,44,134,43,1.0
190,44,134,89,1.0
191,56,234,123,1.0
192,56,234,78,1.0
193,56,134,78,1.0
194,2,99,78,1.0
195,56,12,89,1.0
