block_id,A,B,probability
0,2,10,0.0
0,2,100,0.3
0,2,1000,0.3
0,2,10000,0.4
0,2,100000,0.0
1,1,1000,1.0
2,3,100,1.0
3,3,100000,1.0
4,2,10,0.0
4,2,100,0.3
4,2,1000,0.3
4,2,10000,0.4
4,2,100000,0.0
5,1,100,1.0
6,1,1000,1.0
7,3,10,0.01
7,3,100,0.19
7,3,1000,0.0
7,3,10000,0.0
7,3,100000,0.8
8,2,1000,1.0
9,3,100000,1.0
10,3,100000,1.0
11,3,100,1.0
12,3,100000,1.0
13,2,10000,1.0
14,1,1000,1.0
15,3,100000,1.0
16,1,10,1.0
17,3,10,0.01
17,3,100,0.19
17,3,1000,0.0
17,3,10000,0.0
17,3,100000,0.8
18,3,100000,1.0
19,1,1000,1.0
20,3,100000,1.0
21,2,1000,1.0
22,1,1000,1.0
23,1,100,1.0
24,1,100,1.0
25,3,100000,1.0
26,1,1000,1.0
27,3,100000,1.0
28,3,100000,1.0
29,1,100,1.0
30,1,1000,1.0
31,1,1000,1.0
32,3,100000,1.0
33,3,100000,1.0
34,3,100,1.0
35,1,10,1.0
36,1,10,1.0
37,1,1000,1.0
38,1,100,1.0
39,2,1000,1.0
40,3,100000,1.0
41,3,100000,1.0
42,2,100,1.0
43,3,100,1.0
44,3,100,1.0
45,3,10,0.01
45,3,100,0.19
45,3,1000,0.0
45,3,10000,0.0
45,3,100000,0.8
46,3,100000,1.0
47,2,10000,1.0
48,3,100000,1.0
49,1,10,0.2
49,1,100,0.3
49,1,1000,0.5
49,1,10000,0.0
49,1,100000,0.0
50,2,10000,1.0
51,2,100,1.0
52,1,1000,1.0
53,1,10,1.0
54,3,100000,1.0
55,3,100000,1.0
56,3,100,1.0
57,1,100,1.0
58,1,100,1.0
59,1,1000,1.0
60,1,100,1.0
61,1,100,1.0
62,3,100000,1.0
63,3,100000,1.0
64,1,1000,1.0
65,1,1000,1.0
66,3,100000,1.0
67,3,100000,1.0
68,1,1000,1.0
69,3,100000,1.0
70,1,1000,1.0
71,3,100000,1.0
72,1,1000,1.0
73,3,100000,1.0
74,3,100000,1.0
75,1,100,1.0
76,1,1000,1.0
77,1,10,0.2
77,1,100,0.3
77,1,1000,0.5
77,1,10000,0.0
77,1,100000,0.0
78,1,10,1.0
79,2,100,1.0
80,3,100000,1.0
81,1,1000,1.0
82,3,100000,1.0
83,1,100,1.0
84,1,100,1.0
85,1,100,1.0
86,3,100000,1.0
87,2,100,1.0
88,3,100000,1.0
89,1,100,1.0
90,3,100000,1.0
91,2,1000,1.0
92,1,100,1.0
93,3,100000,1.0
94,1,1000,1.0
95,2,10,0.0
95,2,100,0.3
95,2,1000,0.3
95,2,10000,0.4
95,2,100000,0.0
96,1,100,1.0
97,1,1000,1.0
98,2,100,1.0
99,3,100000,1.0
100,1,1000,1.0
101,1,10,1.0
102,1,10,1.0
103,3,100000,1.0
104,2,10000,1.0
105,1,100,1.0
106,3,100000,1.0
107,2,10000,1.0
108,1,1000,1.0
109,2,10000,1.0
110,1,100,1.0
111,2,1000,1.0
112,1,10,1.0
113,1,100,1.0
114,1,1000,1.0
115,2,10000,1.0
116,2,1000,1.0
117,1,100,1.0
118,3,100000,1.0
119,3,100000,1.0
120,2,10000,1.0
121,1,100,1.0
122,3,100000,1.0
123,3,100000,1.0
124,1,1000,1.0
125,3,100,1.0
126,1,1000,1.0
127,1,1000,1.0
128,3,100,1.0
129,1,1000,1.0
130,3,100000,1.0
131,3,100000,1.0
132,1,100,1.0
133,2,10000,1.0
134,2,100,1.0
135,2,100,1.0
136,2,10,0.0
136,2,100,0.3
136,2,1000,0.3
136,2,10000,0.4
136,2,100000,0.0
137,3,100000,1.0
138,1,100,1.0
139,3,100000,1.0
140,3,100000,1.0
141,3,100000,1.0
142,1,1000,1.0
143,3,100000,1.0
144,1,1000,1.0
145,2,10000,1.0
146,3,100000,1.0
147,1,10,1.0
148,2,100,1.0
149,3,10,0.01
149,3,100,0.19
149,3,1000,0.0
149,3,10000,0.0
149,3,100000,0.8
150,2,1000,1.0
151,2,100,1.0
152,1,1000,1.0
153,3,100,1.0
154,2,10000,1.0
155,1,10,1.0
156,3,100,1.0
157,3,10,0.01
157,3,100,0.19
157,3,1000,0.0
157,3,10000,0.0
157,3,100000,0.8
158,3,100000,1.0
159,1,1000,1.0
160,1,10,1.0
161,1,1000,1.0
162,3,100000,1.0
163,3,100000,1.0
164,2,100,1.0
165,1,10,0.2
165,1,100,0.3
165,1,1000,0.5
165,1,10000,0.0
165,1,100000,0.0
166,3,100000,1.0
167,1,1000,1.0
168,3,100000,1.0
169,3,100000,1.0
170,3,100000,1.0
171,1,1000,1.0
172,3,100000,1.0
173,2,100,1.0
174,1,1000,1.0
175,3,100,1.0
176,1,10,1.0
177,3,100000,1.0
178,1,10,0.2
178,1,100,0.3
178,1,1000,0.5
178,1,10000,0.0
178,1,100000,0.0
179,3,100000,1.0
180,1,1000,1.0
181,1,100,1.0
182,1,10,1.0
183,3,100000,1.0
184,1,10,0.2
184,1,100,0.3
184,1,1000,0.5
184,1,10000,0.0
184,1,100000,0.0
185,2,10,0.0
185,2,100,0.3
185,2,1000,0.3
185,2,10000,0.4
185,2,100000,0.0
186,1,100,1.0
187,1,100,1.0
188,2,10000,1.0
189,1,10,1.0
190,3,100,1.0
191,1,1000,1.0
192,1,1000,1.0
193,2,10000,1.0
194,3,100000,1.0
195,1,10,0.2
195,1,100,0.3
195,1,1000,0.5
195,1,10000,0.0
195,1,100000,0.0
196,2,10,0.0
196,2,100,0.3
196,2,1000,0.3
196,2,10000,0.4
196,2,100000,0.0
197,3,100000,1.0
198,1,1000,1.0
199,3,100000,1.0
200,2,10,0.0
200,2,100,0.3
200,2,1000,0.3
200,2,10000,0.4
200,2,100000,0.0
201,1,100,1.0
202,3,100000,1.0
203,1,1000,1.0
204,1,1000,1.0
205,1,100,1.0
206,2,100,1.0
207,3,100000,1.0
208,1,1000,1.0
209,3,100,1.0
210,1,1000,1.0
211,3,100,1.0
212,2,100,1.0
213,2,10,0.0
213,2,100,0.3
213,2,1000,0.3
213,2,10000,0.4
213,2,100000,0.0
214,1,100,1.0
215,1,10,1.0
216,3,100000,1.0
217,2,10,0.0
217,2,100,0.3
217,2,1000,0.3
217,2,10000,0.4
217,2,100000,0.0
218,2,100,1.0
219,2,1000,1.0
220,2,10,0.0
220,2,100,0.3
220,2,1000,0.3
220,2,10000,0.4
220,2,100000,0.0
221,1,1000,1.0
222,2,10,0.0
222,2,100,0.3
222,2,1000,0.3
222,2,10000,0.4
222,2,100000,0.0
223,1,100,1.0
224,2,1000,1.0
225,3,100000,1.0
226,3,100000,1.0
227,1,10,1.0
228,3,100,1.0
229,3,100000,1.0
230,3,10,0.01
230,3,100,0.19
230,3,1000,0.0
230,3,10000,0.0
230,3,100000,0.8
231,3,100,1.0
232,1,10,1.0
233,1,10,1.0
234,1,1000,1.0
235,1,1000,1.0
236,1,1000,1.0
237,2,10,0.0
237,2,100,0.3
237,2,1000,0.3
237,2,10000,0.4
237,2,100000,0.0
238,1,100,1.0
239,3,100000,1.0
