block_id,A,B,probability
0,32,44444,1.0
1,43,1000,1.0
2,11,44444,1.0
3,32,44444,1.0
4,11,44444,1.0
5,43,44444,1.0
6,43,44444,1.0
7,11,44444,1.0
8,43,44444,1.0
9,11,44444,1.0
10,32,88,1.0
11,11,44444,1.0
12,43,1000,1.0
13,11,44444,1.0
14,11,44444,1.0
15,11,44444,1.0
16,43,1000,1.0
17,43,88,1.0
18,43,44444,1.0
19,43,44444,1.0
20,11,44444,1.0
21,11,88,0.0
21,11,1000,0.0
21,11,44444,1.0
22,11,44444,1.0
23,32,1000,1.0
24,43,44444,1.0
25,11,44444,1.0
26,43,1000,1.0
27,11,44444,1.0
28,43,44444,1.0
29,32,1000,1.0
30,43,44444,1.0
31,11,44444,1.0
32,11,44444,1.0
33,43,44444,1.0
34,43,44444,1.0
35,11,44444,1.0
36,11,88,0.0
36,11,1000,0.0
36,11,44444,1.0
37,32,44444,1.0
38,43,1000,1.0
39,43,88,0.25
39,43,1000,0.25
39,43,44444,0.5
40,11,44444,1.0
41,11,44444,1.0
42,43,88,1.0
43,11,88,0.0
43,11,1000,0.0
43,11,44444,1.0
44,11,88,0.0
44,11,1000,0.0
44,11,44444,1.0
45,43,44444,1.0
46,11,44444,1.0
47,11,44444,1.0
48,43,1000,1.0
49,11,88,0.0
49,11,1000,0.0
49,11,44444,1.0
50,43,88,0.25
50,43,1000,0.25
50,43,44444,0.5
51,43,88,1.0
52,32,44444,1.0
53,11,44444,1.0
54,32,44444,1.0
55,11,44444,1.0
56,43,44444,1.0
57,11,44444,1.0
58,43,88,1.0
59,32,1000,1.0
60,43,1000,1.0
61,11,44444,1.0
62,11,44444,1.0
63,11,44444,1.0
64,11,44444,1.0
65,11,44444,1.0
66,11,44444,1.0
67,11,44444,1.0
68,32,44444,1.0
69,11,44444,1.0
70,32,1000,1.0
71,11,44444,1.0
72,43,44444,1.0
73,11,44444,1.0
74,11,88,0.0
74,11,1000,0.0
74,11,44444,1.0
75,43,1000,1.0
76,11,44444,1.0
77,11,44444,1.0
78,11,44444,1.0
79,43,44444,1.0
80,32,44444,1.0
81,43,1000,1.0
82,43,88,1.0
83,11,44444,1.0
84,43,88,0.25
84,43,1000,0.25
84,43,44444,0.5
85,11,44444,1.0
86,43,44444,1.0
87,11,44444,1.0
88,11,44444,1.0
89,32,88,0.1
89,32,1000,0.4
89,32,44444,0.5
90,43,88,1.0
91,43,1000,1.0
92,32,1000,1.0
93,11,44444,1.0
94,43,44444,1.0
95,11,44444,1.0
96,43,44444,1.0
97,11,44444,1.0
98,43,88,1.0
99,11,44444,1.0
100,11,88,0.0
100,11,1000,0.0
100,11,44444,1.0
101,11,44444,1.0
102,11,44444,1.0
103,11,44444,1.0
104,11,44444,1.0
105,32,88,1.0
106,11,44444,1.0
107,11,44444,1.0
108,43,44444,1.0
109,43,44444,1.0
110,43,44444,1.0
111,32,44444,1.0
112,32,44444,1.0
113,43,88,1.0
114,43,1000,1.0
115,11,44444,1.0
116,32,44444,1.0
117,32,88,1.0
118,11,44444,1.0
119,11,88,0.0
119,11,1000,0.0
119,11,44444,1.0
120,43,88,1.0
121,11,44444,1.0
122,11,88,0.0
122,11,1000,0.0
122,11,44444,1.0
123,43,88,1.0
124,43,88,1.0
125,11,44444,1.0
126,32,44444,1.0
127,11,44444,1.0
128,32,1000,1.0
129,11,44444,1.0
130,11,44444,1.0
131,11,44444,1.0
132,11,44444,1.0
133,32,1000,1.0
134,11,88,0.0
134,11,1000,0.0
134,11,44444,1.0
135,43,1000,1.0
136,32,44444,1.0
137,32,44444,1.0
138,43,88,0.25
138,43,1000,0.25
138,43,44444,0.5
139,32,1000,1.0
140,11,44444,1.0
141,11,44444,1.0
142,11,44444,1.0
143,32,88,0.1
143,32,1000,0.4
143,32,44444,0.5
144,43,44444,1.0
145,11,44444,1.0
146,32,88,0.1
146,32,1000,0.4
146,32,44444,0.5
147,11,44444,1.0
148,11,44444,1.0
149,32,1000,1.0
150,32,44444,1.0
151,11,44444,1.0
152,43,1000,1.0
153,11,44444,1.0
154,11,44444,1.0
155,11,44444,1.0
156,11,44444,1.0
157,11,44444,1.0
158,11,44444,1.0
159,32,44444,1.0
160,11,44444,1.0
161,11,88,0.0
161,11,1000,0.0
161,11,44444,1.0
162,43,1000,1.0
163,43,1000,1.0
164,32,44444,1.0
165,11,44444,1.0
166,11,44444,1.0
167,11,44444,1.0
168,32,88,0.1
168,32,1000,0.4
168,32,44444,0.5
169,11,44444,1.0
170,11,44444,1.0
171,32,1000,1.0
172,11,44444,1.0
173,11,44444,1.0
174,11,44444,1.0
175,32,88,0.1
175,32,1000,0.4
175,32,44444,0.5
176,43,88,1.0
177,11,44444,1.0
178,43,1000,1.0
179,43,44444,1.0
180,11,44444,1.0
181,11,44444,1.0
182,32,88,0.1
182,32,1000,0.4
182,32,44444,0.5
183,32,1000,1.0
184,43,88,1.0
185,11,44444,1.0
186,43,44444,1.0
187,11,88,0.0
187,11,1000,0.0
187,11,44444,1.0
188,43,44444,1.0
189,43,44444,1.0
190,43,88,1.0
191,11,44444,1.0
192,11,44444,1.0
193,43,88,0.25
193,43,1000,0.25
193,43,44444,0.5
194,11,44444,1.0
195,43,44444,1.0
196,11,44444,1.0
197,11,44444,1.0
198,43,1000,1.0
199,11,44444,1.0
200,43,88,0.25
200,43,1000,0.25
200,43,44444,0.5
201,11,44444,1.0
202,11,44444,1.0
203,32,88,1.0
204,11,44444,1.0
205,43,1000,1.0
206,32,44444,1.0
207,43,44444,1.0
208,32,44444,1.0
209,11,44444,1.0
210,43,88,0.25
210,43,1000,0.25
210,43,44444,0.5
211,11,88,0.0
211,11,1000,0.0
211,11,44444,1.0
212,11,44444,1.0
213,11,44444,1.0
214,11,88,0.0
214,11,1000,0.0
214,11,44444,1.0
215,11,88,0.0
215,11,1000,0.0
215,11,44444,1.0
216,43,88,1.0
217,11,44444,1.0
218,32,1000,1.0
219,43,88,1.0
