block_id,A,B,C,probability
0,53,345,789,1.0
1,53,147,789,1.0
2,589,33,789,1.0
3,254,345,65,1.0
4,254,33,41,0.0
4,254,94,41,0.0
4,254,147,41,0.49999999999999994
4,254,200,41,0.33333333333333337
4,254,345,41,0.16666666666666669
5,21,345,65,1.0
6,589,345,254,1.0
7,254,345,41,1.0
8,589,33,789,1.0
9,21,147,254,1.0
10,21,147,41,1.0
11,254,147,789,1.0
12,53,147,254,1.0
13,53,345,254,1.0
14,254,94,41,1.0
15,21,147,41,1.0
16,254,94,41,1.0
17,21,94,254,1.0
18,254,147,41,1.0
19,589,147,789,1.0
20,53,147,65,1.0
21,254,345,254,1.0
22,53,345,41,1.0
23,254,94,254,1.0
24,21,94,789,1.0
25,53,345,41,1.0
26,589,200,789,1.0
27,589,147,254,1.0
28,589,345,41,1.0
29,254,147,789,1.0
30,254,200,41,1.0
31,589,33,65,0.0
31,589,94,65,0.0
31,589,147,65,0.3333333333333333
31,589,200,65,0.3333333333333333
31,589,345,65,0.3333333333333333
32,21,94,41,1.0
33,21,345,65,1.0
34,53,33,41,1.0
35,589,345,789,1.0
36,589,33,254,1.0
37,53,147,65,1.0
38,53,200,65,1.0
39,53,147,41,1.0
40,53,33,65,0.0
40,53,94,65,0.0
40,53,147,65,0.4444444444444445
40,53,200,65,0.22222222222222224
40,53,345,65,0.33333333333333326
41,254,94,41,1.0
42,254,94,65,1.0
43,589,33,65,1.0
44,53,200,254,1.0
45,53,147,254,1.0
46,53,147,41,1.0
47,589,147,789,1.0
48,21,33,254,1.0
49,53,147,41,1.0
50,21,33,65,1.0
51,53,33,65,0.0
51,53,94,65,0.0
51,53,147,65,0.4444444444444445
51,53,200,65,0.22222222222222224
51,53,345,65,0.33333333333333326
52,53,33,65,0.0
52,53,94,65,0.0
52,53,147,65,0.4444444444444445
52,53,200,65,0.22222222222222224
52,53,345,65,0.33333333333333326
53,21,33,789,1.0
54,589,345,789,1.0
55,21,345,65,1.0
56,589,345,41,1.0
57,53,345,41,1.0
58,21,147,65,1.0
59,254,94,789,1.0
60,53,147,254,1.0
61,53,200,65,1.0
62,254,200,65,1.0
63,53,147,789,1.0
64,21,345,41,1.0
65,589,200,789,1.0
66,21,345,41,1.0
67,254,94,65,1.0
68,21,94,65,1.0
69,53,33,789,1.0
70,53,147,254,1.0
71,53,200,65,1.0
72,589,33,65,1.0
73,254,147,41,1.0
74,254,94,65,1.0
75,589,33,789,1.0
76,21,33,41,1.0
77,589,33,65,1.0
78,53,147,65,1.0
79,53,147,41,1.0
80,589,200,789,1.0
81,254,94,41,1.0
82,53,33,789,0.0
82,53,94,789,0.0
82,53,147,789,0.4444444444444445
82,53,200,789,0.22222222222222224
82,53,345,789,0.33333333333333326
83,21,345,65,1.0
84,53,147,254,1.0
85,53,147,65,1.0
86,53,345,41,1.0
87,254,33,789,0.0
87,254,94,789,0.0
87,254,147,789,0.49999999999999994
87,254,200,789,0.33333333333333337
87,254,345,789,0.16666666666666669
88,589,200,254,1.0
89,589,200,41,1.0
90,589,33,65,1.0
91,254,33,65,1.0
92,21,33,789,1.0
93,254,147,254,1.0
94,589,147,789,1.0
95,21,147,41,1.0
96,21,94,41,1.0
97,53,147,41,1.0
98,589,33,789,1.0
99,254,200,41,1.0
100,53,147,65,1.0
101,53,200,789,1.0
102,53,345,65,1.0
103,589,200,254,1.0
104,53,345,65,1.0
105,254,33,65,1.0
106,589,33,254,1.0
107,53,147,41,1.0
108,53,200,65,1.0
109,254,33,41,1.0
110,254,200,254,1.0
111,254,147,789,1.0
112,21,94,65,1.0
113,21,345,65,1.0
114,254,94,789,1.0
115,254,200,41,1.0
116,254,33,789,0.0
116,254,94,789,0.0
116,254,147,789,0.49999999999999994
116,254,200,789,0.33333333333333337
116,254,345,789,0.16666666666666669
117,589,345,789,1.0
118,53,345,65,1.0
119,254,94,65,1.0
120,589,345,65,1.0
121,254,147,41,1.0
122,589,345,65,1.0
123,589,33,65,1.0
124,589,33,789,0.0
124,589,94,789,0.0
124,589,147,789,0.3333333333333333
124,589,200,789,0.3333333333333333
124,589,345,789,0.3333333333333333
