block_id,A,B,C,probability
0,7,10,7,1.0
1,6,10,7,1.0
2,8,10,7,1.0
3,4,10,7,1.0
4,1,100,7,1.0
5,8,10,7,1.0
6,8,10,7,0.8
6,8,100,7,0.2
7,1,10,7,1.0
8,3,10,7,1.0
9,4,10,4,0.8
9,4,100,4,0.2
10,8,10,7,1.0
11,2,10,7,1.0
12,4,10,7,1.0
13,7,10,7,0.8
13,7,100,7,0.2
14,4,100,7,1.0
15,9,10,7,1.0
16,1,10,4,1.0
17,1,10,7,1.0
18,4,10,7,1.0
19,2,100,7,1.0
20,4,10,7,1.0
21,7,10,7,1.0
22,4,100,7,1.0
23,1,10,7,1.0
24,1,10,7,1.0
25,1,10,7,1.0
26,1,10,7,1.0
27,1,10,7,1.0
28,1,10,7,1.0
29,1,10,7,1.0
30,10,100,7,1.0
31,8,100,7,1.0
32,1,10,7,1.0
33,8,10,7,1.0
34,1,100,7,1.0
35,4,10,7,1.0
36,8,10,7,0.8
36,8,100,7,0.2
37,5,10,7,1.0
38,1,100,7,1.0
39,1,100,7,1.0
40,8,10,7,1.0
41,7,10,7,0.8
41,7,100,7,0.2
42,1,10,7,1.0
43,1,100,7,1.0
44,1,10,7,1.0
45,2,100,7,1.0
46,7,10,7,1.0
47,1,10,7,1.0
48,1,10,7,1.0
49,1,10,7,1.0
50,6,10,7,1.0
51,1,100,7,1.0
52,9,10,7,1.0
53,9,10,7,1.0
54,7,10,7,1.0
55,1,10,7,1.0
56,1,10,7,1.0
57,7,10,7,1.0
58,1,100,4,1.0
59,1,10,7,1.0
60,1,10,7,1.0
61,1,10,7,1.0
62,1,10,7,1.0
63,1,100,7,1.0
64,1,100,7,1.0
65,9,10,7,1.0
66,1,10,7,1.0
67,1,10,7,1.0
68,1,100,7,1.0
69,9,10,7,1.0
70,1,100,7,1.0
71,5,10,7,1.0
72,6,100,7,1.0
73,1,10,7,1.0
74,5,10,7,1.0
75,1,100,7,1.0
76,1,10,7,1.0
77,4,10,7,1.0
78,1,10,7,1.0
79,2,10,7,1.0
80,1,10,4,1.0
81,6,10,7,1.0
82,9,10,7,1.0
83,1,100,7,1.0
84,8,10,7,1.0
85,2,100,7,1.0
86,2,100,7,1.0
87,7,10,7,1.0
88,1,10,7,1.0
89,1,100,7,1.0
90,10,10,7,1.0
91,6,10,7,1.0
92,4,100,7,1.0
93,8,10,7,0.8
93,8,100,7,0.2
94,2,10,7,1.0
95,1,10,7,1.0
96,8,10,4,1.0
97,1,10,4,1.0
98,1,10,7,1.0
99,7,10,7,1.0
100,1,100,7,1.0
101,1,10,7,1.0
102,1,100,4,1.0
103,2,10,7,1.0
104,6,10,7,1.0
105,1,10,7,1.0
106,1,10,7,1.0
107,3,10,7,1.0
108,1,100,7,1.0
109,1,100,7,1.0
110,9,10,7,1.0
111,1,10,7,1.0
112,1,10,7,1.0
113,1,100,7,1.0
114,1,10,7,1.0
115,4,10,7,1.0
116,6,10,7,1.0
117,1,100,7,1.0
118,1,10,7,1.0
119,10,10,7,1.0
120,1,10,7,1.0
121,7,10,7,1.0
122,1,10,7,1.0
123,5,100,7,1.0
124,1,10,7,1.0
125,1,10,7,1.0
126,1,100,7,1.0
127,8,100,7,1.0
128,1,100,7,1.0
129,5,10,4,1.0
130,1,10,7,1.0
131,1,10,7,1.0
132,1,10,7,1.0
133,1,100,7,1.0
134,1,100,7,1.0
135,7,10,7,1.0
136,1,100,7,1.0
137,10,10,7,1.0
138,8,10,7,1.0
139,1,10,7,1.0
140,1,10,7,1.0
141,1,10,7,1.0
142,1,100,7,1.0
143,1,10,7,1.0
144,1,10,7,1.0
145,1,10,7,1.0
146,1,10,7,1.0
147,1,10,7,1.0
148,2,10,7,1.0
149,1,10,7,1.0
150,4,10,7,1.0
151,1,10,7,1.0
152,7,10,7,1.0
153,1,100,7,1.0
154,2,10,4,1.0
155,1,10,7,1.0
156,1,100,7,1.0
157,3,10,7,0.8
157,3,100,7,0.2
158,1,10,7,1.0
159,10,10,7,1.0
160,5,10,7,1.0
161,1,100,7,1.0
162,1,10,7,1.0
163,1,10,7,1.0
164,9,10,7,1.0
165,5,10,7,1.0
166,1,10,7,1.0
167,10,10,7,0.8
167,10,100,7,0.2
168,3,10,7,1.0
169,10,10,7,1.0
170,3,10,7,1.0
171,1,100,7,1.0
172,7,10,7,1.0
173,1,10,7,1.0
174,1,10,7,1.0
175,5,100,4,1.0
176,1,100,7,1.0
177,1,10,7,1.0
178,1,10,7,1.0
179,7,10,7,1.0
180,1,100,7,1.0
181,1,100,7,1.0
182,1,10,4,1.0
183,6,10,7,1.0
184,1,10,7,1.0
185,1,100,4,1.0
186,5,10,7,1.0
187,1,10,7,1.0
188,1,10,7,1.0
189,1,10,7,1.0
190,1,10,7,1.0
191,1,10,7,1.0
192,10,100,7,1.0
193,9,100,7,1.0
194,9,10,7,1.0
195,1,10,7,1.0
196,6,10,7,1.0
197,1,100,7,1.0
198,7,10,7,1.0
199,3,10,4,1.0
200,4,10,7,1.0
201,8,10,7,1.0
202,8,10,7,1.0
203,1,100,7,1.0
204,1,100,7,1.0
205,10,10,7,1.0
206,9,10,7,1.0
207,1,100,7,1.0
208,6,10,7,1.0
209,6,10,7,1.0
210,8,10,7,1.0
211,9,10,7,1.0
212,10,10,7,1.0
213,1,100,7,1.0
214,8,10,7,1.0
215,8,10,4,1.0
216,1,10,4,1.0
217,5,10,7,1.0
218,2,100,4,1.0
219,1,10,7,1.0
220,1,10,7,1.0
221,1,100,7,1.0
222,7,10,7,1.0
223,1,10,7,1.0
224,1,10,7,1.0
225,6,10,4,1.0
226,1,10,7,1.0
227,1,10,7,1.0
228,1,100,7,1.0
229,1,10,7,1.0
230,1,10,7,1.0
231,7,10,7,1.0
232,1,10,7,1.0
233,3,10,7,1.0
234,1,10,7,1.0
235,1,10,7,1.0
236,10,100,7,1.0
237,9,10,7,1.0
238,9,100,7,1.0
239,2,10,7,1.0
240,7,10,7,1.0
241,8,10,7,1.0
242,1,10,7,1.0
243,3,10,4,1.0
244,7,10,7,1.0
245,9,100,7,1.0
246,1,10,7,1.0
247,5,10,4,1.0
248,1,10,7,1.0
249,3,10,4,1.0
250,3,10,7,1.0
251,2,10,7,0.8
251,2,100,7,0.2
252,1,10,7,1.0
253,7,10,7,0.8
253,7,100,7,0.2
254,1,10,7,1.0
255,1,10,7,1.0
256,6,10,7,1.0
257,8,10,4,1.0
258,1,10,7,1.0
259,1,10,7,1.0
260,4,10,7,1.0
261,1,10,7,1.0
262,1,10,7,1.0
263,7,10,7,1.0
264,1,10,7,1.0
265,8,10,4,1.0
266,10,10,7,1.0
267,8,10,7,1.0
268,8,10,7,1.0
269,1,10,7,1.0
270,9,100,7,1.0
271,3,10,7,1.0
272,1,100,7,1.0
273,8,100,7,1.0
274,8,10,7,1.0
275,2,10,7,0.8
275,2,100,7,0.2
276,8,10,7,1.0
277,8,10,7,1.0
278,8,10,7,1.0
279,3,10,7,1.0
280,10,10,7,1.0
281,6,10,7,1.0
282,1,10,7,1.0
283,7,10,7,1.0
284,8,100,7,1.0
285,1,100,7,1.0
286,8,10,7,1.0
287,1,10,7,1.0
288,1,10,7,1.0
289,1,10,7,1.0
290,1,10,7,1.0
291,1,100,7,1.0
292,1,10,7,1.0
293,9,10,7,1.0
294,4,10,7,1.0
295,2,10,7,1.0
296,7,10,7,1.0
297,1,10,7,1.0
298,7,10,4,1.0
299,1,10,7,1.0
