block_id,A,B,C,probability
0,2,3,88,1.0
1,2,555,120,1.0
2,31,3,88,1.0
3,2,3,120,1.0
4,2,3,88,1.0
5,2,74,88,1.0
6,31,555,24,1.0
7,31,74,24,1.0
8,31,3,75,1.0
9,31,145,24,1.0
10,31,145,75,1.0
11,2,3,24,0.0
11,2,74,24,0.0
11,2,145,24,0.0
11,2,555,24,0.0
11,2,3,75,0.0
11,2,74,75,0.0
11,2,145,75,0.0
11,2,555,75,0.0
11,2,3,88,0.12857142857142856
11,2,74,88,0.0857142857142857
11,2,145,88,0.12857142857142856
11,2,555,88,0.0857142857142857
11,2,3,120,0.17142857142857143
11,2,74,120,0.1142857142857143
11,2,145,120,0.17142857142857143
11,2,555,120,0.1142857142857143
12,31,3,75,1.0
13,45,74,24,1.0
14,45,74,24,1.0
15,31,145,24,1.0
16,2,555,24,1.0
17,31,3,88,1.0
18,45,145,88,1.0
19,31,3,75,1.0
20,2,3,120,0.3
20,2,74,120,0.2
20,2,145,120,0.3
20,2,555,120,0.2
21,2,145,88,1.0
22,31,555,24,0.4000000000000001
22,31,555,75,0.30000000000000004
22,31,555,88,0.20000000000000004
22,31,555,120,0.10000000000000002
23,2,3,120,1.0
24,31,145,24,0.4000000000000001
24,31,145,75,0.30000000000000004
24,31,145,88,0.20000000000000004
24,31,145,120,0.10000000000000002
25,31,3,75,1.0
26,31,145,88,1.0
27,45,74,75,1.0
28,31,74,24,1.0
29,45,555,24,0.2
29,45,555,75,0.2
29,45,555,88,0.4
29,45,555,120,0.2
30,2,74,24,0.1
30,2,74,75,0.2
30,2,74,88,0.3
30,2,74,120,0.4
31,2,3,75,1.0
32,45,555,120,1.0
33,31,145,24,1.0
34,31,3,24,1.0
35,31,74,24,1.0
36,45,555,75,1.0
37,31,555,75,1.0
38,2,3,88,1.0
39,31,555,24,0.4000000000000001
39,31,555,75,0.30000000000000004
39,31,555,88,0.20000000000000004
39,31,555,120,0.10000000000000002
40,2,145,24,1.0
41,31,145,24,1.0
42,31,74,24,1.0
43,45,74,120,1.0
44,45,555,88,1.0
45,31,74,75,1.0
46,2,3,120,1.0
47,2,555,120,1.0
48,31,145,24,1.0
49,2,145,88,1.0
50,31,3,75,1.0
51,31,145,24,1.0
52,2,3,88,1.0
53,31,3,88,1.0
