block_id,A,B,C,probability
0,2,100,33,1
1,3,100000,11,1
2,3,100000,11,1
3,3,100000,18,1
4,3,100000,18,1
5,3,100000,33,1
6,3,100000,11,1
7,1,10,11,1
8,3,10,11,0
8,3,100,11,0
8,3,1000,11,0
8,3,10000,11,0
8,3,100000,11,1
9,2,10000,11,1
10,3,100000,11,1
11,3,10,18,0
11,3,100,18,0
11,3,1000,18,0
11,3,10000,18,0
11,3,100000,18,1
12,1,10,33,1
12,1,100,33,0
12,1,1000,33,0
12,1,10000,33,0
12,1,100000,33,0
13,3,100000,11,1
14,3,100000,18,1
15,3,100000,11,1
16,1,10,33,1
17,1,10,11,1
18,2,100,11,1
19,2,100,11,1
20,2,100,18,1
21,1,10,18,1
22,3,100000,11,1
23,3,100000,33,1
24,3,100000,11,1
25,3,100000,18,1
26,1,10,11,1
26,1,100,11,0
26,1,1000,11,0
26,1,10000,11,0
26,1,100000,11,0
27,3,10,11,0
27,3,100,11,0
27,3,1000,11,0
27,3,10000,11,0
27,3,100000,11,1
28,3,100000,18,1
29,2,10000,11,1
30,1,10,11,1
31,2,10000,33,1
32,1,10,33,1
33,2,100,11,1
34,2,100,18,1
35,3,10,11,0
35,3,100,11,0
35,3,1000,11,0
35,3,10000,11,0
35,3,100000,11,1
36,1,10,18,1
37,3,100000,11,1
38,3,10,18,0
38,3,100,18,0
38,3,1000,18,0
38,3,10000,18,0
38,3,100000,18,1
39,1,10,11,1
40,3,100000,11,1
41,3,100000,18,1
42,3,100000,11,1
43,2,1000,11,1
44,1,10,33,1
45,2,10000,18,1
46,3,100000,11,1
47,3,100000,18,1
48,3,100000,18,1
49,1,10,33,1
49,1,100,33,0
49,1,1000,33,0
49,1,10000,33,0
49,1,100000,33,0
50,1,10,33,1
51,3,100000,11,1
52,1,10,33,1
53,1,10,11,1
54,3,100000,33,1
55,3,10,11,0
55,3,100,11,0
55,3,1000,11,0
55,3,10000,11,0
55,3,100000,11,1
56,3,100000,11,1
57,3,100000,18,1
58,3,100000,11,1
59,1,10,11,1
60,1,10,18,1
61,2,10000,11,1
62,2,100,11,1
63,2,10000,33,1
64,1,10,11,1
65,1,10,18,1
66,1,10,11,1
67,3,10,18,0
67,3,100,18,0
67,3,1000,18,0
67,3,10000,18,0
67,3,100000,18,1
68,1,10,11,1
69,1,10,18,1
70,1,10,18,1
70,1,100,18,0
70,1,1000,18,0
70,1,10000,18,0
70,1,100000,18,0
71,1,10,33,1
71,1,100,33,0
71,1,1000,33,0
71,1,10000,33,0
71,1,100000,33,0
72,1,10,33,1
72,1,100,33,0
72,1,1000,33,0
72,1,10000,33,0
72,1,100000,33,0
73,1,10,11,1
74,2,100,18,1
75,3,10,33,0
75,3,100,33,0
75,3,1000,33,0
75,3,10000,33,0
75,3,100000,33,1
76,1,10,33,1
77,2,100,11,1
78,3,10,33,0
78,3,100,33,0
78,3,1000,33,0
78,3,10000,33,0
78,3,100000,33,1
79,1,10,11,1
79,1,100,11,0
79,1,1000,11,0
79,1,10000,11,0
79,1,100000,11,0
80,1,10,33,1
81,3,100000,11,1
82,1,10,18,1
82,1,100,18,0
82,1,1000,18,0
82,1,10000,18,0
82,1,100000,18,0
83,3,100000,18,1
84,2,10000,11,1
85,3,10,33,0
85,3,100,33,0
85,3,1000,33,0
85,3,10000,33,0
85,3,100000,33,1
86,1,10,18,1
86,1,100,18,0
86,1,1000,18,0
86,1,10000,18,0
86,1,100000,18,0
87,3,100000,11,1
88,2,100,18,1
89,3,100000,33,1
90,2,100,33,1
91,3,10,11,0
91,3,100,11,0
91,3,1000,11,0
91,3,10000,11,0
91,3,100000,11,1
92,1,10,18,1
93,3,100000,11,1
94,3,100000,33,1
95,3,100000,18,1
96,3,100000,33,1
97,3,100000,11,1
98,3,10,33,0
98,3,100,33,0
98,3,1000,33,0
98,3,10000,33,0
98,3,100000,33,1
99,3,10,11,0
99,3,100,11,0
99,3,1000,11,0
99,3,10000,11,0
99,3,100000,11,1
100,3,100000,33,1
101,2,100,11,1
102,3,10,11,0
102,3,100,11,0
102,3,1000,11,0
102,3,10000,11,0
102,3,100000,11,1
103,3,10,18,0
103,3,100,18,0
103,3,1000,18,0
103,3,10000,18,0
103,3,100000,18,1
104,2,1000,18,1
105,3,100000,11,1
106,1,10,11,1
