block_id,A,B,C,probability
0,1,100,7,1.0
1,1,10,7,1.0
2,4,10,7,1.0
3,5,10,7,1.0
4,1,10,7,1.0
5,1,10,7,1.0
6,10,10,7,0.8
6,10,100,7,0.2
7,1,10,4,1.0
8,1,10,7,1.0
9,1,10,7,1.0
10,1,10,7,1.0
11,1,10,7,1.0
12,9,10,4,1.0
13,1,10,7,1.0
14,10,10,7,1.0
15,1,10,7,1.0
16,8,10,4,1.0
17,9,10,7,1.0
18,6,10,7,1.0
19,2,10,7,1.0
20,8,100,7,1.0
21,1,10,7,1.0
22,1,10,7,1.0
23,2,10,7,1.0
24,1,10,7,1.0
25,1,10,7,1.0
26,1,10,7,1.0
27,2,100,7,1.0
28,1,10,7,1.0
29,1,10,7,1.0
30,9,100,7,1.0
31,1,10,7,1.0
32,8,10,7,1.0
33,5,10,7,1.0
34,8,10,7,1.0
35,1,10,7,1.0
36,1,10,7,1.0
37,2,100,7,1.0
38,10,10,7,1.0
39,5,10,7,1.0
40,4,10,7,1.0
41,1,10,7,1.0
42,9,100,7,1.0
43,8,10,7,1.0
44,6,10,7,0.8
44,6,100,7,0.2
45,9,10,7,1.0
46,3,10,7,1.0
47,1,10,7,1.0
48,1,10,7,1.0
49,1,10,7,1.0
50,1,10,7,1.0
51,1,10,7,1.0
52,1,10,7,1.0
53,1,10,7,1.0
54,8,10,7,0.8
54,8,100,7,0.2
55,8,100,7,1.0
56,7,10,7,1.0
57,10,10,7,1.0
58,9,10,7,1.0
59,7,10,7,1.0
60,1,10,7,1.0
61,5,10,7,1.0
62,5,10,7,1.0
63,1,10,7,1.0
64,1,10,7,1.0
65,1,10,7,1.0
66,10,10,7,1.0
67,6,10,7,1.0
68,1,10,7,1.0
69,1,10,7,1.0
70,1,10,7,1.0
71,10,10,7,1.0
72,1,10,7,1.0
73,8,10,7,1.0
74,1,10,7,1.0
75,1,10,7,1.0
76,10,10,7,1.0
77,5,10,7,1.0
78,8,100,7,1.0
79,10,10,7,1.0
80,1,10,7,1.0
81,1,10,7,1.0
82,8,100,7,1.0
83,4,10,7,1.0
84,7,10,7,1.0
85,10,10,7,0.8
85,10,100,7,0.2
86,1,100,4,1.0
87,1,10,7,1.0
88,1,10,7,1.0
89,7,100,7,1.0
90,1,10,7,1.0
91,1,100,7,1.0
92,8,10,7,1.0
93,1,10,7,1.0
94,1,10,4,1.0
95,10,100,7,1.0
96,1,10,7,1.0
97,1,10,7,1.0
98,4,10,7,0.8
98,4,100,7,0.2
99,8,100,7,1.0
100,2,10,7,1.0
101,1,10,7,1.0
102,1,10,7,1.0
103,7,10,7,1.0
104,2,100,7,1.0
105,1,100,7,1.0
106,5,10,7,1.0
107,1,10,7,1.0
108,1,100,7,1.0
109,1,10,7,1.0
110,10,10,7,0.8
110,10,100,7,0.2
111,1,10,7,1.0
112,8,10,7,1.0
113,1,10,7,1.0
114,1,10,7,1.0
115,2,10,7,1.0
116,1,10,7,1.0
117,5,100,7,1.0
118,8,10,7,1.0
119,1,10,4,1.0
120,1,10,7,1.0
121,1,10,7,1.0
122,1,100,7,1.0
123,1,10,7,1.0
124,4,10,7,1.0
125,1,10,7,1.0
126,1,10,7,1.0
127,1,10,7,1.0
128,9,10,7,1.0
129,1,10,7,1.0
130,3,10,7,1.0
131,1,10,7,1.0
132,1,10,7,1.0
133,5,100,4,1.0
134,1,100,7,1.0
135,10,10,4,1.0
136,1,10,7,1.0
137,8,10,7,1.0
138,9,10,4,1.0
139,4,10,4,0.8
139,4,100,4,0.2
140,9,10,7,1.0
141,5,10,7,1.0
142,9,100,7,1.0
143,1,100,7,1.0
144,1,100,7,1.0
145,9,10,7,1.0
146,6,10,4,1.0
147,5,10,7,1.0
148,10,10,7,1.0
149,1,10,7,1.0
150,4,10,7,1.0
151,7,10,7,1.0
152,1,10,7,1.0
153,8,10,4,1.0
154,1,10,7,1.0
155,6,10,4,1.0
156,1,100,4,1.0
157,5,10,7,1.0
158,1,10,4,1.0
159,7,10,7,0.8
159,7,100,7,0.2
160,1,10,7,1.0
161,1,10,7,1.0
162,3,10,7,1.0
163,3,10,7,1.0
164,4,100,7,1.0
165,1,10,7,1.0
166,8,10,7,1.0
167,7,100,4,1.0
168,9,10,7,1.0
169,5,10,7,1.0
170,1,10,7,1.0
171,1,10,7,1.0
172,1,10,7,1.0
173,1,10,7,1.0
174,9,100,7,1.0
175,10,10,7,0.8
175,10,100,7,0.2
176,1,100,7,1.0
177,1,10,7,1.0
178,1,100,7,1.0
179,1,10,7,1.0
180,1,10,7,1.0
181,1,10,7,1.0
182,1,10,7,1.0
183,8,10,7,1.0
184,1,10,7,1.0
185,9,10,7,1.0
186,10,10,4,1.0
187,1,10,7,1.0
188,1,100,7,1.0
189,6,10,7,1.0
190,1,10,7,1.0
191,7,10,7,1.0
192,9,100,7,1.0
193,1,10,7,1.0
194,7,10,7,1.0
195,1,10,7,1.0
196,4,10,7,1.0
197,1,100,7,1.0
198,6,100,7,1.0
199,5,10,7,1.0
200,1,10,7,1.0
201,1,10,7,1.0
202,1,10,7,1.0
203,10,10,7,1.0
204,1,10,7,1.0
205,7,10,7,1.0
206,2,100,7,1.0
207,1,10,7,1.0
208,3,10,7,1.0
209,1,10,7,1.0
210,1,10,4,1.0
211,6,10,7,1.0
212,5,10,7,1.0
213,4,10,7,1.0
214,1,10,7,1.0
215,1,10,7,1.0
216,6,100,7,1.0
217,1,10,4,1.0
218,3,10,7,1.0
219,9,10,7,1.0
220,1,10,7,1.0
221,7,10,7,1.0
222,8,10,4,0.8
222,8,100,4,0.2
223,4,10,7,0.8
223,4,100,7,0.2
224,1,10,7,1.0
225,5,10,7,1.0
226,10,10,7,1.0
227,1,10,7,1.0
228,1,10,7,1.0
229,1,10,7,1.0
230,8,10,7,1.0
231,3,10,7,1.0
232,1,10,7,1.0
233,8,100,7,1.0
234,10,10,7,1.0
235,1,100,7,1.0
236,7,10,7,1.0
237,8,10,7,1.0
238,1,100,7,1.0
239,1,10,7,1.0
240,5,10,7,1.0
241,10,10,7,1.0
242,6,100,4,1.0
243,4,100,7,1.0
244,1,10,7,1.0
245,7,10,7,1.0
246,10,100,7,1.0
247,7,10,7,1.0
248,1,10,7,1.0
249,3,10,7,0.8
249,3,100,7,0.2
250,1,10,7,1.0
251,3,10,7,1.0
252,3,10,7,1.0
253,1,10,7,1.0
254,1,10,4,1.0
255,8,10,7,0.8
255,8,100,7,0.2
256,2,10,7,1.0
257,1,10,4,1.0
258,8,10,7,1.0
259,1,10,7,1.0
260,1,10,7,1.0
261,5,10,7,1.0
262,2,10,7,1.0
263,1,10,7,1.0
264,3,10,4,1.0
265,1,10,7,1.0
266,3,10,7,1.0
267,3,10,7,1.0
268,4,10,7,1.0
269,4,10,4,1.0
270,1,10,7,1.0
271,1,10,7,1.0
272,1,100,7,1.0
273,6,10,7,1.0
274,1,10,4,1.0
275,1,10,7,1.0
276,1,10,7,1.0
277,8,10,7,1.0
278,1,10,7,1.0
279,2,10,7,1.0
280,8,10,7,1.0
281,8,100,7,1.0
282,10,10,7,1.0
283,5,100,4,1.0
284,10,100,7,1.0
285,1,10,7,1.0
286,1,100,7,1.0
287,3,10,7,1.0
288,3,100,4,1.0
289,1,10,7,1.0
290,7,10,7,1.0
291,6,10,7,1.0
292,2,10,7,1.0
293,4,10,7,1.0
294,1,100,7,1.0
295,3,10,7,1.0
296,1,10,4,1.0
297,1,10,7,1.0
298,3,10,4,0.8
298,3,100,4,0.2
299,9,10,7,1.0
300,4,10,7,0.8
300,4,100,7,0.2
301,6,100,7,1.0
302,1,10,7,1.0
303,3,10,7,1.0
304,1,10,7,1.0
305,3,100,7,1.0
306,1,10,7,1.0
307,1,10,7,1.0
308,1,10,7,1.0
309,8,10,7,1.0
310,5,10,7,1.0
311,1,10,7,1.0
312,1,10,7,1.0
313,6,10,7,1.0
314,1,100,7,1.0
315,1,10,7,1.0
316,1,10,4,1.0
317,6,10,7,1.0
318,1,100,7,1.0
319,8,10,7,1.0
320,1,10,7,1.0
321,1,10,7,1.0
322,1,10,7,1.0
323,4,100,7,1.0
324,1,10,7,1.0
325,2,10,4,1.0
326,2,10,7,1.0
327,3,10,4,0.8
327,3,100,4,0.2
328,5,10,7,1.0
329,1,10,7,1.0
330,1,100,7,1.0
331,1,10,7,1.0
332,1,10,7,1.0
333,1,10,7,1.0
334,1,10,7,1.0
335,1,10,7,1.0
336,1,100,7,1.0
337,9,10,7,1.0
338,8,10,4,1.0
339,1,10,7,1.0
340,4,10,7,1.0
341,1,10,7,1.0
342,6,10,7,1.0
343,8,10,7,1.0
344,1,10,7,1.0
345,1,10,7,1.0
346,4,10,7,1.0
347,1,100,7,1.0
348,1,10,7,1.0
349,2,10,7,1.0
350,1,10,7,1.0
351,8,10,7,1.0
352,1,100,7,1.0
353,1,10,7,1.0
354,7,100,7,1.0
355,1,10,7,1.0
356,8,100,7,1.0
357,1,10,4,1.0
358,1,10,7,1.0
359,2,10,7,1.0
360,1,100,7,1.0
361,1,10,7,1.0
362,1,10,7,1.0
363,4,10,7,1.0
364,1,10,4,1.0
365,1,10,4,1.0
366,1,10,4,1.0
367,1,10,7,1.0
368,7,10,7,1.0
369,2,10,7,1.0
370,6,10,4,1.0
371,1,10,7,1.0
372,1,10,7,1.0
373,5,100,7,1.0
374,9,10,4,1.0
375,1,10,7,1.0
376,8,100,7,1.0
377,1,10,7,1.0
378,4,100,7,1.0
379,3,100,7,1.0
380,1,10,4,1.0
381,1,10,7,1.0
382,1,10,7,1.0
383,1,10,7,1.0
384,1,100,4,1.0
385,1,100,7,1.0
386,1,10,7,1.0
387,1,10,7,1.0
388,1,10,4,1.0
389,8,10,7,1.0
390,3,100,7,1.0
391,5,10,7,1.0
392,5,10,7,1.0
393,9,10,4,1.0
394,4,100,7,1.0
395,8,10,7,1.0
396,1,10,7,1.0
397,1,10,7,1.0
398,8,10,7,1.0
399,9,10,7,1.0
400,1,10,7,1.0
