block_id,A,B,C,probability
0,3,100,100,1.0
1,1,100,3,1.0
2,1,100,100,1.0
3,2,13,3,1.0
4,3,100,100,1.0
5,1,100,100,1.0
6,1,13,3,0.0
6,1,55,3,0.0
6,1,100,3,1.0
6,1,999,3,0.0
7,1,100,3,1.0
8,1,100,100,1.0
9,3,999,3,1.0
10,2,100,3,1.0
11,3,13,100,0.25
11,3,55,100,0.25
11,3,100,100,0.25
11,3,999,100,0.25
12,2,100,100,1.0
13,3,13,100,0.25
13,3,55,100,0.25
13,3,100,100,0.25
13,3,999,100,0.25
14,3,55,3,1.0
15,3,100,5,1.0
16,1,100,5,1.0
17,3,100,100,1.0
18,2,100,3,1.0
19,2,999,100,1.0
20,3,13,3,0.25
20,3,55,3,0.25
20,3,100,3,0.25
20,3,999,3,0.25
21,3,13,3,1.0
22,1,100,100,1.0
23,3,55,100,1.0
24,3,999,5,1.0
25,1,100,100,1.0
26,2,55,5,1.0
27,1,100,100,1.0
28,3,13,5,1.0
29,3,999,100,1.0
30,1,100,100,1.0
31,3,55,5,1.0
32,1,100,100,1.0
33,1,100,100,1.0
34,2,13,100,1.0
35,3,999,100,1.0
36,1,100,100,1.0
37,3,13,5,1.0
38,1,100,3,1.0
39,1,100,5,1.0
40,1,100,100,1.0
41,1,13,3,0.0
41,1,55,3,0.0
41,1,100,3,1.0
41,1,999,3,0.0
42,1,100,100,1.0
43,1,100,3,1.0
44,1,100,100,1.0
45,1,100,5,1.0
46,3,55,100,1.0
47,1,100,3,1.0
48,3,55,3,1.0
49,1,100,5,1.0
50,1,100,5,1.0
51,1,100,100,1.0
52,1,100,3,1.0
53,3,13,100,1.0
54,1,100,3,1.0
55,2,999,100,1.0
56,2,999,3,1.0
57,1,100,100,1.0
58,3,999,100,1.0
59,1,100,5,1.0
60,3,13,100,1.0
61,3,100,5,1.0
62,3,999,100,1.0
63,1,100,100,1.0
64,3,13,100,1.0
65,1,13,100,0.0
65,1,55,100,0.0
65,1,100,100,1.0
65,1,999,100,0.0
66,2,55,3,1.0
67,2,999,100,1.0
68,1,13,3,0.0
68,1,55,3,0.0
68,1,100,3,1.0
68,1,999,3,0.0
69,2,999,3,1.0
70,1,100,100,1.0
71,3,55,100,1.0
72,1,100,3,1.0
73,1,100,3,1.0
74,1,100,5,1.0
75,2,13,5,1.0
76,2,999,100,1.0
77,3,100,3,1.0
78,1,100,100,1.0
79,3,999,3,1.0
80,1,100,3,1.0
81,3,13,3,1.0
82,1,100,3,1.0
83,3,13,100,0.25
83,3,55,100,0.25
83,3,100,100,0.25
83,3,999,100,0.25
84,2,999,5,1.0
85,3,100,3,1.0
86,3,100,5,1.0
87,3,55,100,1.0
88,2,13,100,1.0
89,2,13,5,1.0
90,3,55,3,1.0
91,3,55,100,1.0
92,1,100,3,1.0
93,2,999,5,1.0
94,3,999,100,1.0
95,3,55,100,1.0
96,1,100,3,1.0
97,3,100,3,1.0
98,3,55,100,1.0
99,3,13,3,1.0
100,1,100,100,1.0
