block_id,A,B,probability
0,10,100,1.0
1,10,13,1.0
2,10,13,1.0
3,23,100,1.0
4,21,55,1.0
5,10,13,1.0
6,10,13,1.0
7,10,13,1.0
8,21,55,1.0
9,10,13,1.0
10,10,100,1.0
11,10,13,1.0
12,10,55,1.0
13,10,13,1.0
14,21,55,1.0
15,23,100,1.0
16,10,13,1.0
17,23,13,0.1
17,23,55,0.1
17,23,100,0.8
18,10,13,1.0
19,10,55,1.0
20,23,100,1.0
21,10,13,1.0
22,23,13,1.0
23,10,13,1.0
24,21,55,1.0
25,10,13,1.0
26,10,13,1.0
27,10,13,1.0
28,21,55,1.0
29,10,13,1.0
30,21,55,1.0
31,10,100,1.0
32,23,100,1.0
33,23,100,1.0
34,23,100,1.0
35,10,13,1.0
36,10,13,1.0
37,10,13,1.0
38,23,13,0.1
38,23,55,0.1
38,23,100,0.8
39,10,55,1.0
40,23,100,1.0
41,10,13,1.0
42,23,100,1.0
43,10,55,1.0
44,23,13,0.1
44,23,55,0.1
44,23,100,0.8
45,21,100,1.0
46,10,13,1.0
47,10,13,1.0
48,23,100,1.0
49,10,13,1.0
50,10,13,1.0
51,10,100,1.0
52,23,100,1.0
53,23,13,0.1
53,23,55,0.1
53,23,100,0.8
54,21,55,1.0
55,10,13,1.0
56,23,100,1.0
57,10,13,1.0
58,10,13,1.0
59,10,13,1.0
60,23,100,1.0
61,10,13,1.0
62,10,100,1.0
63,23,100,1.0
64,21,55,1.0
65,10,13,1.0
66,21,55,1.0
67,21,55,1.0
68,21,55,1.0
69,23,100,1.0
70,23,55,1.0
71,23,100,1.0
72,21,55,1.0
73,21,55,1.0
74,21,13,1.0
75,10,13,1.0
76,10,55,1.0
77,23,100,1.0
78,10,13,1.0
79,23,100,1.0
80,21,13,1.0
81,21,55,1.0
82,10,100,1.0
83,21,55,1.0
84,21,55,1.0
85,21,55,1.0
86,23,100,1.0
87,10,13,1.0
88,21,13,1.0
89,10,13,1.0
90,23,100,1.0
91,10,13,1.0
92,23,55,1.0
93,23,13,1.0
94,10,13,1.0
95,10,13,1.0
96,10,13,1.0
97,23,100,1.0
98,23,100,1.0
99,23,100,1.0
100,21,55,1.0
101,10,13,1.0
102,10,13,1.0
103,23,100,1.0
104,10,55,1.0
105,10,13,1.0
106,23,100,1.0
107,10,13,1.0
108,23,100,1.0
109,23,100,1.0
110,21,55,1.0
111,10,55,1.0
112,21,55,1.0
113,23,100,1.0
114,21,55,1.0
115,10,13,1.0
116,10,13,1.0
117,21,55,1.0
118,10,13,1.0
119,10,13,1.0
120,23,100,1.0
121,10,13,1.0
122,10,13,1.0
123,10,55,1.0
124,10,100,1.0
125,10,13,1.0
126,23,100,1.0
127,10,13,1.0
128,10,13,1.0
129,10,55,1.0
130,10,13,1.0
131,23,100,1.0
132,21,55,1.0
133,23,100,1.0
134,10,13,1.0
135,21,55,1.0
136,10,13,1.0
137,10,13,1.0
138,10,13,1.0
139,21,55,1.0
140,21,55,1.0
141,23,100,1.0
142,10,55,1.0
143,10,13,1.0
144,10,13,1.0
145,10,13,1.0
146,23,100,1.0
147,23,100,1.0
148,23,55,1.0
149,23,100,1.0
150,21,55,1.0
151,23,100,1.0
152,10,55,1.0
153,23,100,1.0
154,10,13,1.0
155,10,13,1.0
156,10,55,1.0
157,21,13,1.0
158,21,55,1.0
159,21,55,1.0
160,21,100,1.0
161,21,55,1.0
162,23,13,1.0
163,23,100,1.0
164,23,100,1.0
165,10,13,1.0
166,23,100,1.0
167,21,55,1.0
168,21,55,1.0
169,10,13,1.0
170,23,100,1.0
171,10,13,1.0
172,23,100,1.0
173,23,100,1.0
174,10,13,1.0
175,10,13,1.0
176,23,13,1.0
177,21,13,1.0
178,10,13,1.0
179,21,55,1.0
180,23,100,1.0
181,10,13,1.0
182,10,55,1.0
183,23,100,1.0
184,21,55,1.0
185,21,55,1.0
186,23,55,1.0
187,21,55,1.0
188,23,100,1.0
189,10,55,1.0
190,10,13,1.0
191,10,13,1.0
192,21,13,1.0
193,21,55,1.0
194,10,13,1.0
195,10,13,1.0
196,10,100,1.0
197,10,13,1.0
198,21,55,1.0
199,10,13,1.0
200,23,55,1.0
201,10,13,1.0
202,10,55,1.0
203,10,13,1.0
204,21,55,1.0
205,10,13,1.0
206,10,13,1.0
207,21,55,1.0
208,21,55,1.0
209,21,55,1.0
210,21,55,1.0
211,21,55,1.0
212,10,55,1.0
213,10,13,1.0
214,10,13,1.0
215,23,13,0.1
215,23,55,0.1
215,23,100,0.8
216,23,100,1.0
217,23,100,1.0
218,21,55,1.0
