block_id,A,B,C,probability
0,3,100,100,1.0
1,2,999,3,1.0
2,1,100,100,1.0
3,1,13,100,0.0
3,1,55,100,0.0
3,1,100,100,1.0
3,1,999,100,0.0
4,1,100,100,1.0
5,1,13,100,0.0
5,1,55,100,0.0
5,1,100,100,1.0
5,1,999,100,0.0
6,3,13,5,0.25
6,3,55,5,0.25
6,3,100,5,0.25
6,3,999,5,0.25
7,1,100,100,1.0
8,1,100,100,1.0
9,3,13,100,1.0
10,1,100,100,1.0
11,1,100,100,1.0
12,3,999,5,1.0
13,2,999,100,1.0
14,2,13,5,0.25
14,2,55,5,0.25
14,2,100,5,0.25
14,2,999,5,0.25
15,1,100,100,1.0
16,3,13,3,0.25
16,3,55,3,0.25
16,3,100,3,0.25
16,3,999,3,0.25
17,3,100,3,1.0
18,1,100,100,1.0
19,1,100,100,1.0
20,1,100,100,1.0
21,2,13,5,0.25
21,2,55,5,0.25
21,2,100,5,0.25
21,2,999,5,0.25
22,3,13,3,0.25
22,3,55,3,0.25
22,3,100,3,0.25
22,3,999,3,0.25
23,3,13,100,1.0
24,3,13,100,0.25
24,3,55,100,0.25
24,3,100,100,0.25
24,3,999,100,0.25
25,3,13,3,0.25
25,3,55,3,0.25
25,3,100,3,0.25
25,3,999,3,0.25
26,1,100,100,1.0
27,1,100,100,1.0
28,1,13,100,0.0
28,1,55,100,0.0
28,1,100,100,1.0
28,1,999,100,0.0
29,3,13,3,1.0
30,1,100,100,1.0
31,3,100,100,1.0
32,3,13,3,0.25
32,3,55,3,0.25
32,3,100,3,0.25
32,3,999,3,0.25
33,2,55,100,1.0
34,2,999,3,1.0
35,1,100,100,1.0
36,2,13,5,1.0
37,1,100,100,1.0
38,2,13,3,0.25
38,2,55,3,0.25
38,2,100,3,0.25
38,2,999,3,0.25
39,3,13,100,0.25
39,3,55,100,0.25
39,3,100,100,0.25
39,3,999,100,0.25
40,3,13,3,0.25
40,3,55,3,0.25
40,3,100,3,0.25
40,3,999,3,0.25
41,2,100,5,1.0
42,3,13,5,0.25
42,3,55,5,0.25
42,3,100,5,0.25
42,3,999,5,0.25
43,2,55,3,1.0
44,3,55,100,1.0
45,3,55,100,1.0
46,2,13,5,1.0
47,3,13,5,1.0
48,1,100,100,1.0
49,3,13,5,0.25
49,3,55,5,0.25
49,3,100,5,0.25
49,3,999,5,0.25
50,3,999,3,1.0
51,3,13,5,1.0
52,3,13,3,0.25
52,3,55,3,0.25
52,3,100,3,0.25
52,3,999,3,0.25
53,1,100,100,1.0
54,3,13,100,0.25
54,3,55,100,0.25
54,3,100,100,0.25
54,3,999,100,0.25
55,3,13,3,0.25
55,3,55,3,0.25
55,3,100,3,0.25
55,3,999,3,0.25
56,1,100,100,1.0
57,1,100,100,1.0
