block_id,A,B,probability
0,6,100000,1.0
1,3,1000000,1.0
2,3,10,1.0
3,6,1000000,1.0
4,4,10,1.0
5,3,10,0.2
5,3,100,0.2
5,3,1000,0.2
5,3,10000,0.0
5,3,100000,0.2
5,3,1000000,0.2
6,1,1000000,1.0
7,1,1000000,1.0
8,1,1000000,1.0
9,6,1000000,1.0
10,6,1000000,1.0
11,3,10,1.0
12,6,1000000,1.0
13,3,10,0.2
13,3,100,0.2
13,3,1000,0.2
13,3,10000,0.0
13,3,100000,0.2
13,3,1000000,0.2
14,6,100000,1.0
15,6,100000,1.0
16,2,100,1.0
17,5,10000,1.0
18,5,100,1.0
19,1,10,0.3
19,1,100,0.0
19,1,1000,0.3
19,1,10000,0.1
19,1,100000,0.1
19,1,1000000,0.2
20,3,1000,1.0
21,6,100000,1.0
22,3,100,1.0
23,5,1000,1.0
24,3,100000,1.0
25,2,10000,1.0
26,2,10000,1.0
27,1,10,0.3
27,1,100,0.0
27,1,1000,0.3
27,1,10000,0.1
27,1,100000,0.1
27,1,1000000,0.2
28,3,100000,1.0
29,6,100000,1.0
30,1,100000,1.0
31,5,100,1.0
32,2,10000,1.0
33,5,1000,1.0
34,6,100000,1.0
35,1,10,1.0
36,1,10,1.0
37,4,10000,1.0
38,6,1000000,1.0
39,6,10,0.0
39,6,100,0.0
39,6,1000,0.0
39,6,10000,0.0
39,6,100000,0.5
39,6,1000000,0.5
40,6,1000000,1.0
41,1,1000000,1.0
42,1,10000,1.0
43,6,100000,1.0
44,6,1000000,1.0
45,1,1000000,1.0
46,6,1000000,1.0
47,1,10,0.3
47,1,100,0.0
47,1,1000,0.3
47,1,10000,0.1
47,1,100000,0.1
47,1,1000000,0.2
48,1,1000,1.0
49,6,1000000,1.0
50,1,1000,1.0
51,4,1000000,1.0
52,5,10000,1.0
53,1,1000,1.0
54,6,100000,1.0
55,6,1000000,1.0
56,5,10000,1.0
57,6,100000,1.0
58,6,1000000,1.0
59,2,100,1.0
60,1,10,0.3
60,1,100,0.0
60,1,1000,0.3
60,1,10000,0.1
60,1,100000,0.1
60,1,1000000,0.2
61,1,1000,1.0
62,6,1000000,1.0
63,6,100000,1.0
64,5,10000,1.0
65,3,100,1.0
66,5,10000,1.0
67,6,100000,1.0
68,5,10000,1.0
69,6,100000,1.0
70,1,10,0.3
70,1,100,0.0
70,1,1000,0.3
70,1,10000,0.1
70,1,100000,0.1
70,1,1000000,0.2
71,3,1000000,1.0
72,5,100,1.0
73,3,1000,1.0
74,4,10000,1.0
75,1,10,1.0
76,6,1000000,1.0
77,6,100000,1.0
78,4,1000000,1.0
79,1,10,1.0
80,4,10,1.0
81,5,1000,1.0
82,6,100000,1.0
83,3,10,1.0
84,3,10,1.0
85,3,1000000,1.0
86,5,10000,1.0
87,5,1000,1.0
88,1,1000,1.0
89,3,100000,1.0
90,2,1000,1.0
91,1,10000,1.0
92,6,100000,1.0
93,6,1000000,1.0
94,2,10000,1.0
95,6,100000,1.0
96,6,10,0.0
96,6,100,0.0
96,6,1000,0.0
96,6,10000,0.0
96,6,100000,0.5
96,6,1000000,0.5
97,6,100000,1.0
98,5,100,1.0
99,3,1000000,1.0
100,4,10,1.0
101,6,1000000,1.0
102,2,100,1.0
103,6,100000,1.0
104,4,1000,1.0
105,2,1000,1.0
106,3,10,1.0
107,1,10000,1.0
108,6,1000000,1.0
109,3,100,1.0
110,4,1000,1.0
111,6,1000000,1.0
112,3,100000,1.0
113,4,10000,1.0
114,1,10,0.3
114,1,100,0.0
114,1,1000,0.3
114,1,10000,0.1
114,1,100000,0.1
114,1,1000000,0.2
115,1,10,0.3
115,1,100,0.0
115,1,1000,0.3
115,1,10000,0.1
115,1,100000,0.1
115,1,1000000,0.2
116,4,1000,1.0
117,1,1000000,1.0
118,1,10000,1.0
119,1,10000,1.0
120,6,1000000,1.0
121,1,10,1.0
122,3,10,1.0
123,6,100000,1.0
124,2,10000,1.0
125,3,1000,1.0
126,5,10000,1.0
127,6,100000,1.0
128,3,1000,1.0
129,3,1000000,1.0
130,4,1000,1.0
131,1,1000000,1.0
132,2,10000,1.0
133,3,100,1.0
134,6,1000000,1.0
135,3,10,1.0
136,6,1000000,1.0
137,6,100000,1.0
138,1,10,0.3
138,1,100,0.0
138,1,1000,0.3
138,1,10000,0.1
138,1,100000,0.1
138,1,1000000,0.2
139,6,1000000,1.0
140,6,100000,1.0
141,4,1000,1.0
142,3,100000,1.0
143,1,100000,1.0
144,6,100000,1.0
145,1,10000,1.0
146,6,1000000,1.0
147,5,10000,1.0
148,6,100000,1.0
149,4,1000000,1.0
150,5,1000,1.0
151,3,10,0.2
151,3,100,0.2
151,3,1000,0.2
151,3,10000,0.0
151,3,100000,0.2
151,3,1000000,0.2
152,3,10,1.0
153,1,10,0.3
153,1,100,0.0
153,1,1000,0.3
153,1,10000,0.1
153,1,100000,0.1
153,1,1000000,0.2
154,6,1000000,1.0
155,1,1000000,1.0
156,2,100,1.0
157,3,10,1.0
158,6,1000000,1.0
159,6,1000000,1.0
160,6,1000000,1.0
161,4,10000,1.0
162,6,100000,1.0
163,3,100000,1.0
164,3,100,1.0
165,6,100000,1.0
166,6,100000,1.0
167,4,10,1.0
168,1,10,1.0
169,6,10,0.0
169,6,100,0.0
169,6,1000,0.0
169,6,10000,0.0
169,6,100000,0.5
169,6,1000000,0.5
170,1,10,0.3
170,1,100,0.0
170,1,1000,0.3
170,1,10000,0.1
170,1,100000,0.1
170,1,1000000,0.2
171,6,1000000,1.0
172,3,1000,1.0
173,1,10,0.3
173,1,100,0.0
173,1,1000,0.3
173,1,10000,0.1
173,1,100000,0.1
173,1,1000000,0.2
174,3,10,0.2
174,3,100,0.2
174,3,1000,0.2
174,3,10000,0.0
174,3,100000,0.2
174,3,1000000,0.2
175,6,1000000,1.0
176,1,10,0.3
176,1,100,0.0
176,1,1000,0.3
176,1,10000,0.1
176,1,100000,0.1
176,1,1000000,0.2
177,3,10,0.2
177,3,100,0.2
177,3,1000,0.2
177,3,10000,0.0
177,3,100000,0.2
177,3,1000000,0.2
178,6,1000000,1.0
179,1,10,0.3
179,1,100,0.0
179,1,1000,0.3
179,1,10000,0.1
