block_id,A,B,C,probability
0,1,13,1,0.3
0,1,56,1,0.2
0,1,103,1,0.2
0,1,200,1,0.1
0,1,350,1,0.2
1,12,13,3,0.4999999999999999
1,12,56,3,0.19999999999999996
1,12,103,3,0.09999999999999998
1,12,200,3,0.09999999999999998
1,12,350,3,0.09999999999999998
2,35,13,2,0.1
2,35,56,2,0.2
2,35,103,2,0.1
2,35,200,2,0.2
2,35,350,2,0.4
3,24,13,1,0.3
3,24,56,1,0.2
3,24,103,1,0.2
3,24,200,1,0.1
3,24,350,1,0.2
4,23,13,2,0.1
4,23,56,2,0.2
4,23,103,2,0.1
4,23,200,2,0.2
4,23,350,2,0.4
5,35,13,4,0.4999999999999999
5,35,56,4,0.19999999999999996
5,35,103,4,0.09999999999999998
5,35,200,4,0.09999999999999998
5,35,350,4,0.09999999999999998
6,23,56,1,1.0
7,24,13,4,0.4999999999999999
7,24,56,4,0.19999999999999996
7,24,103,4,0.09999999999999998
7,24,200,4,0.09999999999999998
7,24,350,4,0.09999999999999998
8,46,350,4,1.0
9,24,13,2,1.0
10,23,13,4,1.0
11,23,350,2,1.0
12,46,13,1,0.3
12,46,56,1,0.2
12,46,103,1,0.2
12,46,200,1,0.1
12,46,350,1,0.2
13,46,103,2,1.0
14,24,13,2,0.1
14,24,56,2,0.2
14,24,103,2,0.1
14,24,200,2,0.2
14,24,350,2,0.4
15,35,350,3,1.0
16,35,103,1,1.0
17,46,200,1,1.0
18,46,13,3,0.4999999999999999
18,46,56,3,0.19999999999999996
18,46,103,3,0.09999999999999998
18,46,200,3,0.09999999999999998
18,46,350,3,0.09999999999999998
19,23,13,2,0.1
19,23,56,2,0.2
19,23,103,2,0.1
19,23,200,2,0.2
19,23,350,2,0.4
20,35,103,4,1.0
21,35,13,4,1.0
22,12,13,1,0.3
22,12,56,1,0.2
22,12,103,1,0.2
22,12,200,1,0.1
22,12,350,1,0.2
23,35,56,4,1.0
24,1,13,4,1.0
25,12,200,4,1.0
26,24,200,4,1.0
27,23,56,2,1.0
28,12,13,3,1.0
29,46,13,3,0.4999999999999999
29,46,56,3,0.19999999999999996
29,46,103,3,0.09999999999999998
29,46,200,3,0.09999999999999998
29,46,350,3,0.09999999999999998
30,1,350,2,1.0
31,23,103,1,1.0
32,35,13,3,0.4999999999999999
32,35,56,3,0.19999999999999996
32,35,103,3,0.09999999999999998
32,35,200,3,0.09999999999999998
32,35,350,3,0.09999999999999998
33,35,13,3,0.4999999999999999
33,35,56,3,0.19999999999999996
33,35,103,3,0.09999999999999998
33,35,200,3,0.09999999999999998
33,35,350,3,0.09999999999999998
34,23,56,1,1.0
35,1,13,4,1.0
36,1,13,4,1.0
37,1,13,4,1.0
38,46,13,4,0.4999999999999999
38,46,56,4,0.19999999999999996
38,46,103,4,0.09999999999999998
38,46,200,4,0.09999999999999998
38,46,350,4,0.09999999999999998
39,12,56,1,1.0
40,24,103,1,1.0
41,24,56,1,1.0
42,23,200,1,1.0
43,35,13,2,1.0
44,35,13,3,0.4999999999999999
44,35,56,3,0.19999999999999996
44,35,103,3,0.09999999999999998
44,35,200,3,0.09999999999999998
44,35,350,3,0.09999999999999998
45,1,13,1,0.3
45,1,56,1,0.2
45,1,103,1,0.2
45,1,200,1,0.1
45,1,350,1,0.2
46,35,13,3,1.0
47,46,56,4,1.0
48,46,13,4,1.0
49,35,103,1,1.0
50,35,350,4,1.0
51,23,13,3,0.4999999999999999
51,23,56,3,0.19999999999999996
51,23,103,3,0.09999999999999998
51,23,200,3,0.09999999999999998
51,23,350,3,0.09999999999999998
52,46,13,4,1.0
53,46,13,2,0.1
53,46,56,2,0.2
53,46,103,2,0.1
53,46,200,2,0.2
53,46,350,2,0.4
54,1,103,4,1.0
55,12,200,3,1.0
56,46,13,4,1.0
57,12,13,2,0.1
57,12,56,2,0.2
57,12,103,2,0.1
57,12,200,2,0.2
57,12,350,2,0.4
58,1,13,1,1.0
59,24,350,1,1.0
60,24,103,1,1.0
61,46,103,1,1.0
62,12,103,4,1.0
63,12,56,1,1.0
64,35,13,3,0.4999999999999999
64,35,56,3,0.19999999999999996
64,35,103,3,0.09999999999999998
64,35,200,3,0.09999999999999998
64,35,350,3,0.09999999999999998
65,1,13,4,1.0
66,24,56,1,1.0
67,12,200,1,1.0
68,12,13,1,1.0
69,35,200,2,1.0
70,23,350,4,1.0
71,1,56,3,1.0
72,12,56,3,1.0
73,23,350,1,1.0
74,1,13,3,0.4999999999999999
74,1,56,3,0.19999999999999996
74,1,103,3,0.09999999999999998
74,1,200,3,0.09999999999999998
74,1,350,3,0.09999999999999998
75,35,13,3,1.0
76,35,56,1,1.0
77,12,200,4,1.0
78,46,13,4,1.0
79,24,13,1,1.0
80,35,13,3,0.4999999999999999
80,35,56,3,0.19999999999999996
80,35,103,3,0.09999999999999998
80,35,200,3,0.09999999999999998
80,35,350,3,0.09999999999999998
81,46,103,3,1.0
82,35,56,3,1.0
83,1,56,4,1.0
84,12,200,1,1.0
85,46,350,1,1.0
86,12,103,4,1.0
87,1,13,1,1.0
88,12,103,3,1.0
89,12,56,4,1.0
90,46,13,1,1.0
91,12,13,1,1.0
92,12,13,1,1.0
93,1,200,4,1.0
94,24,13,1,1.0
95,1,56,4,1.0
96,24,103,4,1.0
97,12,56,1,1.0
98,12,13,1,0.3
98,12,56,1,0.2
98,12,103,1,0.2
98,12,200,1,0.1
98,12,350,1,0.2
99,23,200,1,1.0
100,35,13,3,1.0
101,35,13,4,0.4999999999999999
101,35,56,4,0.19999999999999996
101,35,103,4,0.09999999999999998
101,35,200,4,0.09999999999999998
101,35,350,4,0.09999999999999998
102,46,13,4,0.4999999999999999
102,46,56,4,0.19999999999999996
102,46,103,4,0.09999999999999998
102,46,200,4,0.09999999999999998
102,46,350,4,0.09999999999999998
103,46,56,3,1.0
104,12,13,4,0.4999999999999999
104,12,56,4,0.19999999999999996
104,12,103,4,0.09999999999999998
104,12,200,4,0.09999999999999998
104,12,350,4,0.09999999999999998
105,12,350,1,1.0
106,1,13,1,0.3
106,1,56,1,0.2
106,1,103,1,0.2
106,1,200,1,0.1
106,1,350,1,0.2
107,12,13,1,0.3
107,12,56,1,0.2
107,12,103,1,0.2
107,12,200,1,0.1
107,12,350,1,0.2
108,1,103,1,1.0
109,1,103,4,1.0
110,24,350,1,1.0
111,35,13,4,1.0
112,12,103,3,1.0
113,24,350,1,1.0
114,35,103,2,1.0
115,24,13,4,0.4999999999999999
115,24,56,4,0.19999999999999996
115,24,103,4,0.09999999999999998
