block_id,A,B,C,probability
0,56,155,45,0.3
0,56,155,98,0.1
0,56,155,178,0.3
0,56,155,356,0.3
1,21,12,45,0.0
1,21,45,45,0.0
1,21,155,45,0.0
1,21,198,45,0.0
1,21,12,98,0.0
1,21,45,98,0.0
1,21,155,98,0.0
1,21,198,98,0.0
1,21,12,178,0.45714285714285724
1,21,45,178,0.11428571428571431
1,21,155,178,0.34285714285714286
1,21,198,178,0.08571428571428572
1,21,12,356,0.0
1,21,45,356,0.0
1,21,155,356,0.0
1,21,198,356,0.0
2,21,155,45,1.0
3,34,198,356,1.0
4,21,12,98,1.0
5,34,12,178,0.21621621621621626
5,34,45,178,0.5405405405405406
5,34,155,178,0.16216216216216217
5,34,198,178,0.08108108108108109
6,34,198,356,1.0
7,56,198,98,1.0
8,56,198,356,1.0
9,34,12,356,1.0
10,21,45,178,1.0
11,56,12,178,0.35294117647058826
11,56,45,178,0.11764705882352945
11,56,155,178,0.2647058823529412
11,56,198,178,0.2647058823529412
12,34,45,178,1.0
13,34,45,356,1.0
14,56,198,356,1.0
15,78,198,356,1.0
16,78,155,45,1.0
17,21,155,178,1.0
18,21,12,178,1.0
19,34,45,178,1.0
20,56,45,45,1.0
21,56,12,45,1.0
22,21,155,45,1.0
23,21,155,45,0.3
23,21,155,98,0.1
23,21,155,178,0.3
23,21,155,356,0.3
24,78,12,178,1.0
25,34,12,178,0.21621621621621626
25,34,45,178,0.5405405405405406
25,34,155,178,0.16216216216216217
25,34,198,178,0.08108108108108109
26,56,45,45,0.3
26,56,45,98,0.1
26,56,45,178,0.4
26,56,45,356,0.2
27,56,12,45,0.2
27,56,12,98,0.2
27,56,12,178,0.4
27,56,12,356,0.2
28,56,12,45,1.0
29,56,198,178,1.0
30,21,12,98,1.0
31,34,45,178,1.0
32,78,155,178,1.0
33,21,12,98,1.0
34,56,198,45,0.2
34,56,198,98,0.1
34,56,198,178,0.3
34,56,198,356,0.4
35,21,12,356,1.0
36,78,155,356,1.0
37,56,12,178,1.0
38,21,45,356,1.0
39,56,12,178,0.35294117647058826
39,56,45,178,0.11764705882352945
39,56,155,178,0.2647058823529412
39,56,198,178,0.2647058823529412
40,56,12,98,1.0
41,21,12,178,1.0
42,34,155,356,1.0
43,34,12,45,1.0
44,56,155,356,1.0
45,21,198,356,1.0
46,56,198,356,1.0
47,21,12,45,0.2
47,21,12,98,0.2
47,21,12,178,0.4
47,21,12,356,0.2
48,78,155,45,0.3
48,78,155,98,0.1
48,78,155,178,0.3
48,78,155,356,0.3
49,56,155,356,1.0
50,78,12,178,0.25000000000000006
50,78,45,178,0.0
50,78,155,178,0.375
50,78,198,178,0.375
51,56,12,356,1.0
52,34,12,178,1.0
53,34,45,98,1.0
54,78,198,178,1.0
55,78,155,45,0.3
55,78,155,98,0.1
55,78,155,178,0.3
55,78,155,356,0.3
56,56,198,98,1.0
57,56,198,178,1.0
58,21,12,178,1.0
59,56,155,178,1.0
60,56,198,45,0.2
60,56,198,98,0.1
60,56,198,178,0.3
60,56,198,356,0.4
61,78,12,178,0.25000000000000006
61,78,45,178,0.0
61,78,155,178,0.375
61,78,198,178,0.375
62,21,198,356,1.0
63,56,12,45,0.0
63,56,45,45,0.0
63,56,155,45,0.0
63,56,198,45,0.0
63,56,12,98,0.0
63,56,45,98,0.0
63,56,155,98,0.0
63,56,198,98,0.0
63,56,12,178,0.35294117647058826
63,56,45,178,0.11764705882352942
63,56,155,178,0.2647058823529412
63,56,198,178,0.2647058823529412
63,56,12,356,0.0
63,56,45,356,0.0
63,56,155,356,0.0
63,56,198,356,0.0
64,34,155,356,1.0
65,56,198,356,1.0
66,56,12,178,0.35294117647058826
66,56,45,178,0.11764705882352945
66,56,155,178,0.2647058823529412
66,56,198,178,0.2647058823529412
67,56,155,178,1.0
68,56,12,178,0.35294117647058826
68,56,45,178,0.11764705882352945
68,56,155,178,0.2647058823529412
68,56,198,178,0.2647058823529412
69,56,198,45,1.0
70,21,12,178,0.45714285714285713
70,21,45,178,0.11428571428571428
70,21,155,178,0.34285714285714275
70,21,198,178,0.08571428571428569
71,21,155,45,0.3
71,21,155,98,0.1
71,21,155,178,0.3
71,21,155,356,0.3
72,78,12,45,0.2
72,78,12,98,0.2
72,78,12,178,0.4
72,78,12,356,0.2
73,78,198,178,1.0
74,78,155,356,1.0
75,21,45,98,1.0
76,56,12,178,0.35294117647058826
76,56,45,178,0.11764705882352945
76,56,155,178,0.2647058823529412
76,56,198,178,0.2647058823529412
77,21,12,45,0.2
77,21,12,98,0.2
77,21,12,178,0.4
77,21,12,356,0.2
78,21,12,45,0.2
78,21,12,98,0.2
78,21,12,178,0.4
78,21,12,356,0.2
79,21,12,45,0.2
79,21,12,98,0.2
79,21,12,178,0.4
79,21,12,356,0.2
80,56,198,356,1.0
81,34,12,356,1.0
82,21,12,45,0.2
82,21,12,98,0.2
82,21,12,178,0.4
82,21,12,356,0.2
83,21,12,98,1.0
84,56,198,356,1.0
85,21,12,45,0.0
85,21,45,45,0.0
85,21,155,45,0.0
85,21,198,45,0.0
85,21,12,98,0.0
85,21,45,98,0.0
85,21,155,98,0.0
85,21,198,98,0.0
85,21,12,178,0.4571428571428572
85,21,45,178,0.1142857142857143
