block_id,A,B,C,probability
0,3,100000,33,1
1,3,100000,33,1
2,3,100000,33,1
3,1,10,11,1
4,2,100,11,1
5,3,100000,11,1
6,3,100000,11,1
7,3,100000,33,1
8,1,10,33,1
8,1,100,33,0
8,1,1000,33,0
8,1,10000,33,0
8,1,100000,33,0
9,2,10000,18,1
10,2,100,11,1
11,2,100,11,1
12,3,100000,11,1
13,3,100000,33,1
14,2,100,11,1
15,3,100000,18,1
16,1,10,18,1
17,1,10,33,1
18,2,100,18,1
19,3,100000,11,1
20,3,100000,18,1
21,3,100000,18,1
22,2,10000,18,1
23,3,100000,33,1
24,1,10,11,1
25,3,100000,18,1
26,3,100000,33,1
27,3,10,11,0
27,3,100,11,0
27,3,1000,11,0
27,3,10000,11,0
27,3,100000,11,1
28,1,10,33,1
29,2,10000,33,1
30,2,1000,18,1
31,2,100,18,1
32,2,10000,18,1
33,1,10,33,1
34,2,1000,33,1
35,3,100000,18,1
36,1,10,33,1
37,3,100000,33,1
38,3,100000,11,1
39,1,10,18,1
39,1,100,18,0
39,1,1000,18,0
39,1,10000,18,0
39,1,100000,18,0
40,3,10,18,0
40,3,100,18,0
40,3,1000,18,0
40,3,10000,18,0
40,3,100000,18,1
41,1,10,11,1
42,2,10000,11,1
43,1,10,18,1
44,3,100000,33,1
45,1,10,33,1
46,1,10,11,1
46,1,100,11,0
46,1,1000,11,0
46,1,10000,11,0
46,1,100000,11,0
47,3,100000,33,1
48,1,10,33,1
48,1,100,33,0
48,1,1000,33,0
48,1,10000,33,0
48,1,100000,33,0
49,1,10,11,1
50,3,100000,11,1
51,2,10000,18,1
52,3,100000,18,1
53,3,100000,18,1
54,1,10,33,1
55,1,10,11,1
56,3,100000,33,1
57,3,100000,33,1
58,1,10,11,1
59,1,10,33,1
60,3,100000,11,1
61,2,10000,11,1
62,1,10,18,1
63,3,100000,11,1
64,3,100000,11,1
65,2,1000,11,1
66,2,1000,18,1
67,3,100000,33,1
68,3,10,18,0
68,3,100,18,0
68,3,1000,18,0
68,3,10000,18,0
68,3,100000,18,1
69,1,10,11,1
70,3,100000,33,1
71,3,100000,11,1
72,3,100000,33,1
73,1,10,11,1
74,3,10,33,0
74,3,100,33,0
74,3,1000,33,0
74,3,10000,33,0
74,3,100000,33,1
75,3,100000,11,1
76,3,100000,33,1
77,3,100000,18,1
78,1,10,18,1
79,3,100000,11,1
80,1,10,18,1
81,3,100000,11,1
82,1,10,33,1
83,1,10,11,1
84,3,100000,11,1
85,1,10,33,1
85,1,100,33,0
85,1,1000,33,0
85,1,10000,33,0
