block_id,A,B,C,probability
0,20,3,15,1.0
1,2,3,245,1.0
2,20,24,78,1.0
3,18,24,78,1.0
4,2,24,123,1.0
5,18,14,123,1.0
6,13,24,4,1.0
7,18,3,4,1.0
8,18,24,245,1.0
9,13,3,123,1.0
10,2,3,15,1.0
11,2,24,15,1.0
12,13,24,245,1.0
13,18,14,4,1.0
14,2,24,4,1.0
15,18,24,123,1.0
16,18,24,15,1.0
17,2,98,78,1.0
18,20,98,4,1.0
19,18,98,245,1.0
20,13,3,15,1.0
21,2,24,245,1.0
22,18,98,245,1.0
23,20,14,78,1.0
24,18,24,15,1.0
25,18,98,245,1.0
26,18,14,15,1.0
27,20,24,15,1.0
28,18,14,15,1.0
29,2,24,245,1.0
30,18,98,15,1.0
31,18,24,15,1.0
32,13,24,15,1.0
33,2,24,123,1.0
34,13,3,123,1.0
35,20,98,15,1.0
36,20,14,15,1.0
37,20,3,78,1.0
38,18,3,245,1.0
39,13,24,245,1.0
40,20,98,15,1.0
41,2,14,78,1.0
42,18,24,245,1.0
43,20,3,78,1.0
44,2,98,4,0.1
44,2,98,15,0.2
44,2,98,78,0.3
44,2,98,123,0.1
44,2,98,245,0.3
45,18,3,123,1.0
46,13,98,4,1.0
47,18,24,78,1.0
48,18,98,4,1.0
49,2,98,78,1.0
50,20,98,123,1.0
51,18,3,78,1.0
52,20,24,123,1.0
53,13,98,4,0.09999999999999998
53,13,98,15,0.19999999999999996
53,13,98,78,0.29999999999999993
53,13,98,123,0.29999999999999993
53,13,98,245,0.09999999999999998
54,18,14,123,1.0
55,20,3,123,1.0
56,18,24,4,1.0
57,20,98,78,1.0
58,20,24,123,1.0
59,18,14,123,1.0
60,13,3,123,1.0
61,2,3,78,1.0
62,18,3,4,1.0
63,18,98,4,1.0
64,2,14,15,1.0
65,20,3,78,1.0
66,2,3,78,1.0
67,2,24,15,1.0
68,20,98,123,1.0
69,20,3,78,1.0
70,20,98,78,1.0
71,18,14,245,1.0
72,20,98,78,1.0
73,20,14,123,1.0
74,18,3,78,1.0
75,13,14,4,1.0
76,18,24,4,0.2
76,18,24,15,0.2
76,18,24,78,0.2
76,18,24,123,0.2
76,18,24,245,0.2
77,13,14,123,1.0
78,20,3,78,1.0
79,20,3,15,1.0
80,18,3,15,1.0
81,20,24,4,0.2
81,20,24,15,0.2
81,20,24,78,0.2
81,20,24,123,0.2
81,20,24,245,0.2
82,20,98,123,1.0
83,20,3,123,1.0
84,2,14,123,1.0
85,2,14,4,1.0
86,18,24,123,1.0
87,2,3,4,1.0
88,20,3,123,1.0
89,18,24,78,1.0
90,13,3,78,1.0
91,2,14,78,1.0
92,20,3,78,1.0
93,18,14,78,1.0
94,18,24,123,1.0
95,18,3,123,1.0
96,18,98,78,1.0
97,13,3,15,1.0
98,20,14,245,1.0
99,2,3,78,1.0
100,18,24,4,0.2
100,18,24,15,0.2
100,18,24,78,0.2
100,18,24,123,0.2
100,18,24,245,0.2
101,20,24,123,1.0
102,18,98,245,1.0
103,18,98,4,1.0
104,18,14,245,1.0
105,18,98,78,1.0
106,13,14,15,1.0
107,2,3,4,1.0
108,18,98,245,1.0
109,18,14,245,1.0
110,20,24,4,1.0
111,2,14,123,1.0
112,20,98,245,1.0
113,18,14,123,1.0
114,2,98,15,1.0
115,2,24,245,1.0
116,13,24,78,1.0
117,20,24,245,1.0
118,18,3,78,1.0
119,2,24,15,1.0
120,20,14,15,1.0
121,18,24,123,1.0
122,13,24,15,1.0
123,20,24,15,1.0
124,2,3,15,1.0
125,13,3,4,1.0
126,18,98,78,1.0
127,13,24,4,0.2
127,13,24,15,0.2
127,13,24,78,0.2
127,13,24,123,0.2
127,13,24,245,0.2
128,20,3,78,1.0
129,2,24,78,1.0
130,13,14,15,1.0
131,20,98,4,0.09999999999999998
131,20,98,15,0.19999999999999996
131,20,98,78,0.29999999999999993
131,20,98,123,0.29999999999999993
131,20,98,245,0.09999999999999998
132,20,14,245,1.0
133,18,14,15,1.0
134,20,14,4,1.0
135,13,14,245,1.0
136,18,24,4,1.0
137,2,24,15,1.0
138,13,98,123,1.0
139,2,98,245,1.0
140,2,14,78,1.0
141,13,3,15,1.0
142,20,24,78,1.0
143,18,98,78,1.0
144,18,24,123,1.0
145,20,24,245,1.0
146,20,98,123,1.0
147,2,24,123,1.0
148,20,98,78,1.0
149,2,14,78,1.0
150,20,14,78,1.0
151,2,14,4,1.0
152,18,24,78,1.0
153,18,24,245,1.0
154,2,3,15,1.0
155,20,14,15,1.0
156,2,24,4,1.0
157,2,24,245,1.0
158,18,14,245,1.0
159,20,14,123,1.0
160,13,98,245,1.0
161,18,3,245,1.0
162,13,24,4,0.2
