block_id,A,B,C,probability
0,44,134,43,1.0
1,44,234,43,1.0
2,56,99,123,1.0
3,2,12,89,1.0
4,2,99,123,1.0
5,77,12,123,0.49999999999999994
5,77,99,123,0.1
5,77,134,123,0.2
5,77,234,123,0.2
6,77,12,123,1.0
7,2,12,123,0.3
7,2,99,123,0.20000000000000004
7,2,134,123,0.4000000000000001
7,2,234,123,0.10000000000000002
8,77,12,43,1.0
9,56,234,89,1.0
10,56,99,43,1.0
11,2,99,123,1.0
12,2,12,78,1.0
13,44,99,89,1.0
14,44,134,43,1.0
15,56,99,43,1.0
16,44,99,89,1.0
17,56,234,123,1.0
18,2,134,123,1.0
19,2,134,43,1.0
20,77,12,89,1.0
21,2,99,78,1.0
22,44,134,89,1.0
23,56,99,43,1.0
24,44,134,43,1.0
25,2,134,78,1.0
26,56,234,89,1.0
27,2,12,78,1.0
28,2,12,123,1.0
29,2,99,43,1.0
30,56,99,43,1.0
31,56,99,78,1.0
32,56,12,43,0.2
32,56,99,43,0.2
32,56,134,43,0.2
32,56,234,43,0.4
33,2,134,78,1.0
34,44,99,43,1.0
35,2,134,78,1.0
36,77,234,89,1.0
37,44,134,123,1.0
38,77,134,123,1.0
39,44,99,43,1.0
40,77,12,123,1.0
41,77,12,89,1.0
42,77,234,123,1.0
43,2,134,89,1.0
44,2,134,89,1.0
45,44,99,123,1.0
46,56,12,89,1.0
47,2,134,78,1.0
48,56,99,89,1.0
49,56,134,89,1.0
50,2,134,123,1.0
51,2,134,43,1.0
52,44,134,43,1.0
53,56,234,43,1.0
54,44,134,78,1.0
55,44,134,78,1.0
56,77,12,123,1.0
57,44,234,123,1.0
58,56,134,89,1.0
59,2,12,89,1.0
60,56,12,89,1.0
61,2,134,123,1.0
62,56,12,123,1.0
63,77,12,78,1.0
64,2,12,78,0.3
64,2,99,78,0.20000000000000004
64,2,134,78,0.4000000000000001
64,2,234,78,0.10000000000000002
65,2,12,78,1.0
66,44,234,89,1.0
67,77,12,89,1.0
68,56,234,89,1.0
69,56,234,43,1.0
70,56,99,89,1.0
71,44,234,78,1.0
72,44,134,78,1.0
73,44,134,78,1.0
74,44,234,43,1.0
75,2,12,78,1.0
76,44,12,43,1.0
77,77,12,123,1.0
78,56,134,89,1.0
79,44,134,43,1.0
80,56,234,123,1.0
81,44,12,78,0.1
81,44,99,78,0.29999999999999993
81,44,134,78,0.4
81,44,234,78,0.2
82,2,99,78,1.0
83,77,12,89,1.0
84,2,99,78,1.0
85,44,134,78,1.0
86,56,134,89,1.0
87,56,12,43,0.2
87,56,99,43,0.2
87,56,134,43,0.2
87,56,234,43,0.4
88,56,234,123,1.0
89,56,234,89,1.0
90,2,99,78,1.0
91,2,134,89,1.0
92,56,12,89,0.2
92,56,99,89,0.2
92,56,134,89,0.2
92,56,234,89,0.4
93,44,234,89,1.0
94,56,12,43,1.0
95,44,12,78,1.0
96,2,134,123,1.0
97,77,12,123,1.0
98,2,134,89,1.0
99,44,134,89,1.0
100,44,134,89,1.0
101,56,234,43,1.0
102,56,12,123,1.0
103,2,12,43,0.3
103,2,99,43,0.20000000000000004
103,2,134,43,0.4000000000000001
103,2,234,43,0.10000000000000002
104,77,12,78,1.0
105,77,134,89,1.0
106,2,134,43,1.0
107,44,99,123,1.0
108,44,99,89,1.0
109,2,12,89,1.0
110,56,134,123,1.0
111,44,134,89,1.0
112,56,234,123,1.0
113,44,12,123,1.0
114,2,134,43,1.0
115,56,234,123,1.0
116,44,134,123,1.0
117,2,234,78,1.0
118,77,12,89,1.0
119,56,134,123,1.0
120,77,99,78,1.0
121,56,234,123,1.0
122,56,99,89,1.0
123,2,134,43,1.0
124,77,12,123,0.49999999999999994
124,77,99,123,0.1
124,77,134,123,0.2
124,77,234,123,0.2
125,44,12,123,1.0
126,2,134,123,1.0
127,56,234,123,1.0
128,77,12,78,1.0
129,44,134,43,1.0
130,56,234,89,1.0
131,77,12,123,1.0
132,2,99,43,1.0
133,2,12,89,1.0
134,44,234,89,1.0
135,44,134,43,1.0
136,77,134,123,1.0
137,2,134,78,1.0
138,56,12,89,1.0
139,56,12,123,1.0
140,56,12,89,1.0
141,56,234,89,1.0
142,2,12,123,0.3
142,2,99,123,0.20000000000000004
142,2,134,123,0.4000000000000001
142,2,234,123,0.10000000000000002
143,56,134,89,1.0
144,44,234,78,1.0
145,56,12,78,0.2
145,56,99,78,0.2
145,56,134,78,0.2
145,56,234,78,0.4
146,44,134,43,1.0
147,2,234,43,1.0
148,77,234,43,1.0
149,44,99,43,1.0
150,44,12,123,1.0
151,44,99,43,1.0
152,44,234,78,1.0
153,44,99,78,1.0
154,2,134,43,1.0
155,77,234,89,1.0
156,56,234,89,1.0
157,77,234,123,1.0
158,2,134,123,1.0
159,2,134,123,1.0
160,44,234,78,1.0
161,2,234,89,1.0
162,56,12,43,1.0
163,2,12,78,1.0
164,2,12,89,0.3
164,2,99,89,0.20000000000000004
164,2,134,89,0.4000000000000001
164,2,234,89,0.10000000000000002
165,2,134,43,1.0
166,2,134,78,1.0
167,56,99,43,1.0
168,44,134,78,1.0
169,56,134,43,1.0
170,2,134,89,1.0
171,56,234,89,1.0
172,2,234,78,1.0
173,77,99,123,1.0
174,56,234,43,1.0
175,56,99,123,1.0
176,2,12,78,1.0
177,56,234,123,1.0
178,77,134,123,1.0
179,77,12,123,0.49999999999999994
179,77,99,123,0.1
179,77,134,123,0.2
179,77,234,123,0.2
180,56,234,43,1.0
181,56,234,78,1.0
182,44,12,43,1.0
183,77,12,89,1.0
184,56,234,123,1.0
185,77,234,89,1.0
186,77,99,43,1.0
187,2,12,43,1.0
188,56,234,43,1.0
189,2,134,78,1.0
190,2,134,78,1.0
191,77,12,123,1.0
192,2,134,43,1.0
193,2,134,89,1.0
194,56,134,89,1.0
195,44,99,43,1.0
196,77,99,123,1.0
197,56,134,89,1.0
198,2,234,89,1.0
199,56,99,78,1.0
200,44,99,123,1.0
201,77,12,78,1.0
202,56,12,43,1.0
203,44,99,123,1.0
204,77,12,123,1.0
205,2,134,78,1.0
206,77,12,43,1.0
207,56,134,43,1.0
208,56,234,43,1.0
209,2,134,43,1.0
210,77,134,123,1.0
211,56,12,123,1.0
212,77,12,78,1.0
213,56,12,89,1.0
214,44,99,43,1.0
215,44,99,89,1.0
216,56,12,43,0.2
216,56,99,43,0.2
216,56,134,43,0.2
216,56,234,43,0.4
217,2,12,43,0.3
217,2,99,43,0.20000000000000004
217,2,134,43,0.4000000000000001
217,2,234,43,0.10000000000000002
218,2,12,78,0.3
218,2,99,78,0.20000000000000004
218,2,134,78,0.4000000000000001
218,2,234,78,0.10000000000000002
219,56,12,43,1.0
220,2,134,43,1.0
221,56,134,89,1.0
222,56,234,43,1.0
223,56,234,89,1.0
224,56,12,89,1.0
225,56,234,43,1.0
226,56,12,78,1.0
227,2,12,89,1.0
228,2,134,78,1.0
229,77,134,89,1.0
230,2,134,43,1.0
231,44,134,89,1.0
232,2,12,43,0.3
232,2,99,43,0.20000000000000004
232,2,134,43,0.4000000000000001
232,2,234,43,0.10000000000000002
233,44,99,78,1.0
234,44,134,89,1.0
235,77,234,123,1.0
236,77,12,123,1.0
237,77,12,78,1.0
238,77,234,43,1.0
239,44,234,78,1.0
240,56,12,89,0.2
240,56,99,89,0.2
240,56,134,89,0.2
240,56,234,89,0.4
241,2,12,123,1.0
242,2,134,123,1.0
243,77,12,43,1.0
244,44,99,43,1.0
245,2,134,89,1.0
246,56,99,123,1.0
247,2,134,43,1.0
248,56,12,89,1.0
249,2,12,78,0.3
249,2,99,78,0.20000000000000004
249,2,134,78,0.4000000000000001
249,2,234,78,0.10000000000000002
250,56,234,89,1.0
251,2,12,78,0.3
251,2,99,78,0.20000000000000004
251,2,134,78,0.4000000000000001
251,2,234,78,0.10000000000000002
252,56,134,78,1.0
253,44,234,43,1.0
254,56,234,43,1.0
255,2,12,123,1.0
256,44,12,89,1.0
257,56,99,89,1.0
258,77,12,89,1.0
259,2,134,123,1.0
260,56,234,43,1.0
261,2,134,43,1.0
262,77,99,89,1.0
263,2,12,123,0.3
263,2,99,123,0.20000000000000004
263,2,134,123,0.4000000000000001
263,2,234,123,0.10000000000000002
264,56,99,89,1.0
265,56,99,123,1.0
266,2,12,123,1.0
267,56,12,89,0.2
267,56,99,89,0.2
267,56,134,89,0.2
267,56,234,89,0.4
268,2,134,43,1.0
269,56,234,89,1.0
270,77,99,123,1.0
271,56,234,43,1.0
272,44,134,78,1.0
273,77,12,43,1.0
274,44,134,89,1.0
275,77,12,89,1.0
276,2,234,89,1.0
277,44,134,89,1.0
278,56,99,78,1.0
279,77,12,89,0.49999999999999994
279,77,99,89,0.1
279,77,134,89,0.2
279,77,234,89,0.2
280,2,12,78,1.0
281,77,12,123,1.0
282,2,134,123,1.0
283,56,12,123,1.0
284,2,134,89,1.0
285,56,134,43,1.0
286,44,99,43,1.0
287,2,99,78,1.0
288,56,12,43,1.0
289,2,12,89,1.0
290,2,12,78,0.3
290,2,99,78,0.20000000000000004
290,2,134,78,0.4000000000000001
290,2,234,78,0.10000000000000002
291,2,234,78,1.0
292,56,234,89,1.0
293,44,134,89,1.0
294,2,12,89,0.3
294,2,99,89,0.20000000000000004
294,2,134,89,0.4000000000000001
294,2,234,89,0.10000000000000002
295,56,234,123,1.0
296,77,134,89,1.0
297,2,12,43,0.3
297,2,99,43,0.20000000000000004
297,2,134,43,0.4000000000000001
297,2,234,43,0.10000000000000002
298,56,234,123,1.0
299,44,234,89,1.0
