block_id,A,B,C,probability
0,2,145,24,1.0
1,45,3,88,1.0
2,31,145,24,1.0
3,31,74,75,1.0
4,2,555,75,1.0
5,2,555,88,1.0
6,31,145,75,1.0
7,31,145,88,1.0
8,2,555,120,1.0
9,45,145,88,1.0
10,45,3,88,0.4
10,45,74,88,0.1
10,45,145,88,0.4
10,45,555,88,0.1
11,2,145,88,1.0
12,45,555,120,1.0
13,2,3,88,1.0
14,31,145,88,1.0
15,31,555,24,1.0
16,2,3,75,1.0
17,45,145,75,1.0
18,2,3,24,1.0
19,45,145,88,1.0
20,45,3,88,1.0
21,31,74,120,1.0
22,45,145,120,1.0
23,2,74,75,1.0
24,2,3,24,0.1
24,2,3,75,0.2
24,2,3,88,0.3
24,2,3,120,0.4
25,31,74,24,1.0
26,31,145,24,1.0
27,2,3,88,1.0
28,2,145,120,1.0
29,45,555,120,1.0
30,2,145,88,1.0
31,2,3,88,1.0
32,31,555,75,1.0
33,2,555,75,1.0
34,45,3,120,0.4
34,45,74,120,0.1
34,45,145,120,0.4
34,45,555,120,0.1
35,45,145,88,1.0
36,31,3,24,1.0
37,2,145,75,1.0
38,2,145,88,1.0
39,2,145,120,1.0
40,2,3,120,1.0
41,31,74,120,1.0
42,45,3,24,1.0
43,31,145,88,1.0
44,45,3,88,0.4
44,45,74,88,0.1
44,45,145,88,0.4
44,45,555,88,0.1
45,2,145,88,1.0
46,2,74,120,1.0
47,31,74,75,1.0
48,2,555,120,1.0
49,45,3,120,1.0
50,2,3,88,1.0
51,31,74,24,1.0
52,31,74,88,1.0
53,31,74,24,1.0
54,2,145,24,1.0
55,2,145,120,1.0
56,45,145,24,1.0
57,2,3,75,1.0
58,31,3,120,1.0
59,2,145,88,1.0
60,2,145,88,1.0
61,2,145,120,1.0
62,45,3,24,1.0
63,45,145,88,1.0
64,2,3,75,1.0
65,31,145,24,1.0
66,45,145,120,1.0
67,45,74,120,1.0
68,2,3,88,1.0
69,45,555,24,0.2
69,45,555,75,0.2
69,45,555,88,0.4
69,45,555,120,0.2
70,31,145,75,1.0
71,45,145,75,1.0
72,31,145,88,1.0
73,31,3,24,1.0
74,31,74,75,1.0
75,2,3,88,1.0
76,45,3,88,1.0
77,31,3,88,1.0
78,45,74,24,1.0
79,45,74,120,1.0
80,31,145,24,1.0
81,31,145,24,0.4000000000000001
81,31,145,75,0.30000000000000004
81,31,145,88,0.20000000000000004
81,31,145,120,0.10000000000000002
82,45,3,75,1.0
83,31,555,24,1.0
84,2,145,24,0.1
84,2,145,75,0.2
84,2,145,88,0.3
84,2,145,120,0.4
85,2,3,88,1.0
86,31,555,24,0.4000000000000001
86,31,555,75,0.30000000000000004
86,31,555,88,0.20000000000000004
86,31,555,120,0.10000000000000002
87,2,74,88,1.0
88,2,3,120,1.0
89,2,145,24,0.1
89,2,145,75,0.2
89,2,145,88,0.3
89,2,145,120,0.4
90,2,3,24,1.0
91,31,555,120,1.0
92,2,74,120,1.0
93,31,145,88,1.0
94,2,3,120,1.0
95,45,3,120,1.0
96,31,74,120,1.0
97,31,74,88,1.0
98,2,3,75,1.0
99,31,145,24,1.0
100,31,555,24,1.0
101,45,3,120,1.0
102,2,145,75,1.0
103,31,145,75,1.0
104,2,145,75,1.0
105,2,74,88,1.0
106,2,74,120,1.0
107,45,3,88,1.0
108,31,145,88,1.0
109,31,555,24,1.0
110,2,74,88,1.0
111,45,3,24,1.0
112,2,3,120,1.0
113,2,555,75,1.0
114,2,3,88,0.3
114,2,74,88,0.2
114,2,145,88,0.3
114,2,555,88,0.2
115,31,3,24,1.0
116,45,145,88,1.0
117,31,74,88,1.0
118,2,555,120,1.0
119,2,145,120,1.0
120,31,3,24,1.0
121,2,3,75,1.0
122,2,145,88,1.0
123,45,3,24,1.0
124,2,74,75,1.0
125,31,3,120,0.2
125,31,74,120,0.3
125,31,145,120,0.2
125,31,555,120,0.3
126,45,3,88,0.4
126,45,74,88,0.1
126,45,145,88,0.4
126,45,555,88,0.1
127,31,555,24,1.0
128,31,555,75,1.0
129,2,145,88,1.0
130,2,74,24,1.0
131,2,3,24,1.0
132,31,145,24,1.0
133,2,555,120,1.0
134,31,3,24,1.0
135,45,145,88,1.0
136,2,145,75,1.0
137,2,145,24,0.1
137,2,145,75,0.2
137,2,145,88,0.3
137,2,145,120,0.4
138,31,74,88,1.0
139,31,555,88,1.0
140,45,3,88,1.0
141,45,555,75,1.0
142,2,145,24,0.1
142,2,145,75,0.2
142,2,145,88,0.3
142,2,145,120,0.4
143,45,3,24,0.2
143,45,3,75,0.2
143,45,3,88,0.4
143,45,3,120,0.2
144,45,3,88,0.4
144,45,74,88,0.1
144,45,145,88,0.4
144,45,555,88,0.1
145,31,74,88,1.0
146,45,145,75,1.0
147,31,145,24,0.4000000000000001
147,31,145,75,0.30000000000000004
147,31,145,88,0.20000000000000004
147,31,145,120,0.10000000000000002
148,31,145,75,1.0
149,2,3,120,0.3
149,2,74,120,0.2
149,2,145,120,0.3
149,2,555,120,0.2
150,45,3,88,1.0
151,31,3,24,0.4000000000000001
151,31,3,75,0.30000000000000004
151,31,3,88,0.20000000000000004
151,31,3,120,0.10000000000000002
152,45,3,120,1.0
153,45,555,24,1.0
154,31,555,24,1.0
155,45,145,24,1.0
156,2,74,24,1.0
157,2,145,120,1.0
158,31,3,88,0.2
158,31,74,88,0.3
158,31,145,88,0.2
158,31,555,88,0.3
159,45,555,88,1.0
160,31,74,24,1.0
161,2,74,120,1.0
162,31,74,24,1.0
163,31,555,24,1.0
164,45,3,88,1.0
165,2,74,88,1.0
166,2,3,120,1.0
167,31,145,88,1.0
168,2,3,120,1.0
169,2,145,120,1.0
170,2,74,24,0.1
170,2,74,75,0.2
170,2,74,88,0.3
170,2,74,120,0.4
171,2,3,75,1.0
172,2,145,120,1.0
173,2,3,120,1.0
174,2,74,24,0.1
174,2,74,75,0.2
174,2,74,88,0.3
174,2,74,120,0.4
175,2,145,120,1.0
176,2,555,24,1.0
177,45,555,24,1.0
178,45,3,24,0.2
178,45,3,75,0.2
178,45,3,88,0.4
178,45,3,120,0.2
179,31,555,24,1.0
180,31,145,24,1.0
181,45,74,120,1.0
182,31,74,24,1.0
183,31,145,88,1.0
184,45,3,75,1.0
185,2,555,88,1.0
186,31,555,24,1.0
187,2,3,75,1.0
188,2,145,120,1.0
189,31,145,88,1.0
190,31,145,24,0.4000000000000001
190,31,145,75,0.30000000000000004
190,31,145,88,0.20000000000000004
190,31,145,120,0.10000000000000002
191,31,145,24,1.0
192,31,145,75,1.0
193,2,555,120,1.0
194,45,145,24,1.0
195,2,74,75,1.0
196,45,3,24,0.2
196,45,3,75,0.2
196,45,3,88,0.4
196,45,3,120,0.2
197,31,74,75,1.0
198,2,145,88,1.0
199,2,3,75,1.0
200,2,74,75,1.0
201,2,3,75,1.0
202,31,3,88,1.0
203,45,555,120,1.0
204,31,145,120,1.0
205,2,555,24,1.0
206,31,555,120,1.0
207,2,3,75,1.0
208,31,3,24,1.0
209,31,555,88,1.0
210,2,74,75,1.0
211,2,145,75,1.0
212,31,555,24,0.4000000000000001
212,31,555,75,0.30000000000000004
212,31,555,88,0.20000000000000004
212,31,555,120,0.10000000000000002
213,2,555,88,1.0
214,31,74,24,1.0
215,2,145,120,1.0
216,2,3,88,0.3
216,2,74,88,0.2
216,2,145,88,0.3
216,2,555,88,0.2
217,2,145,88,1.0
218,2,74,120,1.0
219,2,3,120,1.0
220,2,3,88,0.3
220,2,74,88,0.2
220,2,145,88,0.3
220,2,555,88,0.2
221,31,3,75,1.0
222,45,145,24,1.0
223,31,555,24,1.0
224,31,3,75,1.0
225,2,555,24,1.0
226,45,145,88,1.0
227,2,3,120,1.0
228,45,145,75,1.0
229,2,3,75,1.0
230,2,555,75,1.0
231,31,145,24,0.4000000000000001
231,31,145,75,0.30000000000000004
231,31,145,88,0.20000000000000004
231,31,145,120,0.10000000000000002
232,2,145,24,0.1
232,2,145,75,0.2
232,2,145,88,0.3
232,2,145,120,0.4
233,31,3,24,1.0
234,2,145,88,1.0
235,31,145,75,1.0
236,45,3,24,1.0
237,2,3,75,1.0
238,31,74,24,1.0
239,31,555,75,1.0
240,2,3,24,0.1
240,2,3,75,0.2
240,2,3,88,0.3
240,2,3,120,0.4
241,2,3,120,1.0
242,2,145,88,1.0
243,2,3,120,1.0
244,31,555,75,1.0
245,45,3,88,0.4
245,45,74,88,0.1
245,45,145,88,0.4
245,45,555,88,0.1
246,2,74,120,1.0
247,2,145,120,1.0
248,45,74,88,1.0
249,45,74,88,1.0
250,45,3,88,1.0
251,31,555,120,1.0
252,2,3,24,1.0
253,45,145,24,0.2
253,45,145,75,0.2
253,45,145,88,0.4
253,45,145,120,0.2
254,31,555,88,1.0
255,31,555,75,1.0
256,31,145,24,0.4000000000000001
256,31,145,75,0.30000000000000004
256,31,145,88,0.20000000000000004
256,31,145,120,0.10000000000000002
257,2,145,24,0.1
257,2,145,75,0.2
257,2,145,88,0.3
257,2,145,120,0.4
258,2,3,88,0.3
258,2,74,88,0.2
258,2,145,88,0.3
258,2,555,88,0.2
259,31,74,24,1.0
260,2,3,88,1.0
261,31,74,75,1.0
262,2,145,120,1.0
263,31,555,24,1.0
264,2,74,75,1.0
265,31,74,24,0.4000000000000001
265,31,74,75,0.30000000000000004
265,31,74,88,0.20000000000000004
265,31,74,120,0.10000000000000002
266,45,145,88,1.0
267,31,555,24,1.0
268,31,555,75,1.0
269,31,3,75,1.0
270,31,555,24,1.0
271,31,145,75,1.0
272,2,74,88,1.0
273,2,74,120,1.0
274,45,145,88,1.0
275,2,74,88,1.0
276,31,3,88,1.0
277,2,3,120,0.3
277,2,74,120,0.2
277,2,145,120,0.3
277,2,555,120,0.2
278,2,555,24,0.1
278,2,555,75,0.2
278,2,555,88,0.3
278,2,555,120,0.4
279,45,3,88,1.0
280,31,145,24,1.0
281,2,3,88,1.0
282,2,74,88,1.0
283,2,74,75,1.0
284,45,145,88,1.0
285,2,3,24,1.0
286,2,555,24,1.0
287,31,74,24,1.0
288,2,3,75,1.0
289,2,145,120,1.0
290,2,3,24,1.0
291,2,555,75,1.0
292,31,145,24,1.0
293,2,145,120,1.0
294,31,555,88,1.0
295,2,74,120,1.0
296,2,555,88,1.0
297,31,555,24,1.0
298,2,3,120,1.0
299,45,3,24,0.2
299,45,3,75,0.2
299,45,3,88,0.4
299,45,3,120,0.2
