block_id,A,B,C,probability
0,31,3,75,1.0
1,2,555,88,1.0
2,2,74,120,1.0
3,2,145,88,1.0
4,2,3,24,1.0
5,2,145,88,1.0
6,2,145,75,1.0
7,2,145,120,1.0
8,31,74,24,1.0
9,2,555,120,1.0
10,2,3,75,1.0
11,2,74,75,1.0
12,45,555,88,1.0
13,2,3,88,1.0
14,31,3,88,1.0
15,31,145,24,1.0
16,31,145,75,1.0
17,2,3,75,1.0
18,31,3,88,1.0
19,2,3,88,1.0
20,45,3,24,1.0
21,31,74,88,1.0
22,2,74,88,1.0
23,2,555,75,1.0
24,45,145,88,1.0
25,31,555,24,1.0
26,31,145,88,1.0
27,31,555,75,1.0
28,31,145,24,1.0
29,45,145,75,1.0
30,2,3,120,1.0
31,2,145,120,1.0
32,31,74,24,1.0
33,2,74,75,1.0
34,2,145,88,1.0
35,2,74,75,1.0
36,2,555,120,1.0
37,31,555,24,1.0
38,2,3,88,1.0
39,31,555,24,1.0
40,2,74,88,1.0
41,45,145,88,1.0
42,2,555,75,1.0
43,45,145,120,1.0
44,31,555,24,1.0
45,2,145,120,1.0
46,31,74,88,1.0
47,2,145,88,1.0
48,31,145,88,1.0
49,2,74,75,1.0
50,2,555,120,1.0
51,31,555,24,1.0
52,31,145,24,1.0
53,31,74,24,1.0
54,2,555,24,1.0
55,31,145,24,1.0
56,2,145,120,1.0
57,45,3,88,1.0
58,2,145,120,1.0
59,31,145,24,1.0
60,2,145,24,1.0
61,31,145,75,1.0
62,31,74,120,1.0
63,31,145,75,1.0
64,2,3,120,1.0
65,31,555,24,0.4000000000000001
65,31,555,75,0.30000000000000004
65,31,555,88,0.20000000000000004
65,31,555,120,0.10000000000000002
66,31,3,75,1.0
67,2,74,88,1.0
68,31,555,75,1.0
69,45,3,88,1.0
70,2,555,120,1.0
71,2,3,88,0.3
71,2,74,88,0.2
71,2,145,88,0.3
71,2,555,88,0.2
72,31,555,24,0.4000000000000001
72,31,555,75,0.30000000000000004
72,31,555,88,0.20000000000000004
72,31,555,120,0.10000000000000002
73,2,3,120,1.0
74,31,145,24,1.0
75,2,3,120,1.0
76,2,145,120,1.0
77,2,74,88,1.0
78,31,74,120,1.0
79,31,3,24,1.0
80,45,3,120,1.0
81,31,74,88,1.0
82,31,74,75,1.0
83,2,74,24,1.0
84,2,3,88,1.0
85,2,145,120,1.0
86,2,74,75,1.0
87,31,3,88,1.0
88,2,555,88,1.0
89,2,555,88,1.0
90,45,74,24,1.0
91,31,3,88,1.0
92,2,74,120,1.0
93,2,74,120,1.0
94,2,3,120,1.0
95,31,555,75,1.0
96,31,74,24,1.0
97,31,74,24,1.0
98,31,555,75,1.0
99,2,3,88,1.0
100,31,74,75,1.0
101,2,74,75,1.0
102,45,145,120,1.0
103,2,145,120,1.0
104,31,145,24,1.0
105,31,555,24,1.0
106,45,3,88,1.0
107,31,555,24,0.4000000000000001
107,31,555,75,0.30000000000000004
107,31,555,88,0.20000000000000004
107,31,555,120,0.10000000000000002
108,45,145,120,1.0
109,45,74,88,1.0
110,2,145,120,1.0
111,45,3,24,1.0
112,45,3,75,1.0
113,2,555,24,0.1
113,2,555,75,0.2
113,2,555,88,0.3
113,2,555,120,0.4
114,2,145,75,1.0
115,31,145,120,1.0
116,45,3,24,1.0
117,2,145,88,1.0
118,31,3,75,1.0
119,2,145,88,1.0
120,31,555,24,1.0
121,31,3,120,1.0
122,2,74,120,1.0
123,2,145,120,1.0
