block_id,A,B,probability
0,21,100,1
1,10,100,1
2,10,13,0
2,10,55,0
2,10,100,1
3,23,100,1
4,10,100,1
5,10,100,1
6,10,55,1
7,21,55,1
8,10,100,1
9,23,13,1
10,23,100,1
11,10,100,1
12,10,100,1
13,10,100,1
14,21,55,1
15,23,13,0
15,23,55,0
15,23,100,1
16,10,100,1
17,10,13,0
17,10,55,0
17,10,100,1
18,21,13,1
19,23,55,1
20,10,100,1
21,21,100,1
22,10,100,1
23,23,13,1
24,21,55,1
25,23,100,1
26,23,100,1
27,23,100,1
28,10,100,1
29,21,100,1
30,21,100,1
31,10,55,1
32,10,100,1
33,23,13,0
33,23,55,0
33,23,100,1
34,23,13,1
35,10,100,1
36,10,100,1
37,10,100,1
38,10,55,1
39,21,100,1
40,10,100,1
41,10,100,1
42,21,13,1
43,21,100,1
44,10,55,1
45,23,13,0
45,23,55,0
45,23,100,1
46,10,100,1
47,10,100,1
48,23,55,1
49,21,100,1
50,10,100,1
51,10,100,1
52,10,55,1
53,21,55,1
54,10,100,1
55,23,100,1
56,10,100,1
57,10,100,1
58,21,55,1
59,21,100,1
60,23,55,1
61,10,100,1
62,21,55,1
63,23,13,0
63,23,55,0
63,23,100,1
64,21,100,1
65,10,100,1
66,10,100,1
67,10,100,1
68,10,55,1
69,10,100,1
70,23,55,1
71,10,100,1
72,23,100,1
73,23,100,1
74,21,100,1
75,10,100,1
76,23,100,1
77,21,55,1
78,10,100,1
79,21,55,1
80,23,55,1
81,23,13,1
82,21,13,1
83,10,100,1
84,21,55,1
85,10,100,1
86,23,55,1
87,10,100,1
88,10,55,1
89,10,100,1
90,10,55,1
91,23,13,1
92,10,55,1
93,10,100,1
94,23,100,1
95,10,100,1
96,10,100,1
97,10,100,1
98,10,100,1
99,10,100,1
100,10,100,1
101,10,100,1
102,10,55,1
103,10,55,1
104,21,13,1
105,10,100,1
106,10,100,1
107,10,100,1
108,10,100,1
109,21,100,1
110,23,100,1
111,23,100,1
112,10,55,1
113,23,13,1
114,10,55,1
115,10,55,1
116,10,100,1
117,10,100,1
118,23,100,1
119,10,100,1
120,21,100,1
121,10,100,1
122,10,100,1
123,21,100,1
124,23,55,1
125,10,55,1
126,10,100,1
127,10,100,1
128,21,55,1
129,23,100,1
130,10,55,1
131,23,100,1
132,21,100,1
133,21,100,1
134,10,100,1
135,10,100,1
136,23,55,1
137,21,100,1
138,10,100,1
139,23,100,1
140,10,100,1
141,21,100,1
142,10,55,1
143,10,100,1
144,23,13,1
145,10,100,1
146,23,13,1
147,10,100,1
148,23,13,1
149,23,13,1
150,23,100,1
151,10,13,0
151,10,55,0
151,10,100,1
152,21,100,1
153,21,100,1
154,10,55,1
155,10,100,1
156,23,13,1
157,10,55,1
158,21,55,1
159,10,100,1
160,21,100,1
161,10,100,1
162,10,100,1
163,21,13,0
163,21,55,0
163,21,100,1
164,10,100,1
165,23,100,1
166,10,55,1
167,23,55,1
168,21,100,1
169,21,100,1
170,10,100,1
171,10,100,1
172,10,100,1
173,23,55,1
174,10,100,1
175,10,100,1
176,23,55,1
177,23,100,1
178,10,100,1
179,21,100,1
180,10,55,1
181,10,100,1
182,10,100,1
183,23,100,1
184,10,100,1
185,21,55,1
186,10,55,1
187,23,13,1
188,10,100,1
189,10,100,1
190,10,100,1
191,21,55,1
192,23,55,1
193,10,100,1
194,10,100,1
195,10,100,1
196,10,100,1
197,10,100,1
198,10,100,1
199,23,13,1
200,21,100,1
201,10,13,0
201,10,55,0
201,10,100,1
202,10,100,1
203,21,55,1
204,23,13,1
205,21,13,1
206,21,13,1
207,10,100,1
208,10,100,1
209,10,100,1
210,23,55,1
211,10,100,1
212,23,100,1
213,23,55,1
214,23,100,1
215,10,13,0
215,10,55,0
215,10,100,1
216,23,55,1
217,10,100,1
218,23,100,1
219,10,13,0
219,10,55,0
219,10,100,1
220,10,100,1
221,21,100,1
222,21,55,1
223,10,55,1
224,21,13,1
225,10,55,1
226,10,55,1
227,10,100,1
228,10,100,1
229,23,100,1
230,10,100,1
231,21,100,1
232,10,100,1
233,23,13,1
234,10,100,1
235,10,100,1
236,10,100,1
237,10,100,1
238,23,100,1
239,10,100,1
240,10,100,1
241,10,100,1
242,10,55,1
243,21,100,1
244,10,100,1
245,10,100,1
246,10,100,1
247,21,55,1
248,21,100,1
249,10,100,1
250,21,55,1
251,10,100,1
252,10,100,1
253,10,100,1
254,10,100,1
255,23,100,1
256,23,13,1
257,23,13,1
258,21,55,1
259,23,13,1
260,10,100,1
261,10,100,1
262,10,100,1
263,23,55,1
264,10,13,0
264,10,55,0
264,10,100,1
265,23,100,1
266,21,100,1
267,21,55,1
268,10,100,1
269,21,55,1
270,10,13,0
270,10,55,0
270,10,100,1
271,10,100,1
272,10,100,1
273,10,100,1
274,10,55,1
275,10,100,1
276,21,55,1
277,10,100,1
278,21,55,1
279,23,100,1
280,21,100,1
281,10,100,1
282,21,100,1
283,10,100,1
284,23,100,1
285,23,55,1
286,23,55,1
287,10,100,1
288,23,100,1
289,10,13,0
289,10,55,0
289,10,100,1
290,21,100,1
291,23,100,1
292,23,13,0
292,23,55,0
292,23,100,1
293,23,55,1
294,23,13,1
295,10,100,1
296,10,55,1
297,21,13,0
297,21,55,0
297,21,100,1
298,21,100,1
299,10,55,1
