block_id,A,B,C,probability
0,1,10,7,1.0
1,1,10,7,1.0
2,3,10,7,1.0
3,1,10,7,1.0
4,2,10,7,1.0
5,2,10,7,1.0
6,1,10,7,1.0
7,1,10,7,1.0
8,3,10,7,1.0
9,1,10,7,1.0
10,10,10,7,0.8
10,10,100,7,0.2
11,3,100,7,1.0
12,2,10,7,1.0
13,1,10,7,1.0
14,1,100,7,1.0
15,4,10,7,0.8
15,4,100,7,0.2
16,1,10,7,1.0
17,1,100,7,1.0
18,1,10,7,1.0
19,5,10,7,1.0
20,3,10,7,0.8
20,3,100,7,0.2
21,1,10,7,1.0
22,5,10,7,1.0
23,1,100,7,1.0
24,4,10,7,1.0
25,1,100,4,1.0
26,1,10,7,1.0
27,1,10,7,1.0
28,1,100,7,1.0
29,1,10,7,1.0
30,6,10,7,1.0
31,6,100,7,1.0
32,1,10,4,1.0
33,8,10,7,0.8
33,8,100,7,0.2
34,4,10,7,0.8
34,4,100,7,0.2
35,1,100,4,1.0
36,1,10,7,1.0
37,9,10,7,1.0
38,8,10,7,1.0
39,1,10,7,1.0
40,1,10,7,1.0
41,1,10,7,1.0
42,1,100,4,1.0
43,10,10,7,1.0
44,1,100,7,1.0
45,6,10,4,0.8
45,6,100,4,0.2
46,1,10,7,1.0
47,1,10,7,1.0
48,2,10,7,0.8
48,2,100,7,0.2
49,8,10,7,1.0
50,3,100,7,1.0
51,1,10,7,1.0
52,10,10,7,1.0
53,5,10,7,1.0
54,7,100,7,1.0
55,8,10,7,1.0
56,4,10,7,0.8
56,4,100,7,0.2
57,1,10,7,1.0
58,5,10,7,1.0
59,3,100,4,1.0
60,2,10,7,0.8
60,2,100,7,0.2
61,5,10,7,1.0
62,7,10,7,1.0
63,9,10,4,1.0
64,8,10,7,1.0
65,4,10,7,1.0
66,1,10,7,1.0
67,1,10,7,1.0
68,1,10,7,1.0
69,1,100,7,1.0
70,1,10,7,1.0
71,1,10,7,1.0
72,8,10,7,1.0
73,8,100,7,1.0
74,5,10,7,1.0
75,1,10,7,1.0
76,1,100,7,1.0
77,1,10,7,1.0
78,5,10,7,1.0
79,1,10,7,1.0
80,1,10,7,1.0
81,1,10,7,1.0
82,2,10,7,1.0
83,1,10,7,1.0
84,1,100,7,1.0
85,5,10,7,1.0
86,2,10,7,1.0
87,1,10,7,1.0
88,1,10,7,1.0
89,1,10,7,1.0
90,2,100,7,1.0
91,8,10,7,0.8
91,8,100,7,0.2
92,8,10,7,1.0
93,8,10,7,1.0
94,1,100,7,1.0
95,1,10,7,1.0
96,5,10,7,1.0
97,4,10,7,0.8
97,4,100,7,0.2
98,1,10,7,1.0
99,2,10,7,1.0
100,8,10,7,0.8
100,8,100,7,0.2
101,6,10,4,1.0
102,6,10,7,1.0
103,1,10,7,1.0
104,1,10,7,1.0
105,1,10,7,1.0
106,1,10,7,1.0
107,1,10,7,1.0
108,9,10,7,1.0
109,3,10,7,0.8
109,3,100,7,0.2
110,1,100,7,1.0
111,8,10,7,0.8
111,8,100,7,0.2
112,1,10,7,1.0
113,7,10,4,1.0
114,1,10,7,1.0
115,4,10,7,0.8
115,4,100,7,0.2
116,1,10,7,1.0
117,1,10,7,1.0
118,10,10,7,1.0
119,7,100,7,1.0
120,1,10,7,1.0
121,1,10,7,1.0
122,3,10,7,1.0
123,1,100,7,1.0
124,1,10,7,1.0
125,2,10,7,1.0
126,8,100,7,1.0
127,6,10,7,1.0
128,8,10,7,1.0
129,8,10,7,1.0
130,4,100,7,1.0
131,1,10,7,1.0
132,10,10,7,0.8
132,10,100,7,0.2
133,1,10,7,1.0
134,1,10,7,1.0
135,10,10,7,1.0
136,1,10,7,1.0
137,1,10,7,1.0
138,1,100,4,1.0
139,8,100,4,1.0
140,9,10,7,1.0
