block_id,A,B,C,probability
0,8,10,7,1.0
1,4,10,7,1.0
2,1,10,7,1.0
3,1,10,7,1.0
4,1,10,7,1.0
5,8,100,7,1.0
6,9,10,4,1.0
7,10,100,7,1.0
8,1,10,7,1.0
9,4,10,7,1.0
10,9,100,7,1.0
11,1,10,7,1.0
12,3,10,7,1.0
13,4,10,7,1.0
14,1,10,7,1.0
15,8,10,7,0.8
15,8,100,7,0.2
16,8,10,7,1.0
17,8,10,7,1.0
18,7,10,7,1.0
19,1,100,7,1.0
20,8,10,7,1.0
21,1,100,7,1.0
22,1,10,7,1.0
23,5,100,7,1.0
24,8,10,7,1.0
25,1,10,7,1.0
26,10,10,7,1.0
27,1,10,7,1.0
28,1,10,7,1.0
29,1,10,7,1.0
30,1,10,7,1.0
31,1,10,7,1.0
32,1,10,7,1.0
33,4,10,7,1.0
34,1,10,4,1.0
35,5,10,7,1.0
36,5,10,7,1.0
37,1,10,7,1.0
38,2,10,7,1.0
39,7,10,7,1.0
40,8,100,7,1.0
41,7,10,7,1.0
42,10,10,7,1.0
43,1,10,7,1.0
44,4,10,7,1.0
45,8,10,7,1.0
46,1,10,7,1.0
47,1,100,7,1.0
48,1,10,7,1.0
49,1,100,7,1.0
50,5,10,7,1.0
51,1,10,7,1.0
52,1,10,7,1.0
53,10,100,7,1.0
54,3,10,7,1.0
55,1,10,7,1.0
56,7,10,7,1.0
57,5,10,7,1.0
58,1,10,7,1.0
59,1,10,7,1.0
60,1,100,7,1.0
61,7,10,7,1.0
62,1,10,7,1.0
63,1,10,7,1.0
64,2,10,7,1.0
65,9,100,7,1.0
66,3,10,4,1.0
67,9,10,7,1.0
68,1,100,7,1.0
69,9,10,7,1.0
70,9,10,7,1.0
71,1,10,7,1.0
72,1,10,7,1.0
73,2,10,7,1.0
74,1,100,7,1.0
75,8,100,7,1.0
76,7,10,7,1.0
77,1,10,7,1.0
78,1,10,7,1.0
79,1,10,7,1.0
80,1,10,4,1.0
81,4,10,7,1.0
82,2,100,7,1.0
83,3,10,4,1.0
84,1,10,7,1.0
85,6,10,7,1.0
86,6,10,7,1.0
87,8,10,7,1.0
88,7,10,7,1.0
89,8,10,4,1.0
90,9,10,7,1.0
91,1,100,7,1.0
92,1,100,7,1.0
93,8,10,7,1.0
94,3,10,7,1.0
95,1,10,7,1.0
96,3,10,7,1.0
97,1,10,7,1.0
98,9,100,7,1.0
99,8,10,7,1.0
100,8,10,4,1.0
101,8,10,7,1.0
102,1,10,4,1.0
103,8,10,7,1.0
104,1,10,7,1.0
105,1,10,4,1.0
106,1,10,7,1.0
107,1,10,7,1.0
108,9,10,7,1.0
109,8,10,7,1.0
110,1,10,7,1.0
111,1,100,7,1.0
112,4,100,7,1.0
113,9,10,7,1.0
114,2,10,7,1.0
115,1,100,7,1.0
116,6,10,7,1.0
117,1,10,7,1.0
118,1,100,4,1.0
119,5,10,7,1.0
120,4,10,7,1.0
121,1,10,4,1.0
122,7,100,7,1.0
123,8,10,7,1.0
124,3,10,7,1.0
125,1,10,7,1.0
126,8,10,7,1.0
127,8,10,7,1.0
128,1,10,7,1.0
129,8,10,7,1.0
130,7,10,4,1.0
131,5,10,7,1.0
132,5,10,7,1.0
133,1,10,7,1.0
