block_id,A,B,C,probability
0,2,55,3,1.0
1,1,13,100,0.0
1,1,55,100,0.0
1,1,100,100,1.0
1,1,999,100,0.0
2,2,999,100,1.0
3,2,13,100,1.0
4,2,55,5,1.0
5,1,100,3,1.0
6,3,999,100,1.0
7,1,13,3,0.0
7,1,55,3,0.0
7,1,100,3,1.0
7,1,999,3,0.0
8,2,13,3,0.25
8,2,55,3,0.25
8,2,100,3,0.25
8,2,999,3,0.25
9,3,13,100,0.25
9,3,55,100,0.25
9,3,100,100,0.25
9,3,999,100,0.25
10,1,100,100,1.0
11,1,13,3,0.0
11,1,55,3,0.0
11,1,100,3,1.0
11,1,999,3,0.0
12,3,100,5,1.0
13,1,13,100,0.0
13,1,55,100,0.0
13,1,100,100,1.0
13,1,999,100,0.0
14,2,13,100,0.25
14,2,55,100,0.25
14,2,100,100,0.25
14,2,999,100,0.25
15,2,13,3,0.25
15,2,55,3,0.25
15,2,100,3,0.25
15,2,999,3,0.25
16,3,55,3,1.0
17,2,13,5,1.0
18,1,100,100,1.0
19,2,55,100,1.0
20,3,55,100,1.0
21,3,13,100,1.0
22,1,13,100,0.0
22,1,55,100,0.0
22,1,100,100,1.0
22,1,999,100,0.0
23,1,100,3,1.0
24,2,100,100,1.0
25,1,100,3,1.0
26,1,100,5,1.0
27,3,55,100,1.0
28,1,100,100,1.0
29,2,100,3,1.0
30,2,13,100,0.25
30,2,55,100,0.25
30,2,100,100,0.25
30,2,999,100,0.25
31,1,13,100,0.0
31,1,55,100,0.0
31,1,100,100,1.0
31,1,999,100,0.0
32,1,100,3,1.0
33,1,100,3,1.0
34,1,100,100,1.0
35,1,100,5,1.0
36,1,100,100,1.0
37,1,13,100,0.0
37,1,55,100,0.0
37,1,100,100,1.0
37,1,999,100,0.0
38,1,100,5,1.0
39,1,100,3,1.0
40,1,100,100,1.0
41,1,100,3,1.0
42,1,100,5,1.0
43,1,100,100,1.0
44,2,13,100,0.25
44,2,55,100,0.25
44,2,100,100,0.25
44,2,999,100,0.25
45,3,13,5,1.0
46,3,13,100,0.25
46,3,55,100,0.25
46,3,100,100,0.25
46,3,999,100,0.25
47,3,55,100,1.0
48,1,13,100,0.0
48,1,55,100,0.0
48,1,100,100,1.0
48,1,999,100,0.0
49,1,100,100,1.0
50,1,13,100,0.0
50,1,55,100,0.0
50,1,100,100,1.0
50,1,999,100,0.0
51,1,100,5,1.0
52,1,13,100,0.0
52,1,55,100,0.0
52,1,100,100,1.0
52,1,999,100,0.0
53,3,999,100,1.0
54,1,100,3,1.0
55,1,100,5,1.0
56,2,13,100,0.25
56,2,55,100,0.25
56,2,100,100,0.25
56,2,999,100,0.25
57,3,55,100,1.0
58,3,55,100,1.0
59,1,100,3,1.0
60,3,100,3,1.0
61,1,100,100,1.0
62,3,999,100,1.0
63,2,13,100,0.25
63,2,55,100,0.25
63,2,100,100,0.25
63,2,999,100,0.25
64,1,100,3,1.0
65,1,13,100,0.0
65,1,55,100,0.0
65,1,100,100,1.0
65,1,999,100,0.0
66,1,100,100,1.0
67,1,100,5,1.0
68,1,100,3,1.0
69,3,13,100,1.0
70,3,55,5,1.0
71,1,13,100,0.0
71,1,55,100,0.0
71,1,100,100,1.0
71,1,999,100,0.0
72,1,100,100,1.0
73,1,13,3,0.0
73,1,55,3,0.0
73,1,100,3,1.0
73,1,999,3,0.0
74,1,100,3,1.0
75,2,100,100,1.0
76,1,100,5,1.0
77,1,13,100,0.0
77,1,55,100,0.0
77,1,100,100,1.0
77,1,999,100,0.0
78,2,13,3,0.25
78,2,55,3,0.25
78,2,100,3,0.25
78,2,999,3,0.25
79,2,13,100,1.0
80,3,100,3,1.0
