block_id,A,B,C,probability
0,1,10,7,1.0
1,7,10,7,1.0
2,1,100,7,1.0
3,1,10,7,1.0
4,1,10,7,1.0
5,1,10,7,1.0
6,1,10,7,1.0
7,1,10,7,1.0
8,1,10,7,1.0
9,8,10,7,1.0
10,6,10,7,0.8
10,6,100,7,0.2
11,9,10,7,1.0
12,3,10,7,1.0
13,1,10,7,1.0
14,1,10,7,1.0
15,1,10,7,1.0
16,1,10,7,1.0
17,1,10,4,1.0
18,7,100,7,1.0
19,2,10,7,0.8
19,2,100,7,0.2
20,1,10,7,1.0
21,4,10,7,1.0
22,1,10,7,1.0
23,4,10,7,1.0
24,1,100,7,1.0
25,1,10,4,1.0
26,10,10,7,0.8
26,10,100,7,0.2
27,1,10,7,1.0
28,10,10,7,0.8
28,10,100,7,0.2
29,1,10,7,1.0
30,1,10,7,1.0
31,10,10,7,1.0
32,1,10,7,1.0
33,7,10,7,1.0
34,1,10,7,1.0
35,6,10,7,1.0
36,1,10,7,1.0
37,10,100,7,1.0
38,1,100,7,1.0
39,2,10,7,0.8
39,2,100,7,0.2
40,7,10,7,1.0
41,8,10,7,1.0
42,1,10,7,1.0
43,1,10,7,1.0
44,8,10,7,1.0
45,1,10,7,1.0
46,1,10,7,1.0
47,1,10,7,1.0
48,8,10,4,0.8
48,8,100,4,0.2
49,6,10,4,1.0
50,7,10,7,1.0
51,6,10,7,0.8
51,6,100,7,0.2
52,1,10,7,1.0
53,1,10,7,1.0
54,1,100,7,1.0
55,2,10,7,1.0
56,8,10,4,1.0
57,8,100,4,1.0
58,1,10,4,1.0
59,1,10,7,1.0
60,10,10,7,1.0
61,3,10,4,1.0
62,1,10,7,1.0
63,8,10,7,1.0
64,10,10,7,1.0
65,1,10,7,1.0
66,1,10,7,1.0
67,7,10,7,1.0
68,1,10,4,1.0
69,1,10,7,1.0
70,1,10,7,1.0
71,1,10,7,1.0
72,1,10,7,1.0
73,4,10,7,0.8
73,4,100,7,0.2
74,1,10,7,1.0
75,4,10,7,1.0
76,5,10,7,1.0
77,10,10,7,1.0
78,1,10,7,1.0
79,10,10,7,1.0
80,4,10,7,1.0
81,1,10,7,1.0
82,8,10,7,1.0
83,3,10,4,0.8
83,3,100,4,0.2
84,1,10,7,1.0
85,5,10,7,1.0
86,8,10,7,0.8
86,8,100,7,0.2
87,1,100,7,1.0
88,1,10,7,1.0
89,8,10,7,0.8
89,8,100,7,0.2
90,7,10,7,0.8
90,7,100,7,0.2
91,1,10,7,1.0
92,8,10,7,1.0
93,7,10,7,1.0
94,1,100,7,1.0
95,2,100,7,1.0
96,6,10,4,1.0
97,1,10,7,1.0
98,6,10,7,1.0
99,3,10,7,0.8
99,3,100,7,0.2
100,1,10,7,1.0
101,1,10,7,1.0
102,1,10,7,1.0
103,1,10,7,1.0
104,2,100,7,1.0
105,1,100,4,1.0
106,5,10,7,1.0
107,1,10,7,1.0
108,1,100,7,1.0
109,7,100,7,1.0
110,1,10,7,1.0
111,10,100,7,1.0
112,3,10,7,0.8
112,3,100,7,0.2
113,1,10,7,1.0
114,3,10,7,1.0
115,9,10,7,1.0
116,7,10,7,1.0
117,1,10,7,1.0
118,1,10,7,1.0
119,1,10,7,1.0
120,1,100,7,1.0
121,1,10,4,1.0
122,8,10,7,1.0
123,4,10,7,1.0
124,1,10,7,1.0
125,3,10,7,1.0
126,1,100,7,1.0
127,8,10,7,0.8
127,8,100,7,0.2
128,6,10,7,0.8
128,6,100,7,0.2
129,1,10,7,1.0
130,5,10,7,1.0
131,9,100,7,1.0
132,1,10,7,1.0
133,10,10,7,1.0
134,8,10,7,1.0
135,10,10,7,1.0
