block_id,A,B,C,probability
0,2,10000,18,1
1,1,10,33,1
1,1,100,33,0
1,1,1000,33,0
1,1,10000,33,0
1,1,100000,33,0
2,2,1000,11,1
3,1,10,11,1
4,1,10,11,1
5,3,100000,18,1
6,1,10,33,1
7,3,100000,11,1
8,2,10000,18,1
9,2,1000,11,1
10,1,10,33,1
11,2,10000,11,1
12,3,10,18,0
12,3,100,18,0
12,3,1000,18,0
12,3,10000,18,0
12,3,100000,18,1
13,1,10,18,1
14,1,10,11,1
15,1,10,33,1
16,2,1000,33,1
17,1,10,11,1
18,1,10,11,1
19,1,10,33,1
20,3,10,18,0
20,3,100,18,0
20,3,1000,18,0
20,3,10000,18,0
20,3,100000,18,1
21,1,10,18,1
22,2,1000,11,1
23,1,10,18,1
24,3,10,11,0
24,3,100,11,0
24,3,1000,11,0
24,3,10000,11,0
24,3,100000,11,1
25,3,100000,11,1
26,3,100000,33,1
27,3,10,18,0
27,3,100,18,0
27,3,1000,18,0
27,3,10000,18,0
27,3,100000,18,1
28,3,100000,33,1
29,3,100000,11,1
30,1,10,18,1
31,1,10,11,1
32,1,10,33,1
33,3,10,33,0
33,3,100,33,0
33,3,1000,33,0
33,3,10000,33,0
33,3,100000,33,1
34,1,10,18,1
35,3,100000,33,1
36,3,100000,33,1
37,2,100,11,1
38,3,100000,18,1
39,1,10,18,1
40,1,10,33,1
41,3,100000,33,1
42,1,10,33,1
42,1,100,33,0
42,1,1000,33,0
42,1,10000,33,0
42,1,100000,33,0
43,1,10,18,1
44,1,10,18,1
45,1,10,18,1
46,2,10000,18,1
47,1,10,18,1
48,3,100000,18,1
49,3,100000,18,1
50,2,10000,18,1
51,3,100000,18,1
52,3,100000,33,1
53,3,10,33,0
53,3,100,33,0
53,3,1000,33,0
53,3,10000,33,0
53,3,100000,33,1
54,3,10,18,0
54,3,100,18,0
54,3,1000,18,0
54,3,10000,18,0
54,3,100000,18,1
55,3,100000,18,1
56,1,10,11,1
57,2,10000,33,1
58,2,10000,33,1
59,2,10000,18,1
60,2,1000,33,1
61,2,10000,18,1
62,1,10,11,1
63,3,100000,11,1
64,3,10,33,0
64,3,100,33,0
64,3,1000,33,0
64,3,10000,33,0
64,3,100000,33,1
65,3,10,18,0
65,3,100,18,0
65,3,1000,18,0
65,3,10000,18,0
65,3,100000,18,1
66,3,100000,18,1
67,1,10,11,1
68,2,1000,33,1
69,1,10,18,1
69,1,100,18,0
69,1,1000,18,0
69,1,10000,18,0
69,1,100000,18,0
70,2,10000,11,1
71,1,10,18,1
72,3,100000,33,1
73,1,10,11,1
74,2,100,11,1
75,1,10,11,1
76,1,10,11,1
77,1,10,18,1
78,2,10000,18,1
79,2,1000,11,1
80,2,10000,33,1
81,2,10000,11,1
82,3,10,33,0
82,3,100,33,0
82,3,1000,33,0
82,3,10000,33,0
82,3,100000,33,1
83,3,100000,11,1
84,1,10,11,1
85,2,100,18,1
86,3,10,33,0
86,3,100,33,0
86,3,1000,33,0
86,3,10000,33,0
86,3,100000,33,1
87,1,10,18,1
88,1,10,11,1
89,2,1000,33,1
90,2,100,33,1
91,3,100000,33,1
92,2,1000,18,1
93,1,10,11,1
93,1,100,11,0
93,1,1000,11,0
93,1,10000,11,0
93,1,100000,11,0
94,3,10,33,0
94,3,100,33,0
94,3,1000,33,0
94,3,10000,33,0
94,3,100000,33,1
95,1,10,11,1
95,1,100,11,0
95,1,1000,11,0
95,1,10000,11,0
95,1,100000,11,0
96,1,10,11,1
97,1,10,11,1
98,3,100000,18,1
99,3,100000,33,1
100,1,10,33,1
101,1,10,18,1
101,1,100,18,0
101,1,1000,18,0
101,1,10000,18,0
101,1,100000,18,0
102,1,10,33,1
103,1,10,33,1
104,1,10,11,1
104,1,100,11,0
104,1,1000,11,0
104,1,10000,11,0
104,1,100000,11,0
105,1,10,33,1
106,3,10,11,0
106,3,100,11,0
106,3,1000,11,0
106,3,10000,11,0
106,3,100000,11,1
107,2,1000,33,1
108,2,10000,33,1
109,3,10,33,0
109,3,100,33,0
109,3,1000,33,0
109,3,10000,33,0
109,3,100000,33,1
110,3,10,33,0
110,3,100,33,0
110,3,1000,33,0
110,3,10000,33,0
110,3,100000,33,1
111,3,100000,18,1
112,3,100000,33,1
113,2,10000,11,1
114,3,100000,18,1
115,1,10,33,1
116,1,10,33,1
117,3,100000,11,1
118,1,10,11,1
119,1,10,11,1
119,1,100,11,0
119,1,1000,11,0
119,1,10000,11,0
119,1,100000,11,0
120,2,1000,33,1
121,3,100000,18,1
122,1,10,33,1
122,1,100,33,0
122,1,1000,33,0
122,1,10000,33,0
122,1,100000,33,0
123,2,10000,33,1
124,2,10000,11,1
125,3,100000,11,1
126,3,100000,18,1
127,2,10000,11,1
128,3,10,33,0
128,3,100,33,0
128,3,1000,33,0
128,3,10000,33,0
128,3,100000,33,1
129,1,10,11,1
130,2,100,11,1
131,1,10,11,1
131,1,100,11,0
131,1,1000,11,0
131,1,10000,11,0
131,1,100000,11,0
132,1,10,33,1
132,1,100,33,0
132,1,1000,33,0
132,1,10000,33,0
132,1,100000,33,0
133,1,10,11,1
134,2,100,33,1
135,1,10,11,1
136,2,10000,18,1
137,3,100000,11,1
138,2,1000,11,1
139,3,100000,33,1
140,3,100000,11,1
141,1,10,33,1
141,1,100,33,0
141,1,1000,33,0
141,1,10000,33,0
141,1,100000,33,0
142,3,100000,18,1
143,1,10,18,1
143,1,100,18,0
143,1,1000,18,0
143,1,10000,18,0
143,1,100000,18,0
144,1,10,11,1
145,1,10,11,1
146,3,100000,33,1
147,1,10,33,1
147,1,100,33,0
147,1,1000,33,0
147,1,10000,33,0
147,1,100000,33,0
148,2,10000,18,1
149,2,10000,33,1
150,3,100000,33,1
151,3,100000,33,1
152,1,10,11,1
153,1,10,11,1
154,3,100000,11,1
155,2,100,33,1
156,2,10000,11,1
157,3,10,18,0
157,3,100,18,0
157,3,1000,18,0
157,3,10000,18,0
157,3,100000,18,1
158,1,10,11,1
159,1,10,11,1
160,2,1000,11,1
161,3,100000,18,1
162,3,100000,18,1
163,3,100000,18,1
164,1,10,11,1
165,2,1000,11,1
166,3,10,18,0
166,3,100,18,0
166,3,1000,18,0
166,3,10000,18,0
166,3,100000,18,1
167,1,10,18,1
168,2,10000,33,1
169,2,100,11,1
170,1,10,18,1
170,1,100,18,0
170,1,1000,18,0
170,1,10000,18,0
170,1,100000,18,0
171,3,10,18,0
171,3,100,18,0
171,3,1000,18,0
171,3,10000,18,0
171,3,100000,18,1
172,1,10,11,1
172,1,100,11,0
172,1,1000,11,0
172,1,10000,11,0
172,1,100000,11,0
173,3,100000,33,1
174,1,10,33,1
175,3,10,33,0
175,3,100,33,0
175,3,1000,33,0
175,3,10000,33,0
175,3,100000,33,1
176,1,10,11,1
177,1,10,18,1
177,1,100,18,0
177,1,1000,18,0
177,1,10000,18,0
177,1,100000,18,0
178,2,10000,33,1
179,3,100000,33,1
180,3,10,11,0
180,3,100,11,0
180,3,1000,11,0
180,3,10000,11,0
180,3,100000,11,1
181,2,100,11,1
182,3,10,11,0
182,3,100,11,0
182,3,1000,11,0
182,3,10000,11,0
182,3,100000,11,1
183,1,10,33,1
183,1,100,33,0
183,1,1000,33,0
183,1,10000,33,0
183,1,100000,33,0
184,1,10,11,1
185,3,10,11,0
185,3,100,11,0
185,3,1000,11,0
185,3,10000,11,0
185,3,100000,11,1
186,3,100000,33,1
187,1,10,18,1
187,1,100,18,0
187,1,1000,18,0
187,1,10000,18,0
187,1,100000,18,0
188,2,1000,33,1
189,1,10,11,1
190,3,100000,18,1
191,1,10,33,1
192,1,10,11,1
193,1,10,11,1
194,1,10,11,1
195,3,10,33,0
195,3,100,33,0
195,3,1000,33,0
195,3,10000,33,0
195,3,100000,33,1
196,1,10,18,1
197,3,100000,33,1
198,2,10000,11,1
199,2,100,11,1
