block_id,A,B,probability
0,6,10,0.0
0,6,100,0.0
0,6,1000,0.0
0,6,10000,0.0
0,6,100000,0.5
0,6,1000000,0.5
1,3,10,1.0
2,6,100000,1.0
3,6,100000,1.0
4,4,10,1.0
5,4,1000000,1.0
6,1,1000000,1.0
7,6,100000,1.0
8,1,1000,1.0
9,6,10,0.0
9,6,100,0.0
9,6,1000,0.0
9,6,10000,0.0
9,6,100000,0.5
9,6,1000000,0.5
10,6,1000000,1.0
11,5,10000,1.0
12,2,100,1.0
13,6,10,0.0
13,6,100,0.0
13,6,1000,0.0
13,6,10000,0.0
13,6,100000,0.5
13,6,1000000,0.5
14,3,1000,1.0
15,6,1000000,1.0
16,3,1000000,1.0
17,6,10,0.0
17,6,100,0.0
17,6,1000,0.0
17,6,10000,0.0
17,6,100000,0.5
17,6,1000000,0.5
18,6,10,0.0
18,6,100,0.0
18,6,1000,0.0
18,6,10000,0.0
18,6,100000,0.5
18,6,1000000,0.5
19,2,10000,1.0
20,4,1000,1.0
21,5,10000,1.0
22,2,10000,1.0
23,6,10,0.0
23,6,100,0.0
23,6,1000,0.0
23,6,10000,0.0
23,6,100000,0.5
23,6,1000000,0.5
24,1,1000000,1.0
25,2,1000,1.0
26,6,1000000,1.0
27,5,10000,1.0
28,4,1000000,1.0
29,6,100000,1.0
30,4,100000,1.0
31,3,10,0.2
31,3,100,0.2
31,3,1000,0.2
31,3,10000,0.0
31,3,100000,0.2
31,3,1000000,0.2
32,6,100000,1.0
33,3,1000000,1.0
34,5,1000,1.0
35,6,100000,1.0
36,3,100000,1.0
37,2,100,1.0
38,1,10,1.0
39,3,10,0.2
39,3,100,0.2
39,3,1000,0.2
39,3,10000,0.0
39,3,100000,0.2
39,3,1000000,0.2
40,4,10,1.0
41,1,10,1.0
42,1,1000,1.0
43,2,10000,1.0
44,6,1000000,1.0
45,5,1000,1.0
46,1,1000000,1.0
47,3,10,0.2
47,3,100,0.2
47,3,1000,0.2
47,3,10000,0.0
47,3,100000,0.2
47,3,1000000,0.2
48,6,1000000,1.0
49,2,100,1.0
50,1,10,0.3
50,1,100,0.0
50,1,1000,0.3
50,1,10000,0.1
50,1,100000,0.1
50,1,1000000,0.2
51,2,10000,1.0
52,6,1000000,1.0
53,4,1000000,1.0
54,6,10,0.0
54,6,100,0.0
54,6,1000,0.0
54,6,10000,0.0
54,6,100000,0.5
54,6,1000000,0.5
55,3,1000,1.0
56,5,100,1.0
57,3,10,0.2
57,3,100,0.2
57,3,1000,0.2
57,3,10000,0.0
57,3,100000,0.2
57,3,1000000,0.2
58,2,10000,1.0
59,6,1000000,1.0
60,6,1000000,1.0
61,5,100,1.0
62,5,1000,1.0
63,4,10,0.3
63,4,100,0.0
63,4,1000,0.3
63,4,10000,0.1
63,4,100000,0.1
63,4,1000000,0.2
64,3,100,1.0
65,2,10000,1.0
66,1,1000000,1.0
67,2,10000,1.0
68,1,1000,1.0
69,4,10,1.0
70,1,10,1.0
71,3,1000,1.0
72,1,1000000,1.0
73,6,10,0.0
73,6,100,0.0
73,6,1000,0.0
73,6,10000,0.0
73,6,100000,0.5
73,6,1000000,0.5
74,6,10,0.0
74,6,100,0.0
74,6,1000,0.0
74,6,10000,0.0
74,6,100000,0.5
74,6,1000000,0.5
75,3,100000,1.0
76,6,10,0.0
76,6,100,0.0
76,6,1000,0.0
76,6,10000,0.0
76,6,100000,0.5
76,6,1000000,0.5
77,6,1000000,1.0
78,6,1000000,1.0
79,3,10,0.2
79,3,100,0.2
79,3,1000,0.2
79,3,10000,0.0
79,3,100000,0.2
79,3,1000000,0.2
80,2,1000,1.0
81,3,10,0.2
81,3,100,0.2
81,3,1000,0.2
81,3,10000,0.0
81,3,100000,0.2
81,3,1000000,0.2
82,6,100000,1.0
83,3,10,0.2
83,3,100,0.2
83,3,1000,0.2
83,3,10000,0.0
83,3,100000,0.2
83,3,1000000,0.2
84,6,100000,1.0
85,6,100000,1.0
86,6,100000,1.0
87,1,1000,1.0
88,4,10,0.3
88,4,100,0.0
88,4,1000,0.3
88,4,10000,0.1
88,4,100000,0.1
88,4,1000000,0.2
89,3,1000,1.0
90,3,10,1.0
91,1,10000,1.0
92,3,100000,1.0
93,5,10,0.0
93,5,100,0.3
93,5,1000,0.3
93,5,10000,0.4
93,5,100000,0.0
93,5,1000000,0.0
94,6,10,0.0
94,6,100,0.0
94,6,1000,0.0
94,6,10000,0.0
94,6,100000,0.5
94,6,1000000,0.5
95,6,100000,1.0
96,6,10,0.0
96,6,100,0.0
96,6,1000,0.0
