block_id,A,B,C,probability
0,5,100,7,1.0
1,1,10,7,1.0
2,10,10,7,0.8
2,10,100,7,0.2
3,8,10,7,1.0
4,1,10,7,1.0
5,1,10,7,1.0
6,8,10,7,1.0
7,1,10,4,1.0
8,1,100,7,1.0
9,5,10,7,1.0
10,1,100,7,1.0
11,1,100,7,1.0
12,10,10,7,1.0
13,1,10,4,1.0
14,2,10,7,1.0
15,5,10,7,1.0
16,9,100,7,1.0
17,2,10,7,1.0
18,1,10,7,1.0
19,7,10,7,1.0
20,6,10,7,1.0
21,1,100,4,1.0
22,5,10,7,1.0
23,7,100,7,1.0
24,1,10,7,1.0
25,1,10,7,1.0
26,6,10,7,1.0
27,8,10,4,1.0
28,1,10,7,1.0
29,4,10,7,1.0
30,2,10,7,1.0
31,5,100,7,1.0
32,8,100,7,1.0
33,8,10,7,1.0
34,1,100,7,1.0
35,9,10,7,1.0
36,8,100,7,1.0
37,3,100,7,1.0
38,8,100,7,1.0
39,1,10,7,1.0
40,1,100,7,1.0
41,6,10,7,1.0
42,1,10,4,1.0
43,8,10,7,1.0
44,1,10,4,1.0
45,7,10,7,1.0
46,4,10,7,1.0
47,1,100,4,1.0
48,1,10,7,1.0
49,1,10,7,1.0
50,8,10,7,1.0
51,1,10,7,1.0
52,1,10,7,1.0
53,9,10,7,1.0
54,9,10,7,1.0
55,1,10,7,1.0
56,10,10,7,1.0
57,8,10,7,1.0
58,1,10,7,1.0
59,1,10,7,1.0
60,10,10,7,1.0
61,10,100,4,1.0
62,7,100,7,1.0
63,8,10,4,0.8
63,8,100,4,0.2
64,1,10,7,1.0
65,1,100,7,1.0
66,4,10,7,1.0
67,5,10,4,1.0
68,1,10,7,1.0
69,3,10,7,1.0
70,2,10,7,0.8
70,2,100,7,0.2
71,8,100,7,1.0
72,8,10,7,1.0
73,1,10,7,1.0
74,10,100,7,1.0
75,8,10,7,0.8
75,8,100,7,0.2
76,1,10,7,1.0
77,8,10,7,1.0
78,1,10,7,1.0
79,1,10,7,1.0
80,1,10,7,1.0
81,1,10,7,1.0
82,1,10,7,1.0
83,8,10,7,1.0
84,1,10,7,1.0
85,1,10,7,1.0
86,1,10,7,1.0
87,10,10,4,1.0
88,2,10,7,1.0
89,1,10,7,1.0
90,1,100,7,1.0
91,8,10,7,1.0
92,3,10,7,0.8
92,3,100,7,0.2
93,8,100,7,1.0
94,8,10,7,1.0
95,1,100,7,1.0
96,8,10,7,1.0
97,1,100,4,1.0
98,9,10,7,1.0
99,1,10,7,1.0
100,1,10,7,1.0
101,1,10,7,1.0
102,1,10,7,1.0
103,3,10,7,1.0
104,9,10,7,1.0
105,1,10,7,1.0
106,2,10,7,1.0
107,5,10,7,1.0
108,1,10,7,1.0
109,1,10,7,1.0
110,8,10,7,0.8
110,8,100,7,0.2
111,2,100,7,1.0
112,1,10,7,1.0
113,8,10,4,1.0
114,10,10,4,1.0
115,1,10,7,1.0
116,1,100,7,1.0
117,1,10,7,1.0
118,10,10,7,0.8
118,10,100,7,0.2
119,4,10,7,1.0
120,8,10,4,1.0
121,5,10,4,1.0
122,1,10,7,1.0
123,1,100,7,1.0
124,1,10,7,1.0
125,6,10,7,1.0
126,9,100,7,1.0
127,1,100,7,1.0
128,10,10,7,0.8
128,10,100,7,0.2
129,1,100,7,1.0
130,1,10,7,1.0
131,1,10,7,1.0
132,1,10,7,1.0
133,1,10,7,1.0
134,10,10,7,0.8
134,10,100,7,0.2
135,6,10,7,1.0
136,5,100,7,1.0
137,1,10,7,1.0
138,1,10,7,1.0
139,7,100,7,1.0
140,2,10,7,1.0
141,1,10,7,1.0
142,1,100,7,1.0
143,1,10,7,1.0
144,4,10,4,1.0
145,1,10,7,1.0
146,1,10,7,1.0
147,1,10,7,1.0
148,1,10,7,1.0
149,2,10,7,1.0
150,1,10,7,1.0
151,8,100,7,1.0
152,2,10,7,1.0
153,1,100,7,1.0
154,1,10,7,1.0
155,10,10,7,0.8
155,10,100,7,0.2
